*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  DEC 29, 2025 16:23:24

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 253   101    47  11.0     3  0.57   325   477     0   147     0   802     0   0.0 0.000   613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 175.0  0.00  0.00  1.00  0.85  0.65  0.23  0.22  0.21      0      0    868
 2012 254   102    48  11.0     3  0.61   346   521     0   157     0   867     0   0.0 0.000   613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 175.0  0.00  0.00  1.00  0.85  0.65  0.24  0.23  0.22      0      0    885
 2012 255   103    49  11.0     3  0.64   365   563     0   167     0   928     0   0.0 0.000   613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.9  0.00  0.00  1.00  0.87  0.67  0.26  0.25  0.23      0      0    902
 2012 256   104    50  12.0     3  0.67   386   612     0   177     0   998     0   0.0 0.000   613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.7  0.00  0.00  1.00  0.88  0.68  0.27  0.26  0.25      1      0    920
 2012 257   105    51  12.0     3  0.71   409   664     0   188     0  1073     0   0.0 0.000   612 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.6  0.00  0.00  1.00  0.89  0.70  0.29  0.28  0.26      1      0    938
 2012 258   106    52  12.0     3  0.75   431   715     0   200     0  1146     0   0.0 0.000   612 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.4  0.00  0.00  1.00  0.91  0.71  0.31  0.30  0.28      1      0    955
 2012 259   107    53  12.0     3  0.79   455   770     0   211     0  1225     0   0.0 0.000   612 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.2  0.00  0.00  1.00  0.92  0.73  0.33  0.31  0.30      1      0    973
 2012 260   108    54  12.0     3  0.83   479   826     0   223     0  1304     0   0.0 0.000   611 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.0  0.00  0.00  1.00  0.94  0.74  0.34  0.33  0.32      2      0    990
 2012 261   109    55  12.0     3  0.85   491   888     0   234     0  1379     0   0.0 0.000   611 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.6  0.00  0.00  1.00  0.95  0.76  0.36  0.35  0.34      2      0   1007
 2012 262   110    56  13.0     3  0.87   501   935     0   242     0  1437     0   0.0 0.000   611 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.1  0.00  0.00  1.00  0.97  0.78  0.38  0.37  0.35      2      0   1024
