No.DB1;LON;LAT;ELEV;sand;silt;clay;BULK;COARSE;OrganicCarbon;N;PH;Region;SLLL;SDUL;SSAT;clust4Org;clust3Org;clust3
392;-12.38972222;12.51972222;0.28692284;0.432380802;0.316161505;0.251449506;1.356741249;0.242184613;2.013111075;15.40710966;5.993019839;4;0.17085234;0.301326514;0.471832593;4;3;2
393;-12.38972222;12.60972222;0.106388889;0.419084368;0.312121073;0.268749162;1.42661868;0.111399449;1.319705886;11.52937126;6.037025379;4;0.173716658;0.29992749;0.447566572;3;2;3
394;-12.38972222;12.68972222;0.124358025;0.438696376;0.294254711;0.266891101;1.428140781;0.164592524;1.452534886;12.22297637;5.981000853;4;0.174040509;0.29774516;0.449494651;3;3;2
395;-12.38972222;12.77972222;0.122830247;0.465632715;0.267794892;0.266556884;1.475912486;0.166187445;1.382325866;11.4475615;6.069244852;4;0.17338972;0.291822521;0.443258003;3;2;3
396;-12.38972222;12.85972222;0.168842593;0.461799903;0.255321101;0.282881249;1.41895596;0.266239024;2.108746894;17.50223966;6.007492708;4;0.189032604;0.310951982;0.466617924;4;3;2
397;-12.38972222;12.94972222;0.128845679;0.456901279;0.299655102;0.243377212;1.511770319;0.155022362;1.061741233;8.263894319;5.880517757;4;0.157237905;0.277364915;0.43327576;3;2;3
398;-12.38972222;13.02972222;0.093;0.438397908;0.320340566;0.24143026;1.486423031;0.105226508;1.305034552;9.456805564;5.907592045;4;0.158518792;0.284076934;0.44472533;3;2;3
399;-12.38972222;13.11972222;0.114438272;0.421662243;0.296491968;0.281787257;1.527372808;0.113445577;1.071126243;8.356278769;5.849670749;4;0.178792659;0.30167314;0.438807958;3;2;3
400;-12.38972222;13.19972222;0.105709877;0.455819023;0.279774022;0.264313579;1.517578421;0.148923391;1.063806475;8.59986861;5.914092345;4;0.169052058;0.287443725;0.433673785;3;2;3
401;-12.38889872;13.28661259;0.150247788;0.424669885;0.305676597;0.26954674;1.523194509;0.139802209;0.943012563;7.597794478;5.859005355;4;0.170782831;0.293576794;0.433544892;3;2;3
402;-12.30972222;12.35972222;0.424441358;0.381519825;0.36548087;0.25304141;1.406383624;0.240140301;1.452761205;11.61204413;5.831571516;4;0.166023841;0.301994847;0.457884098;3;3;2
403;-12.30972222;12.43972222;0.17545679;0.436669099;0.302987863;0.260371536;1.447014124;0.204702669;1.22533945;10.54685305;5.98953417;4;0.168288664;0.291596936;0.441818529;3;2;3
404;-12.30972222;12.51972222;0.147398148;0.412207315;0.337283911;0.250513178;1.431061823;0.21255585;1.266978314;10.25160053;5.992665639;4;0.163082332;0.292320303;0.44656051;3;2;3
405;-12.30972222;12.60972222;0.150972222;0.409843825;0.324515678;0.265660451;1.435879772;0.105393635;1.29484774;10.62579141;6.043056005;4;0.171724391;0.299811736;0.447961069;3;2;3
406;-12.30972222;12.68972222;0.163487654;0.457422692;0.28163024;0.260904167;1.442698342;0.197332194;1.370517079;12.5772008;6.02182735;4;0.170080545;0.290476228;0.444166111;3;2;2
407;-12.30972222;12.77972222;0.113972222;0.490280395;0.262697524;0.247013705;1.480522941;0.217061941;1.536717235;12.33481783;6.158328804;4;0.164240949;0.281045388;0.446243407;3;2;3
408;-12.30972222;12.85972222;0.13407716;0.502487193;0.250911826;0.246656704;1.469545122;0.234301446;1.63643701;12.56186553;6.021705085;4;0.165163964;0.280426762;0.448121262;3;3;2
409;-12.30972222;12.94972222;0.138524691;0.443717049;0.307469704;0.248644783;1.475216582;0.169077992;1.281210354;9.724599;5.915597896;4;0.162321459;0.285922099;0.443033267;3;2;3
410;-12.30972222;13.02972222;0.110919753;0.459046882;0.297745979;0.243116835;1.50560458;0.213265575;1.42939319;10.26589008;5.950501353;4;0.160796816;0.28311646;0.446722218;3;2;3
411;-12.30972222;13.11972222;0.13854321;0.421134104;0.301462982;0.277516709;1.502900471;0.192109772;1.219260426;8.920375357;5.896958232;4;0.177702769;0.301980207;0.443812474;3;2;3
412;-12.30972222;13.19972222;0.110654321;0.444897584;0.287769327;0.267415242;1.50403477;0.135659114;1.066942814;8.637200097;5.899682273;4;0.170787232;0.290891767;0.435223721;3;2;3
413;-12.3089434;13.28921384;0.101716981;0.420772713;0.314474563;0.264875884;1.519663513;0.100531772;1.115778664;8.96788881;5.962649196;4;0.169717532;0.294766854;0.440019371;3;2;3
414;-12.21972222;12.43972222;0.150472222;0.423337605;0.348277297;0.228486289;1.426075001;0.134201266;1.255662168;9.944557493;5.929260934;4;0.150777646;0.280390437;0.444777664;3;2;2
415;-12.21972222;12.51972222;0.134882716;0.432993109;0.297877816;0.269119661;1.454072093;0.141830519;1.339088219;10.28539749;6.094418687;4;0.174188851;0.297968404;0.446291784;3;2;3
416;-12.21972222;12.60972222;0.159074074;0.426721353;0.302337568;0.270772334;1.478868523;0.118594077;1.205908421;10.2129615;5.991498743;4;0.173858271;0.29776751;0.442508439;3;2;3
417;-12.21972222;12.68972222;0.109570988;0.461915014;0.26147231;0.276784551;1.484857853;0.157957591;1.308993153;11.18853803;6.082391501;4;0.178370822;0.296055373;0.441066839;3;2;3
418;-12.21972222;12.77972222;0.101626543;0.492260068;0.24295417;0.264837116;1.501776234;0.129455025;1.224474016;10.80789345;6.09047569;4;0.171059183;0.283844819;0.434395843;3;2;3
419;-12.21972222;12.85972222;0.155040123;0.452105892;0.28973348;0.25815608;1.487934528;0.24705893;1.448565388;12.9696022;5.946645965;4;0.169271619;0.291436974;0.447752823;3;2;3
420;-12.21972222;12.94972222;0.128493827;0.452756149;0.286339802;0.261068622;1.473201506;0.136737431;1.268517905;10.10119768;5.940823711;4;0.169168489;0.289736529;0.441212599;3;2;3
421;-12.21972222;13.02972222;0.164882716;0.433417016;0.32405658;0.242396595;1.490117715;0.189268318;1.305182099;9.355836495;5.795952481;4;0.159036383;0.285440845;0.445346172;3;2;3
422;-12.21972222;13.11972222;0.147802469;0.410866537;0.318948313;0.270322149;1.489678495;0.166514607;1.264858741;9.253738121;5.895070125;4;0.174046176;0.301225746;0.446768592;3;2;3
423;-12.21972222;13.19972222;0.135219136;0.447001541;0.296284208;0.256697932;1.515791507;0.180170998;1.128331987;8.831988868;5.79407104;4;0.165354933;0.286495592;0.436992043;3;2;3
424;-12.21972222;13.28972222;0.139095679;0.450738896;0.313355237;0.235830523;1.536448265;0.112128123;0.906805909;7.767847669;5.893275446;4;0.151400813;0.27234933;0.427980279;3;2;3
425;-12.21972222;13.36972222;0.12779321;0.426316618;0.292177953;0.281427181;1.530510681;0.101796807;0.988078678;7.983467988;6.056040793;4;0.177885502;0.299505771;0.435384098;3;2;3
426;-12.13972222;12.43972222;0.222929012;0.402287365;0.360622364;0.237126362;1.356602511;0.254827614;1.929135704;16.02124297;5.950153511;4;0.162019991;0.299620269;0.474581367;4;3;2
427;-12.13972222;12.51972222;0.162944444;0.440859415;0.308206656;0.25102451;1.481246353;0.196678459;1.232836266;10.18109476;5.898354531;4;0.163164793;0.28672184;0.4415813;3;2;3
428;-12.13972222;12.60972222;0.110910494;0.462337741;0.305959203;0.231808722;1.486552009;0.129569258;1.146767409;9.584282939;5.991797832;4;0.151607507;0.27242638;0.435900848;3;2;3
429;-12.13972222;12.68972222;0.106339506;0.462344656;0.263465823;0.274049427;1.485536901;0.12741537;1.25100906;10.53016658;6.01909876;4;0.176308598;0.293814138;0.439140895;3;2;3
430;-12.13972222;12.77972222;0.141598765;0.442185576;0.284900987;0.272972188;1.474726128;0.186872794;1.397106458;12.40189427;5.999356452;4;0.176919596;0.299006281;0.446915467;3;2;3
431;-12.13972222;12.85972222;0.181271605;0.45095513;0.303057631;0.245822221;1.467065631;0.152495201;1.307555218;9.964339484;5.991319751;4;0.161041673;0.283755488;0.443138296;3;2;3
432;-12.13972222;12.94972222;0.170024691;0.439809327;0.327713308;0.232544045;1.478774144;0.142612845;1.319884446;9.695999146;6.002588422;4;0.153734554;0.280120723;0.445302221;3;2;3
433;-12.13972222;13.02972222;0.155694444;0.451822008;0.307631154;0.240617764;1.49825496;0.133920072;1.362734563;9.194380012;5.825406579;4;0.158702515;0.28219087;0.445241467;3;2;3
434;-12.13972222;13.11972222;0.18692284;0.416951333;0.334260373;0.248763017;1.50431056;0.205140928;1.261864902;11.24757435;5.884498989;4;0.162083254;0.290593827;0.445747983;3;2;3
435;-12.13972222;13.19972222;0.151601852;0.461216978;0.284729529;0.253962934;1.534284382;0.168835009;0.962266404;8.124628497;5.929663269;4;0.162238996;0.279907772;0.429282503;3;2;3
436;-12.13972222;13.28972222;0.161688272;0.473167308;0.290026505;0.236729294;1.534847553;0.178218835;0.929993891;7.465211084;5.875237551;4;0.152148212;0.268864961;0.426481766;3;2;3
437;-12.13972222;13.36972222;0.130228395;0.447620375;0.316293643;0.236058972;1.529794443;0.133541708;0.897381254;7.486888552;5.907094038;4;0.151435348;0.272897193;0.427956735;3;2;3
438;-12.04972222;12.43972222;0.379475309;0.408873871;0.346663438;0.244546304;1.410542283;0.294528976;1.586147334;13.72948487;5.897841588;4;0.162803098;0.295624396;0.459475676;3;3;2
439;-12.04972222;12.51972222;0.143070988;0.421267598;0.323255899;0.255439868;1.461661217;0.134929737;1.213509251;9.724794564;5.996706587;4;0.165358176;0.291972455;0.443389905;3;2;3
440;-12.04972222;12.60972222;0.109987654;0.413483747;0.330625906;0.255859989;1.467579437;0.103637052;1.256526147;10.43870918;6.025090845;4;0.165958028;0.294261549;0.446016539;3;2;3
441;-12.04972222;12.68972222;0.173753086;0.399072501;0.345300698;0.255706404;1.467701641;0.143772947;1.168477556;9.44539708;5.880372746;4;0.164997393;0.295434705;0.444577553;3;2;3
442;-12.04972222;12.77972222;0.155058642;0.406048577;0.333408694;0.260583447;1.466886419;0.130021516;1.276848305;10.60876334;5.897112319;4;0.168727148;0.297992299;0.447794813;3;2;3
443;-12.04972222;12.85972222;0.18737963;0.406673632;0.35869396;0.234812572;1.473456529;0.156734105;1.331189827;10.09081995;5.96358589;4;0.154980081;0.287648048;0.449833158;3;2;3
444;-12.04972222;12.94972222;0.189496914;0.423455909;0.357047131;0.219526699;1.493025648;0.138488958;1.294450758;10.12670304;5.963638071;4;0.146196757;0.277157342;0.446457159;3;2;3
445;-12.04972222;13.02972222;0.213404321;0.433255842;0.337045336;0.229555764;1.494173508;0.203560674;1.445567115;9.985126891;5.884527837;4;0.153329115;0.282275302;0.451206978;3;2;3
446;-12.04972222;13.11972222;0.205450617;0.431241795;0.305651259;0.263045142;1.480654802;0.204220076;1.305463526;10.99254186;5.89375108;4;0.170496772;0.295033702;0.445407339;3;2;3
447;-12.04972222;13.19972222;0.160864198;0.459320434;0.295553334;0.245063002;1.505806146;0.214243149;1.143556535;10.08960901;5.924547357;4;0.159012747;0.279084863;0.436024814;3;2;3
448;-12.04972222;13.28972222;0.174111111;0.469465651;0.314336965;0.216407228;1.52206098;0.182115311;1.000061965;9.616631299;5.890596633;4;0.141367895;0.261213506;0.429457644;3;2;3
449;-11.96972222;12.43972222;0.261179012;0.391182879;0.361151808;0.24781645;1.405606313;0.23561577;1.652128214;13.05676112;5.86316397;4;0.165071616;0.301293352;0.464469983;3;3;2
450;-11.96972222;12.51972222;0.152283951;0.406295375;0.34710735;0.246577296;1.444109823;0.146916467;1.351248124;10.72701711;5.889441904;4;0.16167129;0.293084551;0.45059552;3;2;3
451;-11.96972222;12.60972222;0.146299383;0.382532999;0.372225994;0.245275646;1.460459522;0.155372216;1.308402211;10.78961999;5.904991219;4;0.160439126;0.296275848;0.452021983;3;2;3
452;-11.96972222;12.68972222;0.153391975;0.346292892;0.405378121;0.248159796;1.466453755;0.152337599;1.333648082;11.26404302;5.929305939;4;0.162082204;0.304667405;0.457904367;3;2;3
453;-11.96972222;12.77972222;0.124290123;0.407264221;0.329703794;0.262733354;1.476208347;0.148662147;1.28274208;10.66279695;5.914255006;4;0.169978549;0.298803769;0.447860085;3;2;3
454;-11.96972222;12.85972222;0.166185185;0.407256788;0.341674548;0.251113568;1.476373588;0.149554351;1.417620798;10.71892736;5.891329281;4;0.164802532;0.295925183;0.452982868;3;2;3
455;-11.96972222;12.94972222;0.178969136;0.404354722;0.367640253;0.227953219;1.494342009;0.186545475;1.555767261;11.58387418;5.901167629;4;0.153408087;0.28909318;0.459501108;3;2;3
456;-11.96972222;13.02972222;0.164274691;0.419248309;0.353438501;0.227351012;1.515501938;0.13107813;1.26516859;10.28057815;5.925375053;4;0.150231738;0.280859494;0.445658649;3;2;3
457;-11.96972222;13.11972222;0.134623457;0.430251455;0.321578048;0.248373298;1.508186379;0.114276611;1.133157819;8.834990013;6.066037164;4;0.160681295;0.285840838;0.439184434;3;2;3
458;-11.96972222;13.19972222;0.141888889;0.438467401;0.336855748;0.224607716;1.509942014;0.137326896;1.009083864;8.208619876;5.987646905;4;0.146107763;0.271337991;0.433071993;3;2;3
459;-11.96972222;13.28972222;0.122648148;0.474673993;0.307393866;0.217835308;1.529630795;0.127830752;1.002433155;8.431355305;5.924715568;4;0.142198585;0.260888359;0.429029194;3;2;3
460;-11.87972222;12.43972222;0.204950617;0.397708373;0.360440691;0.241878287;1.397478192;0.219437081;1.954571238;14.18054304;5.859936074;4;0.164767098;0.302743841;0.47590838;4;3;2
461;-11.87972222;12.51972222;0.15362963;0.429857116;0.327639175;0.242332219;1.465504541;0.111032957;1.247757176;9.700036581;5.911040344;4;0.158422715;0.285111999;0.443585184;3;2;3
462;-11.87972222;12.60972222;0.165135802;0.365809447;0.395173884;0.239016875;1.453580886;0.131489587;1.117808495;9.952263721;5.885388592;4;0.155156072;0.293748685;0.446193368;3;2;3
463;-11.87972222;12.68972222;0.173419753;0.351457491;0.397221772;0.251336145;1.484464788;0.116065581;1.349385694;10.13041337;5.762466104;4;0.163988336;0.305220348;0.457913695;3;2;3
464;-11.87972222;12.77972222;0.167274691;0.364046005;0.376407665;0.259466392;1.47122002;0.110301551;1.285550324;10.90732543;5.805063586;4;0.167962619;0.305242725;0.453831571;3;2;3
465;-11.87972222;12.85972222;0.16091358;0.357799441;0.392745707;0.249659407;1.498136848;0.162444621;1.255222245;9.030557685;5.87841467;4;0.162263681;0.30188842;0.453209726;3;2;3
466;-11.87972222;12.94972222;0.158734568;0.390367656;0.374194068;0.235622521;1.496465571;0.105373784;1.311162791;9.457989215;5.816182835;4;0.155171309;0.29078317;0.451067235;3;2;3
467;-11.87972222;13.02972222;0.134728395;0.424154073;0.318709205;0.257218277;1.501146401;0.101770605;1.119347328;9.646798387;5.974634566;4;0.165479523;0.290743688;0.43956021;3;2;3
468;-11.87972222;13.11972222;0.153638889;0.418612999;0.346073317;0.235298759;1.513711637;0.123009859;1.171287953;8.530955799;5.987703397;4;0.153717375;0.282839477;0.441946488;3;2;3
469;-11.87972222;13.19972222;0.13742284;0.433092504;0.353790881;0.213167271;1.518756588;0.104205874;0.929980845;8.094469985;5.942253405;4;0.138830049;0.265782646;0.430115629;3;2;3
470;-11.87972222;13.28972222;0.095104938;0.419615309;0.337587108;0.242799248;1.529925698;0.094316333;1.015286454;9.267753543;6.01412043;4;0.156392305;0.28337305;0.435832511;3;2;3
471;-11.87972222;13.36972222;0.081719136;0.436548232;0.310834892;0.252532143;1.548471992;0.084392121;0.866142477;9.55531481;6.136401742;4;0.160464358;0.282229447;0.428606337;2;2;3
472;-11.79972222;12.43972222;0.234524691;0.413374349;0.345189081;0.241480393;1.427893484;0.274078118;1.708260135;14.32846239;5.89991633;4;0.162338712;0.295572312;0.463793051;3;3;2
473;-11.79972222;12.51972222;0.170549383;0.39271154;0.378715407;0.228479098;1.46836157;0.166625841;1.386639877;10.19375858;5.915933762;4;0.151974507;0.288630868;0.453925778;3;2;3
474;-11.79972222;12.60972222;0.158728395;0.36167778;0.390703542;0.247560805;1.472405378;0.105763966;1.401986586;11.22148848;5.823114667;4;0.162444481;0.302621918;0.458604423;3;2;3
475;-11.79972222;12.68972222;0.201645062;0.331718;0.3987349;0.269533629;1.494074865;0.180868818;1.178350652;9.449783381;5.693428213;4;0.17243424;0.313630478;0.454517362;3;2;3
476;-11.79972222;12.77972222;0.19016358;0.34823951;0.385372075;0.26608652;1.46209855;0.159737808;1.255116283;10.4341889;5.78822741;4;0.171259545;0.310368152;0.455035999;3;2;3
477;-11.79972222;12.85972222;0.175972222;0.33364737;0.414813299;0.251343303;1.486330152;0.112070537;1.437179773;10.7373063;5.817633075;4;0.164654491;0.309885398;0.4639724;3;2;3
478;-11.79972222;12.94972222;0.149216049;0.371323962;0.374212206;0.254612886;1.507487621;0.138985887;1.526175091;10.32600641;5.898202406;4;0.167471566;0.305641209;0.462197834;3;2;3
479;-11.79972222;13.02972222;0.152604938;0.413947231;0.36520755;0.220908828;1.529718515;0.176192742;1.174991189;9.431570285;5.954685285;4;0.145722961;0.277511034;0.442535041;3;2;3
480;-11.79972222;13.11972222;0.111691358;0.418501956;0.347069626;0.234170773;1.514514248;0.099394103;1.083003305;7.676866477;6.00157743;4;0.152214058;0.280853027;0.438417247;3;2;3
481;-11.79972222;13.19972222;0.113978395;0.448999727;0.343171502;0.207847958;1.533977852;0.135120211;1.06304007;7.971300368;6.002290949;4;0.137236676;0.262578827;0.434086324;3;2;3
482;-11.79972222;13.28972222;0.079432099;0.456784056;0.309249114;0.2340668;1.535075979;0.085256257;0.91057501;8.749896015;6.117764604;4;0.150437541;0.270413509;0.427439961;3;2;3
483;-11.70972222;12.43972222;0.186046296;0.450524009;0.326994352;0.222496925;1.420857407;0.219283719;1.736151379;14.93544789;5.874721876;4;0.152557428;0.281168601;0.46109424;4;3;2
484;-11.70972222;12.51972222;0.168765432;0.415803186;0.339579899;0.244682632;1.455692111;0.118268695;1.333788313;11.16406407;5.913809043;4;0.16050347;0.290210817;0.448686355;3;2;3
485;-11.70972222;12.60972222;0.202512346;0.35421488;0.385835209;0.259983055;1.46102382;0.12448306;1.224931707;10.16884418;5.82684744;4;0.167672094;0.306333654;0.452817815;3;2;3
486;-11.70972222;12.68972222;0.155089506;0.365960795;0.381500019;0.252590821;1.486713835;0.120516579;1.293019623;11.06137076;5.811522358;4;0.164252531;0.302164585;0.453712927;3;2;3
487;-11.70972222;12.77972222;0.168608025;0.326734077;0.414001372;0.259331996;1.480355427;0.107862568;1.217003071;10.61081069;5.767635739;4;0.167116219;0.310993493;0.456200091;3;2;3
488;-11.70972222;12.85972222;0.196391975;0.288171967;0.449879468;0.262047077;1.505060926;0.140242869;1.118468006;8.992634233;5.680101498;4;0.167640282;0.317768217;0.457561131;3;2;3
489;-11.70972222;12.94972222;0.14012963;0.391270561;0.35539368;0.25331573;1.515569226;0.09556234;1.367057749;10.20003011;5.900942912;4;0.16545402;0.298972389;0.453200454;3;2;3
490;-11.70972222;13.02972222;0.142987654;0.3965693;0.356996769;0.246507059;1.499508006;0.098603193;1.148474304;8.265612296;5.907358401;4;0.159684073;0.291569337;0.443904856;3;2;3
491;-11.70972222;13.11972222;0.161358025;0.412037443;0.378601654;0.209333782;1.520154424;0.109015486;1.020788531;8.210655039;5.869008149;4;0.137656981;0.270050949;0.435979158;3;2;3
492;-11.70972222;13.19972222;0.122589506;0.463581941;0.328765474;0.207740363;1.52604586;0.102314529;1.061963012;8.092827662;6.000052808;4;0.137152088;0.259534056;0.432604222;3;2;3
493;-11.70972222;13.28972222;0.118888889;0.430975377;0.362548783;0.206503263;1.514672646;0.095720049;1.056960923;7.679343929;6.050557333;4;0.136431314;0.265561302;0.435608613;3;2;3
494;-11.70972222;13.36972222;0.119089506;0.379503806;0.355659616;0.264781428;1.559294857;0.159852385;0.959868839;8.317262517;6.142830637;4;0.168133252;0.299802299;0.439583206;2;2;3
495;-11.62973629;12.43984177;0.228484177;0.421342805;0.332998737;0.245628105;1.422538975;0.26861106;1.94359492;16.34429362;5.903808477;4;0.166928237;0.299771752;0.471493021;4;3;2
496;-11.62972222;12.51972222;0.149583333;0.424041394;0.34002229;0.235918991;1.465081142;0.104017364;1.32779091;11.33605014;5.923197391;4;0.155627115;0.284748984;0.447505907;3;2;3
497;-11.62972222;12.60972222;0.17667284;0.377162012;0.364418396;0.258117081;1.484865935;0.108548347;1.312724545;9.857854438;5.810891611;4;0.167529929;0.302712394;0.453061941;3;2;3
498;-11.62972222;12.68972222;0.15762963;0.368564492;0.366223646;0.265197669;1.510145642;0.147426724;1.18297004;9.612676567;5.810619097;4;0.170260598;0.305284986;0.449448524;3;2;3
499;-11.62972222;12.77972222;0.172774691;0.339888676;0.394435177;0.265538829;1.494817036;0.10327326;1.063006367;9.974026476;5.789599736;4;0.169312074;0.308861903;0.448685454;3;2;3
500;-11.62972222;12.85972222;0.196182099;0.301352292;0.418655371;0.279816236;1.489546416;0.11867016;1.038897433;8.820294894;5.710449539;4;0.176861849;0.32126871;0.454073649;3;2;3
501;-11.62972222;12.94972222;0.16362037;0.367628853;0.391564971;0.240868836;1.537928753;0.152267187;1.115265812;8.943940956;5.892562094;4;0.156164657;0.294134226;0.445943129;3;2;3
502;-11.62972222;13.02972222;0.155527778;0.382278319;0.360026662;0.257588117;1.505018215;0.100184116;1.009899542;8.421056671;5.849132114;4;0.164557258;0.296886289;0.440724252;3;2;3
503;-11.62972222;13.11972222;0.164154321;0.400914036;0.348863209;0.250442743;1.50485841;0.101883929;1.018894169;7.845420821;5.906028722;4;0.160682676;0.290397715;0.438454882;3;2;3
504;-11.62972222;13.19972222;0.148654321;0.413817224;0.350625966;0.235725493;1.516907505;0.127000866;1.022770614;7.463322018;6.021379782;4;0.152486482;0.281431274;0.436580664;3;2;3
505;-11.62972222;13.28972222;0.119037037;0.429596083;0.330237688;0.240349906;1.519915171;0.096301546;0.991590221;9.09925485;6.089666168;4;0.154795023;0.279957061;0.433698558;3;2;3
506;-11.63139583;13.37139931;0.0844125;0.403461787;0.355881119;0.240756001;1.551784194;0.106609361;1.042957156;8.981468745;6.243021918;4;0.15548922;0.286006024;0.438736513;2;2;3
507;-11.53972222;12.51972222;0.15125;0.426627367;0.322647568;0.250556965;1.490444426;0.137293349;1.267780941;11.64083354;5.903986847;4;0.163178969;0.289697497;0.444717985;3;2;3
508;-11.53972222;12.60972222;0.159842593;0.382638285;0.3486482;0.268569135;1.486951022;0.143340638;1.415786046;10.15091743;5.788093497;4;0.174216779;0.307666196;0.456258218;3;2;3
509;-11.53972222;12.68972222;0.163333333;0.362329751;0.380387179;0.257167207;1.493682092;0.131802273;1.19923211;9.314153579;5.764138414;4;0.165931425;0.303288621;0.450620212;3;2;3
510;-11.53972222;12.77972222;0.142166667;0.331792534;0.430711649;0.237320015;1.507638347;0.129755863;1.127226614;9.362986341;5.770310741;4;0.154230805;0.299838589;0.450648473;3;2;3
511;-11.53972222;12.85972222;0.142891975;0.375122323;0.37439079;0.250730401;1.517263059;0.125554808;1.100008484;9.509538316;5.791324446;4;0.161524754;0.296651601;0.4448085;3;2;3
512;-11.53972222;12.94972222;0.14387963;0.37931227;0.381331446;0.23966107;1.504972851;0.135361221;1.113111538;8.822511349;5.860149574;4;0.155498999;0.291333397;0.44439412;3;2;3
513;-11.53972222;13.02972222;0.126564815;0.382857732;0.36233257;0.254729112;1.516216254;0.113232322;1.037426455;8.547338893;5.965160348;4;0.163208631;0.295954313;0.441571048;3;2;3
514;-11.53972222;13.11972222;0.112401235;0.392617892;0.336544061;0.270801601;1.502597587;0.162881186;1.154745766;9.246928179;6.026520929;4;0.173242858;0.302996753;0.445331631;3;2;3
515;-11.53979276;13.19965517;0.093648903;0.429999233;0.335757046;0.234071592;1.501793256;0.106554985;1.071446397;9.615118031;6.148916315;4;0.152058916;0.278383363;0.436643585;3;2;3
516;-11.54204082;13.2872449;0.085204082;0.423817013;0.343126067;0.232948087;1.522627263;0.112181575;1.04096733;10.63848931;6.16280229;4;0.151116727;0.278552227;0.436109251;3;2;3
517;-11.45972222;12.51972222;0.159839506;0.424781591;0.351895549;0.223208564;1.43145457;0.219742743;1.636097366;13.45631382;5.9033075;4;0.151742075;0.284607293;0.460370494;3;3;2
518;-11.45972222;12.60972222;0.145314815;0.412902901;0.327399145;0.259631951;1.507197929;0.107825446;1.168126055;9.872636929;5.805544657;4;0.167236463;0.294640197;0.442848022;3;2;3
519;-11.45972222;12.68972222;0.143108025;0.394046557;0.334868891;0.27104329;1.497537914;0.181279756;1.386503645;11.35245136;5.887301529;4;0.175405089;0.306286445;0.453529708;3;2;3
520;-11.45972222;12.77972222;0.166858025;0.35665921;0.396357823;0.247038386;1.509375511;0.109518022;1.138053138;9.454633533;5.767335793;4;0.159764688;0.299181066;0.44849847;3;2;3
521;-11.45972222;12.85972222;0.112111111;0.373860634;0.347161869;0.279005817;1.519613675;0.117963588;1.206000015;9.804338621;5.809927081;4;0.17812738;0.310561982;0.450057507;3;2;3
522;-11.45972222;12.94972222;0.148904321;0.370279448;0.38193406;0.248114859;1.501352954;0.128478676;1.182829062;9.933269735;5.798079729;4;0.160808285;0.297761049;0.448626092;3;2;3
523;-11.45972222;13.02972222;0.124290123;0.37603805;0.369417405;0.254720171;1.499835041;0.108228142;1.066652794;9.452424853;5.853322396;4;0.163448027;0.297673908;0.443559036;3;2;3
524;-11.37053826;12.43907479;0.139762646;0.419034653;0.368970372;0.21181284;1.462329136;0.134475203;1.372936966;12.23571296;5.842392324;4;0.142729798;0.27616271;0.450445526;3;2;2
525;-11.36972222;12.94972222;0.119527778;0.388684674;0.377068314;0.23421264;1.503504223;0.12148731;1.128031684;9.076108583;5.905804919;4;0.152627856;0.287431816;0.443717021;3;2;3
526;-14.80972222;13.77972222;0.04929321;0.690318167;0.151147117;0.158521954;1.667817544;0.06559822;0.610589214;4.901421272;6.019595278;5;0.101792765;0.178375381;0.402345953;1;1;1
527;-14.72972222;13.68972222;0.04233642;0.670000608;0.170479615;0.159454371;1.629088037;0.084457567;0.618465963;5.960239917;6.019788647;5;0.102641321;0.183302614;0.403245595;1;1;1
528;-14.72972222;13.77972222;0.044783951;0.658041907;0.16592219;0.17592647;1.61720878;0.071033176;0.60930403;4.997955472;6.065781732;5;0.112347933;0.194454834;0.401962112;1;1;1
530;-14.63972222;13.77972222;0.047385802;0.675937018;0.152759324;0.171278219;1.607563453;0.068597894;0.591678775;5.126909534;6.096190366;5;0.109210081;0.187871328;0.400921627;1;1;1
533;-14.55972222;13.77972222;0.048765432;0.690492841;0.141108773;0.168512731;1.600124916;0.073440145;0.650040253;5.792306898;5.968606495;5;0.108278877;0.184628854;0.402688697;1;1;1
534;-14.55972222;13.85972222;0.049472222;0.682054922;0.148673486;0.169077935;1.590793966;0.063736373;0.683124458;5.490755611;6.027830261;5;0.109147917;0.187388507;0.404180918;1;1;1
535;-14.55972222;13.94972222;0.038395062;0.673065864;0.161025782;0.165747221;1.619589767;0.079741432;0.627775982;4.447842053;6.232505849;5;0.106468356;0.18624715;0.402873262;1;1;1
536;-14.55972222;14.02972222;0.024114198;0.680459369;0.142856437;0.176823387;1.597029098;0.059746047;0.860558565;5.487114773;6.223942426;5;0.116205217;0.195732916;0.40974588;1;1;1
537;-14.55972222;14.11972222;0.052191358;0.707502449;0.137431072;0.155100114;1.595078963;0.055129812;0.59421263;5.086053559;6.081500207;5;0.099360976;0.172573761;0.401606371;1;1;1
538;-14.55972222;14.19972222;0.051064815;0.69021508;0.136172725;0.173381726;1.588642595;0.063770632;0.527782575;5.741679445;6.287058279;5;0.109438773;0.18472306;0.397872967;1;1;1
539;-14.55972222;14.28972222;0.042345679;0.649981484;0.171841825;0.178098182;1.600522818;0.059866015;0.568861757;4.74868264;6.198342766;5;0.113141866;0.196432131;0.400705568;1;1;1
540;-14.55972222;14.36972222;0.051114198;0.641902317;0.164430929;0.193665728;1.590884501;0.06078163;0.580542033;4.897128248;6.132126707;5;0.12255127;0.206772707;0.400580048;1;1;1
