LON;LAT;ELEV/100;SANDu;DILTu;CLAYu;BULKu;COARSEu;Cou;Nu;Phu;-;-;-;SANDm;DILTm;CLAYm;BULKm;COARSEm;Com;Nm;Phm;-;-;-;SANDstd;DILTstd;CLAYstd;BULKstd;COARSEstd;Costd;Nstd;Phstd;-;-;-;SANDmin;DILTmin;CLAYmin;BULKmin;COARSEmin;Comin;Nmin;Phmin;-;-;-;SANDmax;DILTmax;CLAYmax;BULKmax;COARSEmax;Comax;Nmax;Phmax;PointN;Region;SOILTYPE;SLLL;SDUL;SSAT;SSKS
-12.30972222;13.19972222;0.110654321;444.8975844;287.7693275;267.4152418;150.403477;135.659114;106.6942814;86.37200097;58.99682273;-12.30972222;13.19972222;0.11;445.8698862;289.8086464;266.975466;150.1622771;126.2277944;107.8759154;87.54461026;59;0.002886751;0.002886751;0.003883475;6.876382504;9.60920142;7.561954559;0.710114401;18.50850771;3.987734772;3.07076611;0.04312194;-12.31444444;13.195;0.101;429.0442893;266.7362559;241.1721954;148.6652299;107.1023033;95.82202177;78.99337632;58.43599784;-12.305;13.20444444;0.123;457.7689382;308.7044233;281.4116249;152.2474751;174.588317;113.838942;90.65803646;59.03858974;412;4;Clay LOAM;0.170787232;0.290891767;0.435223721;0.23
-12.3089434;13.28921384;0.101716981;420.7727126;314.4745635;264.8758839;151.9663513;100.5317724;111.5778664;89.6788881;59.62649196;-12.30888889;13.28888889;0.102;419.6868129;314.6158767;264.4194211;152.0024083;100.1868319;106.966995;90.76830574;60;0.002574518;0.002833684;0.002075993;4.748636451;6.061317208;4.707240178;0.666174084;5.613880188;14.32972815;7.35618387;0.598225748;-12.31444444;13.285;0.096;412.0033625;303.1669017;256.1888757;150.6901032;84.62024084;94.20841633;73.65896283;57.81449599;-12.305;13.29444444;0.108;432.4124412;327.6331697;275.2931495;153.6298318;116.7345143;140.1410584;101.4051958;60.13040984;413;4;LOAM;0.169717532;0.294766854;0.440019371;1.32
-12.21972222;12.43972222;0.150472222;423.3376052;348.2772966;228.4862886;142.6075001;134.201266;125.5662168;99.44557493;59.29260934;-12.21972222;12.43972222;0.152;422.9947353;348.0416595;226.0666094;142.5175301;134.7556345;124.9576792;100.0043433;59.12821483;0.002886751;0.002886751;0.006332566;7.139270118;6.838718752;7.965967866;0.714565923;24.26991259;7.568431688;2.454225488;0.695917599;-12.22444444;12.435;0.129;406.8134298;333.0101683;213.6546752;140.853478;97.47904097;109.2550252;93.73018226;57.87607675;-12.215;12.44444444;0.159;437.3672802;372.3991815;245.7821092;144.1524179;208.782548;145.3854051;105.8618611;60.15246545;414;4;LOAM;0.150777646;0.280390437;0.444777664;1.32
-12.21972222;12.51972222;0.134882716;432.9931093;297.8778164;269.1196614;145.4072093;141.8305194;133.9088219;102.8539749;60.94418687;-12.21972222;12.51972222;0.136;429.6683965;300.2530962;271.0615202;145.2826942;133.0324301;131.3783051;102.4945064;61;0.002886751;0.002886751;0.0100715;15.9845827;10.32470706;9.525007537;0.759241558;32.18637686;11.36732221;4.549285135;0.224990975;-12.22444444;12.515;0.115;410.7524336;272.9755918;240.7266796;143.7388824;97.63855084;116.549194;92.76834775;59.87539069;-12.215;12.52444444;0.154;465.3500619;320.1679242;284.9704808;147.1398966;254.3419891;160.9665795;112.6566034;61.09908069;415;4;Clay LOAM;0.174188851;0.297968404;0.446291784;0.23
-12.21972222;12.60972222;0.159074074;426.7213534;302.337568;270.7723337;147.8868523;118.5940771;120.5908421;102.129615;59.91498743;-12.21972222;12.60972222;0.16;422.5030227;306.1052577;270.5486074;147.9997503;115.0965142;118.9939218;102.0691545;59.99996843;0.002886751;0.002886751;0.004647388;11.70307878;13.27462392;2.375043044;0.708609214;18.60639009;7.869226742;2.328065128;0.661482189;-12.22444444;12.605;0.142;409.3531231;272.6880607;264.0142922;146.7686587;88.49148692;103.4960917;94.62725173;58.78469332;-12.215;12.61444444;0.167;455.5465708;325.4645008;275.662096;149.3430827;186.0897588;138.3230914;110.5615395;61.24310913;416;4;Clay LOAM;0.173858271;0.29776751;0.442508439;0.23
-12.21972222;12.68972222;0.109570988;461.9150136;261.4723097;276.7845508;148.4857853;157.9575913;130.8993153;111.8853803;60.82391501;-12.21972222;12.68972222;0.109;462.5477166;261.1394681;276.3852581;148.5154531;153.7262767;124.2545432;112.1110569;61;0.002886751;0.002886751;0.009209863;7.22511447;5.496991952;7.644870718;0.817447305;15.98706288;11.81545306;4.244081;0.651369377;-12.22444444;12.685;0.096;447.0313705;250.0307071;253.7953575;145.6948928;124.9245215;116.1837961;101.6880429;58.68942637;-12.215;12.69444444;0.135;482.9607938;276.1650693;291.0836618;150.259733;204.5917191;154.7769507;124.0878312;62.12802408;417;4;Sandy Clay LOAM;0.178370822;0.296055373;0.441066839;0.43
-12.21972222;12.77972222;0.101626543;492.2600675;242.9541704;264.8371163;150.1776234;129.4550255;122.4474016;108.0789345;60.9047569;-12.21972222;12.77972222;0.101;489.2423645;242.9627848;266.0425924;150;127.859775;121.9379963;108.5327538;61;0.002886751;0.002886751;0.004379735;9.002540894;6.433848727;8.425478228;0.68786778;17.07009149;6.086677847;5.822871234;0.453154368;-12.22444444;12.775;0.094;475.586065;218.6312648;238.4928444;147.6979549;99.69574632;108.6877432;94.542189;59.81044862;-12.215;12.78444444;0.111;511.4883066;252.8860206;289.1388761;152.0706384;184.2728461;137.1169252;116.5099673;62.09036306;418;4;Sandy Clay LOAM;0.171059183;0.283844819;0.434395843;0.43
-12.21972222;12.85972222;0.155040123;452.1058919;289.7334799;258.1560798;148.7934528;247.0589302;144.8565388;129.696022;59.46645965;-12.21972222;12.85972222;0.155;454.8903098;289.1805373;257.7766081;148.9553498;247.6755;141.6735837;132.9223029;59.24153203;0.002886751;0.002886751;0.019024384;9.479009509;10.19703458;4.249607562;0.822920432;30.27224242;11.37631772;15.65391448;0.4900431;-12.22444444;12.855;0.121;421.8761596;273.4933999;244.7535197;146.6486137;173.1053593;126.5972429;95.45168648;58.84669652;-12.215;12.86444444;0.193;464.2039098;326.7668481;265.3873862;150.3082073;313.5268335;180.8543299;183.280483;60.12858896;419;4;LOAM;0.169271619;0.291436974;0.447752823;1.32
-12.21972222;12.94972222;0.128493827;452.756149;286.3398021;261.0686222;147.3201506;136.7374313;126.8517905;101.0119768;59.40823711;-12.21972222;12.94972222;0.127;452.7294527;285.8389559;262.0886179;147.8693082;136.8352314;127.7686308;102.3303914;59.10748774;0.002886751;0.002886751;0.006478588;3.838548414;6.061717417;4.92089404;1.099618698;8.406822521;7.264716997;5.029453957;0.492273819;-12.22444444;12.945;0.118;445.2472036;273.9625361;248.2534698;144.7017518;122.2529081;114.3844317;89.10819157;57.78068692;-12.215;12.95444444;0.157;462.2293077;299.3421654;274.4619572;150.338565;169.2078125;146.2008137;108.3574456;60.29766528;420;4;LOAM;0.169168489;0.289736529;0.441212599;1.32
-12.21972222;13.02972222;0.164882716;433.417016;324.0565802;242.3965954;149.0117715;189.2683183;130.5182099;93.55836495;57.95952481;-12.21972222;13.02972222;0.166;431.5377538;324.5319296;242.5087751;148.9671496;194.2669158;127.0603503;93.10149129;58;0.002886751;0.002886751;0.005494028;7.778098968;7.971162993;2.448138255;1.19529738;30.3745082;9.830103554;3.641592739;0.315270064;-12.22444444;13.025;0.15;419.4557447;298.1346905;238.3365549;146.7448747;119.5710376;114.7795526;87.36392391;56.77103958;-12.215;13.03444444;0.174;458.7233348;338.6561781;250.0124265;152.4102566;246.8658875;155.574407;122.7782193;59.316883;421;4;LOAM;0.159036383;0.285440845;0.445346172;1.32
-12.21972222;13.11972222;0.147802469;410.8665367;318.9483129;270.3221488;148.9678495;166.5146074;126.4858741;92.53738121;58.95070125;-12.21972222;13.11972222;0.147;410.2908015;319.1528929;270.5704335;149.05267;166.5925594;123.8296973;92.63739059;59;0.002886751;0.002886751;0.006090992;4.775841595;6.462546136;3.978919806;1.102934;17.33898965;13.65773451;5.146885941;0.424948589;-12.22444444;13.115;0.136;402.1534628;303.3356789;255.1348978;146.7135185;122.6382088;94.5163417;81.69730864;57.80358194;-12.215;13.12444444;0.163;421.8447227;331.2151296;279.3384759;151.2220068;221.0950068;166.3872093;102.8477877;60.18213006;422;4;Clay LOAM;0.174046176;0.301225746;0.446768592;0.23
-12.21972222;13.19972222;0.135219136;447.0015407;296.2842076;256.6979323;151.5791507;180.1709984;112.8331987;88.31988868;57.9407104;-12.21972222;13.19972222;0.135;446.9755001;298.3775543;256.3791371;151.4277141;180.4871639;113.303945;89.01178081;58;0.002886751;0.002886751;0.008486274;7.215165758;7.842296516;8.245351126;1.305499851;23.58618356;12.12073922;3.046945403;0.687922807;-12.22444444;13.195;0.12;432.9823359;276.9261436;239.4461598;148.7308984;148.8269788;86.35354745;82.42388689;55.70102985;-12.215;13.20444444;0.154;470.1219621;306.4499976;271.3779948;154.4768429;275.7406728;143.1940564;93.43475345;59.18772018;423;4;LOAM;0.165354933;0.286495592;0.436992043;1.32
-12.21972222;13.28972222;0.139095679;450.7388962;313.3552365;235.830523;153.6448265;112.1281229;90.68059088;77.67847669;58.93275446;-12.21972222;13.28972222;0.139;451.0201495;313.1624112;235.0902838;153.9036513;108.3825128;90.3845004;77.76764189;59;0.002886751;0.002886751;0.004454112;4.390380572;6.231829691;3.620615041;0.568436718;10.91489823;3.943954469;4.324073564;0.240690724;-12.22444444;13.285;0.13;434.6550327;297.0057217;228.1028319;152.0334526;95.11744618;82.56568642;68.2438322;57.82441721;-12.215;13.29444444;0.15;460.7094982;327.5204986;251.3622706;155.2954716;144.3353094;100.2359999;89.04999737;59.10655698;424;4;LOAM;0.151400813;0.27234933;0.427980279;1.32
-12.21972222;13.36972222;0.12779321;426.3166176;292.1779529;281.4271815;153.0510681;101.796807;98.80786776;79.83467988;60.56040793;-12.21972222;13.36972222;0.128;425.4147307;291.1877579;284.1820321;153.0156621;95.18165198;98.8136075;80.10478638;60.75465915;0.002886751;0.002886751;0.004226976;5.670685008;4.483063297;8.960676109;0.940747738;17.66490339;7.612515746;2.703434105;0.485319781;-12.22444444;13.365;0.117;416.5604181;283.6668977;260.6616353;151.6911384;79.51219728;79.64418363;73.4903754;59.82605157;-12.215;13.37444444;0.139;441.1331354;302.5063319;294.8717478;155.3070475;156.1835704;117.4361566;86.30284646;61.18633173;425;4;Clay LOAM;0.177885502;0.299505771;0.435384098;0.23
-12.13972222;12.43972222;0.222929012;402.2873647;360.6223643;237.1263616;135.6602511;254.8276145;192.9135704;160.2124297;59.50153511;-12.13972222;12.43972222;0.204;402.8285257;362.9652551;235.6670815;135.13485;258.2845501;190.2073305;149.1882703;59.59082761;0.002886751;0.002886751;0.042145751;7.261388566;10.4782999;8.194204489;2.51153439;20.3429045;18.60676766;23.39854872;0.513881475;-12.14444444;12.435;0.179;383.2675811;339.3657718;222.1703686;131.576853;204.3474234;162.6321486;124.7247705;58.01851505;-12.135;12.44444444;0.38;419.8372686;381.9364072;254.1207174;142.5269888;299.7172563;251.9225559;216.8351516;60.19084958;426;4;LOAM;0.162019991;0.299620269;0.474581367;1.32
-12.13972222;12.51972222;0.162944444;440.8594149;308.2066556;251.0245095;148.1246353;196.6784595;123.2836266;101.8109476;58.98354531;-12.13972222;12.51972222;0.165;441.1901763;309.1026002;251.5374519;148.0036955;182.2544512;122.6285875;101.9265282;59;0.002886751;0.002886751;0.005845535;6.034307581;7.320483932;4.458612625;0.764279668;37.05117172;9.428198313;3.025855035;0.473321217;-12.14444444;12.515;0.145;424.3077028;286.4425575;239.9404295;144.7055161;145.5234139;105.3462494;94.82401271;57.7235831;-12.135;12.52444444;0.171;456.4391302;323.6541659;264.3928823;149.2440535;320.6021835;145.7603627;113.9479301;60.25183139;427;4;LOAM;0.163164793;0.28672184;0.4415813;1.32
-12.13972222;12.60972222;0.110910494;462.3377409;305.959203;231.8087221;148.6552009;129.5692583;114.6767409;95.84282939;59.91797832;-12.13972222;12.60972222;0.11;463.1996354;305.262716;229.6047857;149.0124101;127.3513019;113.3802777;96.03666819;59.94783603;0.002886751;0.002886751;0.003477662;9.025987212;10.06901299;6.848406851;1.429162764;14.55693524;5.470744587;2.526468473;0.749192034;-12.14444444;12.605;0.104;441.2270269;276.9487202;224.3240514;144.0232514;101.9989076;103.6726834;88.72041797;58.75253141;-12.135;12.61444444;0.125;482.5584724;330.5357005;259.2870127;150.1886792;166.6908059;134.0412529;101.9147656;61.26871695;428;4;LOAM;0.151607507;0.27242638;0.435900848;1.32
-12.13972222;12.68972222;0.106339506;462.3446564;263.4658231;274.0494266;148.5536901;127.4153703;125.100906;105.3016658;60.1909876;-12.13972222;12.68972222;0.105;460.6280039;266.5094133;273.3436779;148.7535474;129.2876254;123.377585;105.5288862;60.00147292;0.002886751;0.002886751;0.005794909;10.77161731;15.07167451;5.437618256;1.003290812;12.59449571;7.131959969;3.332813913;0.479711906;-12.14444444;12.685;0.093;438.5963666;218.6668158;263.8482933;145.4699284;105.8595779;108.6776361;95.78196424;58.85654337;-12.135;12.69444444;0.118;494.8432529;289.2604002;289.6701429;151.227985;177.7942711;153.0942021;112.8600075;61.23320191;429;4;Sandy Clay LOAM;0.176308598;0.293814138;0.439140895;0.43
-12.13972222;12.77972222;0.141598765;442.1855764;284.900987;272.9721875;147.4726128;186.8727936;139.7106458;124.0189427;59.99356452;-12.13972222;12.77972222;0.14;442.9419309;282.6072172;274.7953515;147.8430105;190.855949;140.6282153;122.0880975;60;0.002886751;0.002886751;0.010995614;7.098569946;9.941962079;6.874714318;1.261926784;18.42228994;8.923461622;9.631788503;0.071539435;-12.14444444;12.775;0.121;410.4375651;268.2046758;248.1531519;144.6641328;151.0082783;123.6241009;105.1902292;59.00308538;-12.135;12.78444444;0.169;455.7038654;336.5830666;287.0148967;150.4601252;237.9569153;155.0673158;151.3472263;60.07926592;430;4;Clay LOAM;0.176919596;0.299006281;0.446915467;0.23
-12.13972222;12.85972222;0.181271605;450.9551296;303.0576305;245.8222214;146.7065631;152.4952014;130.7555218;99.64339484;59.91319751;-12.13972222;12.85972222;0.179;449.5033941;302.1475187;245.1126728;146.7818191;142.1202422;129.7341346;99.51321505;60;0.002886751;0.002886751;0.00700157;5.596310318;5.794375249;6.66208342;0.943705396;33.38324908;6.098057301;3.640234412;0.260581699;-12.14444444;12.855;0.171;436.8091585;296.1111705;231.3070529;144.7955158;110.0868963;118.7989058;90.43542716;58.80503289;-12.135;12.86444444;0.212;461.5573168;320.8330822;256.064303;149.2673812;255.4168281;144.5239513;115.0450875;60.16185385;431;4;LOAM;0.161041673;0.283755488;0.443138296;1.32
-12.13972222;12.94972222;0.170024691;439.8093272;327.7133081;232.5440454;147.8774144;142.6128448;131.9884446;96.95999146;60.02588422;-12.13972222;12.94972222;0.17;439.0602032;329.1569738;232.8496273;147.9879575;135.2341631;131.9568499;96.23046516;60;0.002886751;0.002886751;0.004536676;4.806516866;6.16119603;3.805220494;0.724352586;37.65138959;6.507541792;3.818825234;0.150230422;-12.14444444;12.945;0.16;425.9235676;315.0879682;224.1465898;145.7016593;88.50728857;119.2852584;91.78894488;59.94360338;-12.135;12.95444444;0.185;451.1433603;342.224189;239.7183986;149.3168177;222.6456489;145.189102;110.1056802;61.12330751;432;4;LOAM;0.153734554;0.280120723;0.445302221;1.32
-12.13972222;13.02972222;0.155694444;451.8220081;307.6311544;240.6177641;149.825496;133.9200725;136.2734563;91.94380012;58.25406579;-12.13972222;13.02972222;0.155;447.5048478;309.4367077;240.7861977;149.9833749;131.8683928;136.9020554;91.7785227;58.04737281;0.002886751;0.002886751;0.005180563;9.462127415;8.584611929;4.891468153;0.94119026;23.25694331;7.115039796;2.332968028;0.635431782;-12.14444444;13.025;0.143;434.7192118;286.044957;224.3353789;146.963297;96.35363164;117.8275746;84.33032325;56.74850137;-12.135;13.03444444;0.17;476.3145063;321.8145605;248.2396812;152.2291171;238.6960693;157.0781939;99.66509346;59.21977748;433;4;LOAM;0.158702515;0.28219087;0.445241467;1.32
-12.13972222;13.11972222;0.18692284;416.9513326;334.2603732;248.7630174;150.431056;205.1409277;126.1864902;112.4757435;58.84498989;-12.13972222;13.11972222;0.187;417.2794422;334.0484326;248.1334526;150.0228968;205.1248923;127.8931376;112.2388888;59;0.002886751;0.002886751;0.005370217;4.440443277;3.565386471;3.816237601;0.857455839;11.73786292;8.348796003;2.862564343;0.414717858;-12.14444444;13.115;0.175;407.341863;324.9826708;242.4252033;148.7931407;158.0153183;111.5871067;102.6335691;57.81145848;-12.135;13.12444444;0.216;426.1055591;341.6445105;264.1888669;153.1829101;226.9637061;141.1092873;120.8205529;60.13064061;434;4;LOAM;0.162083254;0.290593827;0.445747983;1.32
-12.13972222;13.19972222;0.151601852;461.2169776;284.7295287;253.962934;153.4284382;168.8350086;96.22664039;81.24628497;59.29663269;-12.13972222;13.19972222;0.151;457.5833955;286.2982243;255.8113831;153.0723791;164.2923762;96.41907881;79.33139159;59;0.002886751;0.002886751;0.005600652;12.21017123;9.395349604;7.516765459;0.587345285;19.16102093;3.735520471;7.599350569;0.446781986;-12.14444444;13.195;0.139;441.381357;262.9578122;234.8337552;151.8920958;132.5464925;89.63320654;69.79543994;58.84277226;-12.135;13.20444444;0.164;490.6967505;323.7848878;264.6105844;155.2817424;235.6664524;104.1379945;99.83686589;60.2103678;435;4;LOAM;0.162238996;0.279907772;0.429282503;1.32
-12.13972222;13.28972222;0.161688272;473.1673081;290.0265052;236.7292937;153.4847553;178.2188347;92.99938911;74.65211084;58.75237551;-12.13972222;13.28972222;0.161;479.0209695;288.9112324;232.5117684;153.4868426;181.059571;92.06358066;74.80433886;59;0.002886751;0.002886751;0.004785658;12.66735413;4.997157784;13.45519478;0.691101698;13.55971493;3.282300734;2.526865873;0.404326057;-12.14444444;13.285;0.149;446.074136;274.2031545;219.6890666;151.6103402;134.4553145;87.50410619;69.48412846;57.82480045;-12.135;13.29444444;0.173;490.134979;307.7802698;260.7584615;155.1552555;209.290556;101.2095597;81.70572367;59.16815959;436;4;LOAM;0.152148212;0.268864961;0.426481766;1.32
-12.13972222;13.36972222;0.130228395;447.6203748;316.2936426;236.0589717;152.9794443;133.5417083;89.73812537;74.86888552;59.07094038;-12.13972222;13.36972222;0.13;448.1856851;317.0033233;235.5970844;152.998911;131.765451;88.99741981;74.34810552;59;0.002886751;0.002886751;0.004790696;3.155156103;3.314290868;3.965348004;0.638328668;17.84979968;3.943073537;3.130401015;0.332371876;-12.14444444;13.365;0.119;437.4765382;308.0889807;229.3402846;151.7498317;100.2921115;83.7087881;68.42482488;58.03181968;-12.135;13.37444444;0.141;454.2034839;323.0742533;246.1341047;155.9362921;192.4272415;100.1561312;83.17885092;60.14302957;437;4;LOAM;0.151435348;0.272897193;0.427956735;1.32
-12.04972222;12.43972222;0.379475309;408.8738708;346.6634384;244.5463036;141.0542283;294.5289759;158.6147334;137.2948487;58.97841588;-12.04972222;12.43972222;0.383;404.5524728;348.1740772;245.3402074;141.0645067;299.1983443;156.4510846;131.993696;59;0.002886751;0.002886751;0.014708815;9.710584286;7.075489273;4.888070495;1.359366561;15.24757843;19.2606466;14.73897059;0.135527113;-12.05444444;12.435;0.3;397.9741717;330.052287;228.5036188;137.3021182;243.6946962;126.6978693;112.4913376;57.85439451;-12.045;12.44444444;0.403;432.5528502;359.0844171;254.834703;143.7102579;329.9573323;205.7329674;166.3654168;59.07548939;438;4;LOAM;0.162803098;0.295624396;0.459475676;1.32
-12.04972222;12.51972222;0.143070988;421.2675981;323.2558987;255.4398682;146.1661217;134.9297367;121.3509251;97.24794564;59.96706587;-12.04972222;12.51972222;0.142;420.752744;323.4396925;254.6483215;146.2601274;124.9023451;118.232628;96.86026234;60;0.002886751;0.002886751;0.006030204;4.709208017;5.336059115;4.936631864;0.976526425;28.16511578;11.75948801;4.49686566;0.57449531;-12.05444444;12.515;0.131;409.6128741;312.2420316;244.3960155;143.7549661;98.89525057;101.1409638;89.75821454;58.6702759;-12.045;12.52444444;0.159;432.2135863;333.7568588;266.3914404;148.2127824;238.5814212;161.012896;110.0292432;61.2271075;439;4;LOAM;0.165358176;0.291972455;0.443389905;1.32
-12.04972222;12.60972222;0.109987654;413.4837465;330.6259055;255.8599893;146.7579437;103.6370521;125.6526147;104.3870918;60.25090845;-12.04972222;12.60972222;0.109;413.9202278;330.5984772;255.7768158;146.9661388;101.2499435;121.0276034;103.9975025;60;0.002886751;0.002886751;0.004238242;6.415603716;9.017907734;4.752379965;0.688154361;14.93992931;10.46639753;4.854901557;0.416924728;-12.05444444;12.605;0.101;400.2076612;303.654003;246.9029935;145.7950612;81.11327021;113.4652912;97.12740576;59.8752068;-12.045;12.61444444;0.124;434.5896157;347.5492435;268.8882326;148.2100095;144.5086188;170.5822579;115.7969751;61.25136602;440;4;LOAM;0.165958028;0.294261549;0.446016539;1.32
-12.04972222;12.68972222;0.173753086;399.0725011;345.300698;255.706404;146.7701641;143.772947;116.8477556;94.4539708;58.80372746;-12.04972222;12.68972222;0.175;399.3016197;345.3871177;256.941532;146.9135812;132.3797959;114.9158136;95.7096743;59;0.002886751;0.002886751;0.006167991;4.138690761;4.748248055;5.35788942;0.862269264;32.1628404;6.629315552;4.316859934;0.380117629;-12.05444444;12.685;0.158;391.312627;334.9244574;241.4539724;144.7317124;98.47950382;105.4081516;86.78839304;57.87282989;-12.045;12.69444444;0.188;408.4448667;353.702263;264.2777643;149.154412;242.0234291;138.2112352;104.5532168;59.13567965;441;4;LOAM;0.164997393;0.295434705;0.444577553;1.32
-12.04972222;12.77972222;0.155058642;406.0485771;333.4086937;260.5834474;146.6886419;130.021516;127.6848305;106.0876334;58.97112319;-12.04972222;12.77972222;0.156;405.4234025;334.6462969;259.9004451;146.6009806;126.4527023;125.570086;106.5635014;59;0.002886751;0.002886751;0.00756067;6.521753362;6.022856253;5.817219937;0.863414541;29.01863262;11.81188464;3.950320162;0.18106204;-12.05444444;12.775;0.139;391.3547834;312.9540208;249.2448823;144.096532;92.60204041;107.8551424;97.89040396;57.79768892;-12.045;12.78444444;0.173;420.0128989;350.1055654;273.7832545;148.2387208;297.6687333;151.1059611;116.061211;59.66623323;442;4;LOAM;0.168727148;0.297992299;0.447794813;1.32
-12.04972222;12.85972222;0.18737963;406.673632;358.6939605;234.8125723;147.3456529;156.7341046;133.1189827;100.9081995;59.6358589;-12.04972222;12.85972222;0.188;406.2858461;358.8990559;234.1958836;147.075028;153.7131478;130.1783321;100.3223459;59.99571544;0.002886751;0.002886751;0.006804275;6.688733488;6.488728475;3.341004364;0.968840623;18.39406085;9.177654814;3.603095971;0.466111367;-12.05444444;12.855;0.17;395.3990122;346.1714744;227.964047;145.8500551;131.5860623;120.5889727;95.56224684;58.85328537;-12.045;12.86444444;0.2;421.2879739;371.4294964;245.3271348;150.2291825;220.0207782;165.0122869;113.9858785;60.13972877;443;4;LOAM;0.154980081;0.287648048;0.449833158;1.32
-12.04972222;12.94972222;0.189496914;423.455909;357.0471314;219.5266988;149.3025648;138.488958;129.4450758;101.2670304;59.63638071;-12.04972222;12.94972222;0.19;421.9506587;358.5038795;219.5300882;149.0276551;136.5244041;127.5891397;100.9763187;59.99397689;0.002886751;0.002886751;0.005461658;12.08291203;13.71939519;5.395582956;0.91339325;18.86168108;7.468580723;2.741683297;0.468261971;-12.05444444;12.945;0.178;405.9411681;296.5662648;208.3562951;147.5833747;101.2120493;117.2915648;95.65568772;58.74597694;-12.045;12.95444444;0.204;468.4753391;374.8045379;235.028583;151.4153778;230.0612444;162.9724016;114.4871365;60.14893843;444;4;LOAM;0.146196757;0.277157342;0.446457159;1.32
-12.04972222;13.02972222;0.213404321;433.2558424;337.045336;229.555764;149.4173508;203.5606737;144.5567115;99.85126891;58.84527837;-12.04972222;13.02972222;0.211;433.7236886;335.6976942;229.6522555;149.6086455;208.6186799;144.2949225;95.7372339;59;0.002886751;0.002886751;0.008280312;9.483342024;10.68416584;4.267760981;1.056581924;24.33217651;9.511412477;11.21022703;0.34741999;-12.05444444;13.025;0.202;413.6831645;318.1087394;218.4378363;146.7063244;132.8609304;123.9302869;89.39436528;57.80871032;-12.045;13.03444444;0.245;449.576688;359.7961679;244.443889;151.1396735;240.0563465;168.0165749;136.8584366;59.11710683;445;4;LOAM;0.153329115;0.282275302;0.451206978;1.32
-12.04972222;13.11972222;0.205450617;431.2417947;305.6512593;263.0451423;148.0654802;204.220076;130.5463526;109.9254186;58.9375108;-12.04972222;13.11972222;0.205;431.4144863;304.9344227;264.1421653;148.0735622;203.7038979;130.2956515;110.7853259;59;0.002886751;0.002886751;0.007933979;2.641555206;4.491810345;4.912420162;0.887227364;10.88040027;7.563517593;3.81073956;0.365114867;-12.05444444;13.115;0.189;426.2473762;290.3159135;246.0915447;146.7566888;183.2318107;112.8231927;96.77348945;57.85051656;-12.045;13.12444444;0.234;439.1918145;321.2245653;273.1763673;150.2762737;240.8871652;147.5534897;123.3824964;60.15156491;446;4;LOAM;0.170496772;0.295033702;0.445407339;1.32
-12.04972222;13.19972222;0.160864198;459.320434;295.5533344;245.0630025;150.5806146;214.2431493;114.3556535;100.8960901;59.24547357;-12.04972222;13.19972222;0.157;458.7164253;296.7796162;246.0134237;150.7174514;212.4621777;114.1788582;100.8167132;59;0.002886751;0.002886751;0.009619064;6.687714378;4.490761725;5.78394674;0.631892983;16.71988232;7.352622373;3.747169067;0.415087914;-12.05444444;13.195;0.148;449.2342032;279.9101363;227.3312735;148.8062108;187.5047271;95.91391756;92.22580539;58.8516685;-12.045;13.20444444;0.186;477.5448279;306.0081806;253.8909776;152.2298383;283.7795648;134.509307;110.225444;60.23486736;447;4;LOAM;0.159012747;0.279084863;0.436024814;1.32
-12.04972222;13.28972222;0.174111111;469.4656514;314.3369646;216.4072281;152.206098;182.1153113;100.0061965;96.16631299;58.90596633;-12.04972222;13.28972222;0.172;469.8736797;314.5328366;215.2666974;152.0374755;182.9370846;97.85119797;94.62787035;59;0.002886751;0.002886751;0.008411256;7.390932041;9.061084863;5.178152738;1.05718406;9.534265406;8.519986103;11.61985252;0.57149585;-12.05444444;13.285;0.158;448.3278971;296.4421163;204.9149848;149.9617486;156.7511145;81.32450322;78.8426826;57.83169839;-12.045;13.29444444;0.2;486.6116826;340.5404926;228.2158879;154.7079536;206.0120695;127.7205613;125.0778778;60.17031802;448;4;LOAM;0.141367895;0.261213506;0.429457644;1.32
-11.96972222;12.43972222;0.261179012;391.1828794;361.1518076;247.8164501;140.5606313;235.6157699;165.2128214;130.5676112;58.6316397;-11.96972222;12.43972222;0.254;392.3242832;362.9294312;248.4811179;140.9368029;245.5873863;165.1511912;129.0069195;58.92441815;0.002886751;0.002886751;0.017783321;6.042861955;9.923930138;6.291617814;1.054492357;22.26407166;8.459188614;7.699692352;0.563747802;-11.97444444;12.435;0.239;374.9371892;343.4465416;232.3491524;137.7819957;182.4707745;148.5759383;115.2414633;57.79004575;-11.965;12.44444444;0.311;401.4418765;385.387897;258.1022751;142.3724829;271.7077728;199.6948534;155.3414415;60.25130529;449;4;LOAM;0.165071616;0.301293352;0.464469983;1.32
-11.96972222;12.51972222;0.152283951;406.2953755;347.1073503;246.5772964;144.4109823;146.9164669;135.1248124;107.2701711;58.89441904;-11.96972222;12.51972222;0.152;403.4810915;348.4217318;249.4647376;144.2513846;139.5256145;134.2361474;106.0459997;59;0.002886751;0.002886751;0.006119015;9.651504868;7.254226443;9.898626303;1.396765897;30.44836639;11.38085525;4.747267467;0.360409039;-11.97444444;12.515;0.139;391.6990602;328.8010676;225.2767474;141.5290719;105.6417461;108.5130646;99.68195482;57.8288176;-11.965;12.52444444;0.166;428.7559736;360.3815059;262.0227487;147.5166666;269.7398955;155.515632;115.6630248;60.15619898;450;4;LOAM;0.16167129;0.293084551;0.45059552;1.32
