0;6.7667;1.5667;0.4;4.1333;4.1333;0;7.6555;7.6555;0;0;0;5.7;5.7;5.7
0;0;0;0;1.0445;1.0445;0;0;0;0;0;0;1.8;1.8;1.8
0;0;0;4.4444;0;0;0;3.8556;3.8556;11.1;11.1;11.1;4.1;4.1;4.1
8.7333;0;19.2111;0;10.9333;10.9333;14.0889;0;0;0;0;0;1.8;1.8;1.8
1.2667;0;0;6.8223;5.7111;5.7111;0;2.1667;2.1667;0;0;0;0.9;0.9;0.9
0;3.9;0.4444;5.1778;5.5222;5.5222;2.3556;2.1889;2.1889;6.2;6.2;6.2;5.8;5.8;5.8
1.9;4.1667;0;6.0111;9.3444;9.3444;0;4.8889;4.8889;3;3;3;5.9;5.9;5.9
2.7667;0;0.2444;0;7.3333;7.3333;0;0;0;0;0;0;0;0;0
0.6;0;0;0;7.4889;7.4889;0;3.0222;3.0222;0;0;0;3;3;3
0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1
1.9333;3.5667;9.1111;8.7445;1.1;1.1;6.6444;5.9222;5.9222;6.9;6.9;6.9;0;0;0
3.3333;0;0;0;0;0;3.0778;1.8333;1.8333;0;0;0;0;0;0
0;5.5667;1.3889;7.8333;0;0;3.0111;5.6555;5.6555;7.6;7.6;7.6;0;0;0
0;0;3.8111;0;7.8445;7.8445;3.1111;0;0;0;0;0;7.7;7.7;7.7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1.1667;0;10.1222;8.1556;8.1556;0;6.8445;6.8445;5.1;5.1;5.1;9.1;9.1;9.1
0;0;0;2.3556;0;0;0;0;0;0.6;0.6;0.6;0;0;0
0.6667;4.6;4.8334;9.6111;0;0;10.2222;7.7778;7.7778;3.2;3.2;3.2;0;0;0
1.5666;0;3.1111;0;0;0;1.5333;0;0;0;0;0;0.3;0.3;0.3
0;0;0;0;1.2;1.2;0.3667;0;0;0;0;0;0;0;0
0.4;0;5.8222;1.7778;5.7333;5.7333;2.7556;0;0;4.5;4.5;4.5;0;0;0
3.2;0;3.1444;0;0;0;5.6556;2;2;0;0;0;0;0;0
0;3.2666;0.3111;0;0;0;2.4667;1.6889;1.6889;0;0;0;4;4;4
0;0;5.4111;0;0;0;3.6222;0;0;0;0;0;0;0;0
0;0.2;0;5.4;0;0;0;2.3778;2.3778;0;0;0;0;0;0
0;0.7667;0;0;14.4889;14.4889;0;0.1;0.1;0;0;0;0.8;0.8;0.8
0;0.7667;0;1.3;1.3445;1.3445;0;1.7667;1.7667;0.5;0.5;0.5;0;0;0
2.6333;0;0;0;0;0;0;0;0;0;0;0;3.1;3.1;3.1
0;2.4333;0.2667;15.3334;0;0;0;10.2778;10.2778;6;6;6;3.1;3.1;3.1
0;0.6667;9.5556;4.2334;0;0;10.3778;3.2667;3.2667;4;4;4;0;0;0
0;0.3667;0.4667;0;0;0;0.2;0;0;0;0;0;0;0;0
0;0;9.0333;1.9889;0;0;0.0444;0.8667;0.8667;4.7;4.7;4.7;0;0;0
0;2.9667;0;8.7222;0;0;0;6.8556;6.8556;3;3;3;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;4.4;4.4;4.4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.4;0;0;0;0;0;0.6889;0;0;0;0;0;0;0;0
0;0;1.2222;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1.7;1.7;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.7;0;2.2445;0;0;0;4.4;0;0;0;0;0;0;0;0
2.4;0;2.6444;0;0;0;3.7778;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0.2889;0;0;0;0;0;0;0;0
0;0;2.3444;0;0;0;0.1778;0;0;0;0;0;0;0;0
0;0;1.8778;0.4445;0;0;0.8667;0;0;0;0;0;0;0;0
0;3.1;0.7889;1.4222;2.1444;2.1444;1.6333;2.3667;2.3667;2.2;2.2;2.2;0.6;0.6;0.6
0;3.1;0;1.4778;0;0;2.3333;1.6556;1.6556;3.1;3.1;3.1;1.1;1.1;1.1
0;1.6;0;1.2667;0;0;0;1.1889;1.1889;1;1;1;0;0;0
0;0.6333;0;5.3889;0;0;0;2.2111;2.2111;5;5;5;0.9;0.9;0.9
0;2.6333;0;8.1667;0;0;0;6.3222;6.3222;6.4;6.4;6.4;0;0;0
0;4.7667;0;1.4;3.3222;3.3222;0;2.7;2.7;2.1;2.1;2.1;2.2;2.2;2.2
0.5667;0.6333;0;0;2.2222;2.2222;0;0.4;0.4;0;0;0;1.9;1.9;1.9
0;3.2667;0;0;0.4555;0.4555;0;0;0;0;0;0;0;0;0
1.2333;0;1.6;0;0.4444;0.4444;1.5222;0;0;0;0;0;0.4;0.4;0.4
0.7667;0;4.0333;0;0.6444;0.6444;4.3778;0;0;0;0;0;1.1;1.1;1.1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1.9222;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0.3556;0;0.3556;0.3556;0;0;0;0;0;0;0;0;0
0;0;0;0;4.2;4.2;0;0;0;0;0;0;4.3;4.3;4.3
0;0;0;0.4666;0.8111;0.8111;0;2.1111;2.1111;0;0;0;0.4;0.4;0.4
0;0;0;0;0.7333;0.7333;0.4666;0;0;0;0;0;0;0;0
0;0;0.0889;0;2.6333;2.6333;0.3778;0;0;0;0;0;1.9;1.9;1.9
0.7333;0;2.3222;0;0;0;0.7556;0;0;0;0;0;0;0;0
4.4667;0;1.4778;0.8889;0.5333;0.5333;2.5111;0;0;0;0;0;0.3;0.3;0.3
0.0667;1.9;0.2889;0;0;0;0.6333;0;0;0;0;0;1.4;1.4;1.4
0;2.1333;0.9778;0;0;0;0.0444;0;0;0;0;0;1.1;1.1;1.1
