*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 17, 2025 20:30:48

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 314   162   108  16.0     5  2.23  2051  2653   785   836  1171  5874  2618  44.7 0.134   465 0.914 0.943 0.000 0.000 0.000   0.00  67.08 108.9  0.00  0.00  1.00  1.83  1.76  1.47  1.44  1.45    497      0   1920
 2012 315   163   109  16.0     5  2.18  2049  2660   792   830  1177  5887  2639  44.6 0.134   465 0.840 0.893 0.000 0.000 0.000   0.00  67.26 106.3  0.00  0.00  1.00  1.82  1.75  1.47  1.44  1.45    534      0   1934
 2012 316   164   110  16.0     5  2.12  2048  2667   797   825  1182  5897  2656  44.5 0.135   465 0.867 0.911 0.000 0.000 0.000   0.00  67.40 103.7  0.00  0.00  1.00  1.81  1.74  1.46  1.43  1.45    573      0   1948
 2012 317   165   111  16.0     5  2.07  2047  2673   802   819  1187  5907  2674  44.4 0.136   465 0.876 0.917 0.000 0.000 0.000   0.00  67.55 101.1  0.00  0.00  1.00  1.81  1.73  1.45  1.43  1.44    613      0   1963
 2012 318   166   112  16.0     5  1.98  2044  2678   808   813  1193  5915  2693  44.3 0.137   465 0.871 0.914 0.000 0.000 0.000   0.00  67.70  96.8  0.00  0.00  1.00  1.80  1.72  1.45  1.42  1.44    655      0   1979
 2012 319   167   113  16.0     5  1.89  2042  2682   811   807  1197  5921  2705  44.2 0.137   465 0.924 0.950 0.000 0.000 0.000   0.00  67.80  92.4  0.00  0.00  1.00  1.79  1.71  1.44  1.42  1.43    700      0   1996
 2012 320   168   114  16.0     5  1.80  2040  2686   815   801  1200  5926  2716  44.2 0.137   465 0.928 0.952 0.000 0.000 0.000   0.00  67.89  88.2  0.00  0.00  1.00  1.78  1.71  1.43  1.41  1.42    746      0   2013
 2012 321   169   115  16.0     5  1.72  2038  2690   818   795  1204  5932  2728  44.1 0.138   465 0.924 0.950 0.000 0.000 0.000   0.00  67.99  84.2  0.00  0.00  1.00  1.77  1.70  1.43  1.40  1.42    795      0   2030
 2012 322   170   116  16.0     5  1.64  2036  2693   822   788  1207  5936  2739  44.1 0.138   465 0.930 0.953 0.000 0.000 0.000   0.00  68.07  80.4  0.00  0.00  1.00  1.76  1.69  1.42  1.40  1.41    846      0   2047
 2012 323   171   117  16.0     5  1.56  2034  2696   825   782  1210  5940  2749  44.0 0.139   465 0.939 0.959 0.000 0.000 0.000   0.00  68.15  76.7  0.00  0.00  1.00  1.75  1.68  1.41  1.39  1.41    899      0   2064
 2012 324   172   118  16.0     5  1.49  2032  2699   828   775  1213  5944  2758  44.0 0.139   465 0.936 0.957 0.000 0.000 0.000   0.00  68.23  73.1  0.00  0.00  1.00  1.74  1.67  1.41  1.38  1.40    953      0   2081
 2012 325   173   119  16.0     5  1.42  2030  2702   830   769  1215  5948  2767  43.9 0.140   465 0.943 0.962 0.000 0.000 0.000   0.00  68.29  69.8  0.00  0.00  1.00  1.73  1.66  1.40  1.38  1.39   1009      0   2097
 2012 326   174   120  16.0     5  1.35  2029  2704   832   762  1218  5951  2774  43.9 0.140   465 0.950 0.967 0.000 0.000 0.000   0.00  68.35  66.5  0.00  0.00  1.00  1.73  1.65  1.39  1.37  1.39   1067      0   2113
 2012 327   175   121  16.0     5  1.29  2027  2707   835   756  1220  5954  2783  43.8 0.140   465 0.941 0.960 0.000 0.000 0.000   0.00  68.42  63.4  0.00  0.00  1.00  1.72  1.65  1.38  1.36  1.38   1127      0   2129
 2012 328   176   122  16.0     5  1.22  2026  2708   837   749  1223  5956  2791  43.8 0.141   465 0.952 0.968 0.000 0.000 0.000   0.00  68.48  60.4  0.00  0.00  1.00  1.71  1.64  1.38  1.36  1.37   1188      0   2146
 2012 329   177   123  16.0     5  1.17  2024  2709   839   743  1224  5958  2797  43.8 0.141   465 0.958 0.972 0.000 0.000 0.000   0.00  68.53  57.6  0.00  0.00  1.00  1.71  1.63  1.37  1.35  1.37   1250      0   2163
 2012 330   178   124  16.0     5  1.11  2023  2710   841   736  1227  5960  2804  43.7 0.141   465 0.956 0.970 0.000 0.000 0.000   0.00  68.58  54.9  0.00  0.00  1.00  1.70  1.62  1.36  1.34  1.36   1314      0   2180
 2012 331   179   125  16.0     5  1.06  2021  2711   843   729  1228  5961  2810  43.7 0.141   465 0.959 0.973 0.000 0.000 0.000   0.00  68.63  52.3  0.00  0.00  1.00  1.69  1.61  1.36  1.34  1.35   1380      0   2197
 2012 332   180   126  16.0     5  1.01  2020  2712   845   723  1230  5962  2816  43.7 0.142   465 0.963 0.976 0.000 0.000 0.000   0.00  68.67  49.8  0.00  0.00  1.00  1.68  1.61  1.35  1.33  1.35   1446      0   2213
 2012 333   181   127  16.0     5  0.96  2019  2713   846   716  1232  5964  2821  43.7 0.142   465 0.960 0.973 0.000 0.000 0.000   0.00  68.72  47.4  0.00  0.00  1.00  1.68  1.60  1.34  1.32  1.34   1514      0   2228
 2012 334   182   128  16.0     5  0.92  2018  2717   855   712  1240  5975  2849  43.5 0.143   465 0.799 0.866 0.000 0.000 0.000   0.00  68.92  45.6  0.00  0.00  1.00  1.67  1.59  1.34  1.32  1.33   1583      0   2243
 2012 335   183   129  16.0     5  0.88  2017  2718   858   706  1244  5979  2861  43.5 0.144   465 0.914 0.943 0.000 0.000 0.000   0.00  69.02  43.5  0.00  0.00  1.00  1.68  1.58  1.33  1.31  1.33   1652      0   2259
 2012 336   184   130  16.0     5  0.84  2016  2719   861   699  1246  5981  2869  43.4 0.144   465 0.951 0.967 0.000 0.000 0.000   0.00  69.07  41.5  0.00  0.00  1.00  1.68  1.57  1.32  1.30  1.32   1723      0   2275
 2012 337   185   131  16.0     5  0.80  2015  2720   865   694  1250  5985  2883  43.4 0.144   465 0.911 0.940 0.000 0.000 0.000   0.00  69.17  39.6  0.00  0.00  1.00  1.67  1.57  1.32  1.30  1.31   1795      0   2292
 2012 338   186   132  16.0     5  0.76  2014  2720   867   687  1253  5987  2891  43.3 0.145   465 0.942 0.961 0.000 0.000 0.000   0.00  69.23  37.7  0.00  0.00  1.00  1.67  1.56  1.31  1.29  1.31   1868      0   2307
 2012 339   187   133  16.0     5  0.72  2013  2721   869   681  1255  5988  2898  43.3 0.145   465 0.949 0.966 0.000 0.000 0.000   0.00  69.29  36.0  0.00  0.00  1.00  1.66  1.55  1.30  1.28  1.30   1941      0   2323
 2012 340   188   134  16.0     5  0.69  2012  2721   872   675  1257  5990  2906  43.3 0.146   465 0.942 0.961 0.000 0.000 0.000   0.00  69.35  34.3  0.00  0.00  1.00  1.66  1.54  1.30  1.28  1.29   2016      0   2339
 2012 341   189   135  16.0     5  0.66  2011  2721   875   669  1260  5993  2915  43.2 0.146   465 0.933 0.955 0.000 0.000 0.000   0.00  69.41  32.7  0.00  0.00  1.00  1.66  1.53  1.29  1.27  1.29   2091      0   2353
 2012 342   190   136  16.0     5  0.63  2011  2722   878   663  1263  5995  2925  43.2 0.146   465 0.929 0.953 0.000 0.000 0.000   0.00  69.49  31.2  0.00  0.00  1.00  1.65  1.53  1.28  1.26  1.28   2167      0   2368
 2012 343   191   137  16.0     5  0.60  2010  2722   880   657  1265  5997  2933  43.1 0.147   465 0.943 0.962 0.000 0.000 0.000   0.00  69.54  29.7  0.00  0.00  1.00  1.64  1.52  1.28  1.26  1.27   2244      0   2383
 2012 344   192   138  16.0     5  0.57  2009  2722   882   651  1267  5998  2940  43.1 0.147   465 0.954 0.969 0.000 0.000 0.000   0.00  69.59  28.3  0.00  0.00  1.00  1.63  1.51  1.27  1.25  1.27   2321      0   2399
 2012 345   193   139  16.0     5  0.54  2008  2721   884   645  1270  5999  2947  43.1 0.147   465 0.943 0.962 0.000 0.000 0.000   0.00  69.65  27.0  0.00  0.00  1.00  1.62  1.50  1.27  1.25  1.26   2399      0   2414
 2012 346   194   140  16.0     5  0.52  2008  2721   886   639  1272  6000  2954  43.0 0.148   465 0.952 0.968 0.000 0.000 0.000   0.00  69.69  25.7  0.00  0.00  1.00  1.62  1.50  1.26  1.24  1.25   2478      0   2429
 2012 347   195   141  16.0     5  0.49  2007  2721   888   633  1274  6001  2961  43.0 0.148   465 0.951 0.967 0.000 0.000 0.000   0.00  69.74  24.5  0.00  0.00  1.00  1.61  1.49  1.25  1.23  1.25   2557      0   2445
 2012 348   196   142  16.0     5  0.47  2006  2720   891   627  1276  6002  2970  43.0 0.148   465 0.933 0.955 0.000 0.000 0.000   0.00  69.81  23.4  0.00  0.00  1.00  1.60  1.48  1.25  1.23  1.24   2637      0   2460
 2012 349   197   143  16.0     5  0.45  2006  2718   894   621  1280  6004  2981  42.9 0.149   465 0.928 0.952 0.000 0.000 0.000   0.00  69.88  22.3  0.00  0.00  1.00  1.59  1.47  1.24  1.22  1.24   2718      0   2476
 2012 350   198   144  16.0     5  0.43  2005  2717   897   615  1283  6005  2991  42.9 0.149   465 0.933 0.955 0.000 0.000 0.000   0.00  69.95  21.3  0.00  0.00  1.00  1.58  1.47  1.23  1.22  1.23   2799      0   2492
 2012 351   199   145  16.0     5  0.41  2004  2716   900   610  1286  6006  3002  42.8 0.150   465 0.928 0.952 0.000 0.000 0.000   0.00  70.03  20.3  0.00  0.00  1.00  1.58  1.46  1.23  1.21  1.22   2881      0   2508
 2012 352   200   146  16.0     5  0.39  2003  2715   903   604  1288  6007  3010  42.8 0.150   465 0.947 0.965 0.000 0.000 0.000   0.00  70.09  19.3  0.00  0.00  1.00  1.57  1.45  1.22  1.20  1.22   2963      0   2525
 2012 353   201   147  16.0     5  0.37  2003  2715   904   598  1290  6008  3015  42.8 0.151   465 0.942 0.961 0.000 0.000 0.000   0.00  70.12  18.4  0.00  0.00  1.00  1.56  1.45  1.22  1.20  1.21   3045      0   2541
 2012 354   202   148  16.0     6  0.37  2003  2715   904   598  1290  6008  3015  42.8 0.151   465 0.937 0.958 0.000 0.000 0.000   0.00  70.12  18.4  0.00  0.00  1.00  1.55  1.44  1.21  1.19  1.21   3045      0   2557
 2012 355   203   149  16.0    20  0.37  2003  2715   904   598  1290  6008  3015  42.8 0.151   465 0.877 0.918 0.000 0.000 0.000   0.00  70.12  18.4  0.00  0.00  1.00  1.54  1.43  1.20  1.19  1.20   3045      0   2557
 2012 356   204   150  16.0    20  0.37  2003  2715   904   598  1290  6008  3015  42.8 0.151   465 0.929 0.953 0.000 0.000 0.000   0.00  70.12  18.4  0.00  0.00  1.00  1.54  1.42  1.20  1.18  1.19   3045      0   2572
