Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
22,CRDA1201,RICER048,1,1,2012-06-22,22,20.4,31.7,24.6,NA,5.978,0,5.978,5.978,0,5.978,0,0,146.57,107.44,0,107.44,0,0,NA,NA,NA,1.604,1.081,1.007,0.703,0.554,0.588,0.441,0,0
23,CRDA1201,RICER048,1,1,2012-06-23,23,18.6,30,24,NA,5.336,0,5.336,5.336,0,5.336,0,0,151.91,112.77,0,112.77,0,0,NA,NA,NA,1.427,0.981,0.895,0.621,0.488,0.522,0.402,0,0
24,CRDA1201,RICER048,1,1,2012-06-24,24,14.2,29.9,23.1,NA,4.047,0,4.047,4.047,0,4.047,0,0,155.95,116.82,0,116.82,0,0,NA,NA,NA,1.074,0.755,0.679,0.469,0.367,0.392,0.312,0,0
25,CRDA1201,RICER048,1,1,2012-06-25,25,19.8,30.6,22.2,NA,5.657,0,5.657,5.657,0,5.657,0,0,161.61,122.48,0,122.48,0,0,NA,NA,NA,1.493,1.064,0.949,0.654,0.511,0.543,0.443,0,0
26,CRDA1201,RICER048,1,1,2012-06-26,26,22.4,33,22.8,NA,6.58,0,6.58,6.58,0,6.58,0,0,168.19,129.06,0,129.06,0,0,NA,NA,NA,1.681,1.198,1.12,0.781,0.612,0.651,0.538,0,0
27,CRDA1201,RICER048,1,1,2012-06-27,27,22.3,31.4,24.2,NA,6.464,0,6.464,6.464,0,6.464,0,0,174.66,135.52,0,135.52,0,0,NA,NA,NA,1.633,1.159,1.098,0.77,0.609,0.652,0.543,0,0
28,CRDA1201,RICER048,1,1,2012-06-28,28,19,30.5,23.2,NA,5.43,0,5.43,5.43,0,5.43,0,0,180.09,140.95,0,140.95,0,0,NA,NA,NA,1.432,0.961,0.905,0.635,0.503,0.541,0.453,0,0
29,CRDA1201,RICER048,1,1,2012-06-29,29,22.2,29.7,23.8,NA,6.345,0,6.345,6.345,0,6.345,0,0,186.43,147.29,0,147.29,0,0,NA,NA,NA,1.697,1.157,1.052,0.73,0.574,0.618,0.517,0,0
30,CRDA1201,RICER048,1,1,2012-06-30,30,19.6,30.4,23.8,NA,5.637,0,5.637,5.637,0,5.637,0,0,192.07,152.93,0,152.93,0,0,NA,NA,NA,1.472,1.03,0.948,0.657,0.515,0.553,0.462,0,0
31,CRDA1201,RICER048,1,1,2012-07-01,31,19,29.1,23.6,NA,5.371,0,5.371,5.371,0,5.371,0,0,197.44,158.3,0,158.3,0,0,NA,NA,NA,1.385,0.964,0.907,0.633,0.498,0.536,0.448,0,0
32,CRDA1201,RICER048,1,1,2012-07-02,32,13.3,28.8,23,NA,3.726,0,3.726,3.726,0,3.726,0,0,201.16,162.03,0,162.03,0,0,NA,NA,NA,0.978,0.675,0.624,0.434,0.341,0.367,0.307,0,0
33,CRDA1201,RICER048,1,1,2012-07-03,33,22.4,30.4,23.2,NA,6.397,0,6.397,6.397,0,6.397,0,0,207.56,168.43,0,168.43,0,0,NA,NA,NA,1.66,1.161,1.068,0.748,0.59,0.636,0.532,0,0
34,CRDA1201,RICER048,1,1,2012-07-04,34,16.3,30.7,22.5,NA,4.638,0,4.638,4.638,0,4.638,0,0,212.2,173.06,0,173.06,0,0,NA,NA,NA,1.251,0.832,0.761,0.535,0.422,0.456,0.381,0,0
35,CRDA1201,RICER048,1,1,2012-07-05,35,20.1,29.9,22.8,NA,5.742,0,5.742,5.742,0,5.742,0,0,217.94,178.81,0,178.81,0,0,NA,NA,NA,1.611,1.035,0.93,0.648,0.51,0.549,0.459,0,0
36,CRDA1201,RICER048,1,1,2012-07-06,36,15.7,31.8,22.8,NA,4.563,0,4.563,4.563,0,4.563,0,0,222.5,183.37,0,183.37,0,0,NA,NA,NA,1.234,0.855,0.751,0.519,0.406,0.435,0.363,0,0
37,CRDA1201,RICER048,1,1,2012-07-07,37,18,29.6,22.2,NA,5.095,0,5.095,5.095,0,5.095,0,0,227.6,188.46,0,188.46,0,0,NA,NA,NA,1.343,0.988,0.852,0.584,0.452,0.479,0.398,0,0
38,CRDA1201,RICER048,1,1,2012-07-08,38,20.2,28.9,23.5,NA,5.721,0,5.721,5.721,0,5.721,0,0,233.32,194.18,0,194.18,0,0,NA,NA,NA,1.489,1.072,0.968,0.67,0.52,0.548,0.454,0,0
39,CRDA1201,RICER048,1,1,2012-07-09,39,10.6,28.4,23.7,NA,2.987,0,2.987,2.987,0,2.987,0,0,236.31,197.17,0,197.17,0,0,NA,NA,NA,0.773,0.556,0.502,0.351,0.275,0.29,0.241,0,0
40,CRDA1201,RICER048,1,1,2012-07-10,40,23.4,30.9,22.8,NA,6.745,0,6.745,6.745,0,6.745,0,0,243.05,203.92,0,203.92,0,0,NA,NA,NA,1.745,1.215,1.134,0.796,0.63,0.668,0.556,0,0
41,CRDA1201,RICER048,1,1,2012-07-11,41,15.2,30.5,23.6,NA,4.353,0,4.353,4.353,0,4.353,0,0,247.41,208.27,0,208.27,0,0,NA,NA,NA,1.114,0.784,0.732,0.515,0.407,0.436,0.364,0,0
42,CRDA1201,RICER048,1,1,2012-07-12,42,8.6,28.7,23.8,NA,2.435,0,2.435,2.435,0,2.435,0,0,249.84,210.7,0,210.7,0,0,NA,NA,NA,0.635,0.453,0.409,0.283,0.222,0.236,0.197,0,0
43,CRDA1201,RICER048,1,1,2012-07-13,43,19.9,30.1,23,NA,5.699,0,5.699,5.699,0,5.699,0,0,255.54,216.4,0,216.4,0,0,NA,NA,NA,1.467,1.092,0.965,0.663,0.515,0.543,0.452,0,0
44,CRDA1201,RICER048,1,1,2012-07-14,44,17.6,29.2,23.1,NA,4.977,0,4.977,4.977,0,4.977,0,0,260.52,221.38,0,221.38,0,0,NA,NA,NA,1.251,0.947,0.84,0.587,0.461,0.489,0.404,0,0
45,CRDA1201,RICER048,1,1,2012-07-15,45,21.1,29.4,22.3,NA,5.951,0,5.951,5.951,0,5.951,0,0,266.47,227.33,0,227.33,0,0,NA,NA,NA,1.522,1.084,0.996,0.701,0.557,0.595,0.495,0,0
46,CRDA1201,RICER048,1,1,2012-07-16,46,16,27.1,22.7,NA,4.409,0,4.409,4.409,0,4.409,0,0,270.88,231.74,0,231.74,0,0,NA,NA,NA,1.13,0.805,0.736,0.518,0.411,0.439,0.369,0,0
47,CRDA1201,RICER048,1,1,2012-07-17,47,23.1,29.7,22.3,NA,6.54,0,6.54,6.54,0,6.54,0,0,277.42,238.28,0,238.28,0,0,NA,NA,NA,1.701,1.197,1.088,0.762,0.604,0.645,0.542,0,0
48,CRDA1201,RICER048,1,1,2012-07-18,48,22,30.3,22,NA,6.24,0,6.24,6.24,0,6.24,0,0,283.66,244.52,0,244.52,0,0,NA,NA,NA,1.591,1.115,1.05,0.738,0.586,0.63,0.53,0,0
49,CRDA1201,RICER048,1,1,2012-07-19,49,11.1,28.5,23.7,NA,3.11,0.007,3.103,3.11,0.007,3.103,0,0,286.77,247.63,0.01,247.62,0,0,NA,NA,NA,0.804,0.549,0.519,0.365,0.29,0.313,0.263,0.001,0.295
50,CRDA1201,RICER048,1,1,2012-07-20,50,11,28.1,23.9,NA,3.098,0.009,3.088,3.098,0.009,3.088,0,0,289.86,250.73,0.02,250.71,0,0,NA,NA,NA,0.831,0.559,0.51,0.354,0.28,0.301,0.253,0.001,0.295
51,CRDA1201,RICER048,1,1,2012-07-21,51,17.1,27.7,23.1,NA,4.765,0.018,4.746,4.764,0.018,4.746,0,0,294.63,255.49,0.03,255.46,0,0,NA,NA,NA,1.269,0.864,0.79,0.547,0.43,0.461,0.386,0.002,0.294
52,CRDA1201,RICER048,1,1,2012-07-22,52,23.9,30.4,21.9,NA,6.783,0.033,6.75,6.783,0.033,6.75,0,0,301.41,262.28,0.07,262.21,0,0,NA,NA,NA,1.748,1.206,1.137,0.796,0.627,0.673,0.563,0.003,0.294
53,CRDA1201,RICER048,1,1,2012-07-23,53,8.8,28.3,23.7,NA,2.454,0.015,2.439,2.453,0.015,2.439,0,0,303.87,264.73,0.08,264.65,0,0,NA,NA,NA,0.612,0.454,0.417,0.29,0.225,0.24,0.2,0.001,0.294
54,CRDA1201,RICER048,1,1,2012-07-24,54,23.6,29.7,22.9,NA,6.709,0.049,6.659,6.708,0.049,6.659,0,0,310.58,271.44,0.13,271.31,0,0,NA,NA,NA,1.732,1.25,1.129,0.782,0.604,0.635,0.527,0.005,0.295
55,CRDA1201,RICER048,1,1,2012-07-25,55,17.2,30,22.3,NA,4.859,0.042,4.816,4.858,0.042,4.816,0,0,315.43,276.3,0.17,276.12,0,0,NA,NA,NA,1.212,0.906,0.815,0.571,0.448,0.474,0.39,0.004,0.295
56,CRDA1201,RICER048,1,1,2012-07-26,56,18.3,28.9,23.7,NA,5.17,0.053,5.115,5.168,0.053,5.115,0,0,320.6,281.46,0.23,281.24,0,0,NA,NA,NA,1.284,0.967,0.857,0.601,0.476,0.509,0.422,0.005,0.298
57,CRDA1201,RICER048,1,1,2012-07-27,57,21.2,31.6,23.5,NA,6.149,0.074,6.075,6.148,0.074,6.075,0,0,326.75,287.61,0.3,287.31,0,0,NA,NA,NA,1.519,1.145,1.016,0.713,0.564,0.608,0.51,0.007,0.3
58,CRDA1201,RICER048,1,1,2012-07-28,58,14.1,28.9,23.1,NA,3.956,0.054,3.901,3.955,0.054,3.901,0,0,330.71,291.57,0.35,291.21,0,0,NA,NA,NA,0.971,0.736,0.654,0.459,0.363,0.391,0.328,0.005,0.302
59,CRDA1201,RICER048,1,1,2012-07-29,59,20.3,28.2,23.6,NA,5.684,0.088,5.594,5.682,0.088,5.594,0,0,336.39,297.25,0.44,296.81,0,0,NA,NA,NA,1.407,1.054,0.934,0.655,0.518,0.558,0.468,0.009,0.306
60,CRDA1201,RICER048,1,1,2012-07-30,60,22.1,29.6,22.4,NA,6.213,0.108,6.103,6.211,0.108,6.103,0,0,342.61,303.46,0.55,302.91,0,0,NA,NA,NA,1.535,1.142,1.023,0.718,0.568,0.606,0.511,0.011,0.309
61,CRDA1201,RICER048,1,1,2012-07-31,61,21.6,29.6,23.3,NA,6.104,0.117,5.985,6.102,0.117,5.985,0,0,348.71,309.56,0.67,308.89,0,0,NA,NA,NA,1.509,1.125,1.005,0.702,0.555,0.591,0.498,0.012,0.317
62,CRDA1201,RICER048,1,1,2012-08-01,62,11.8,27.2,23.5,NA,3.251,0.074,3.175,3.249,0.074,3.175,0,0,351.96,312.81,0.74,312.07,0,0,NA,NA,NA,0.796,0.603,0.534,0.373,0.295,0.312,0.262,0.007,0.328
63,CRDA1201,RICER048,1,1,2012-08-02,63,19.8,28.6,23.1,NA,5.536,0.137,5.395,5.532,0.137,5.395,0,0,357.5,318.34,0.88,317.46,0,0,NA,NA,NA,1.366,1.02,0.903,0.632,0.5,0.531,0.442,0.014,0.332
64,CRDA1201,RICER048,1,1,2012-08-03,64,18.8,29.8,22.3,NA,5.276,0.148,5.125,5.273,0.148,5.125,0,0,362.77,323.62,1.03,322.59,0,0,NA,NA,NA,1.286,0.968,0.861,0.603,0.477,0.507,0.425,0.015,0.335
65,CRDA1201,RICER048,1,1,2012-08-04,65,14.3,30,23.4,NA,4.05,0.129,3.918,4.048,0.129,3.918,0,0,366.82,327.66,1.16,326.51,0,0,NA,NA,NA,0.983,0.739,0.657,0.46,0.364,0.389,0.327,0.013,0.339
66,CRDA1201,RICER048,1,1,2012-08-05,66,19.1,30.2,21.7,NA,5.356,0.194,5.16,5.354,0.194,5.16,0,0,372.18,333.02,1.35,331.67,0,0,NA,NA,NA,1.316,0.947,0.863,0.606,0.481,0.514,0.433,0.019,0.343
67,CRDA1201,RICER048,1,1,2012-08-06,67,23.1,28.9,22.7,NA,6.416,0.256,6.152,6.408,0.256,6.152,0,0,378.6,339.43,1.61,337.82,0,0,NA,NA,NA,1.567,1.095,1.031,0.729,0.581,0.624,0.527,0.026,0.346
68,CRDA1201,RICER048,1,1,2012-08-07,68,23.2,29.2,22.3,NA,6.408,0.289,6.113,6.402,0.289,6.113,0,0,385,345.83,1.89,343.93,0,0,NA,NA,NA,1.56,1.099,1.023,0.722,0.573,0.616,0.52,0.029,0.351
69,CRDA1201,RICER048,1,1,2012-08-08,69,13.4,28.5,23.6,NA,3.715,0.186,3.524,3.71,0.186,3.524,0,0,388.72,349.54,2.08,347.46,0,0,NA,NA,NA,0.901,0.657,0.592,0.414,0.324,0.345,0.29,0.019,0.357
70,CRDA1201,RICER048,1,1,2012-08-09,70,19.1,27.3,22.9,NA,5.206,0.287,4.911,5.199,0.287,4.911,0,0,393.92,354.74,2.37,352.37,0,0,NA,NA,NA,1.247,0.934,0.828,0.58,0.452,0.475,0.395,0.029,0.365
71,CRDA1201,RICER048,1,1,2012-08-10,71,23.1,30,21.4,NA,6.395,0.389,5.997,6.385,0.389,5.997,0,0,400.32,361.12,2.76,358.36,0,0,NA,NA,NA,1.518,1.081,1.01,0.714,0.569,0.603,0.501,0.039,0.37
72,CRDA1201,RICER048,1,1,2012-08-11,72,16,28.1,23,NA,4.368,0.285,4.078,4.363,0.285,4.078,0,0,404.69,365.49,3.04,362.44,0,0,NA,NA,NA,1.026,0.752,0.686,0.482,0.383,0.408,0.341,0.029,0.379
73,CRDA1201,RICER048,1,1,2012-08-12,73,21.4,29.7,22.9,NA,5.957,0.427,5.526,5.953,0.427,5.526,0,0,410.64,371.44,3.47,367.97,0,0,NA,NA,NA,1.418,1.045,0.924,0.642,0.506,0.539,0.451,0.043,0.389
74,CRDA1201,RICER048,1,1,2012-08-13,74,19.5,28.6,22.5,NA,5.333,0.401,4.921,5.322,0.401,4.921,0,0,415.98,376.76,3.87,372.89,0,0,NA,NA,NA,1.245,0.935,0.832,0.577,0.452,0.479,0.401,0.04,0.398
75,CRDA1201,RICER048,1,1,2012-08-14,75,20.5,28.3,22.6,NA,5.588,0.447,5.129,5.576,0.447,5.129,0,0,421.57,382.34,4.32,378.02,0,0,NA,NA,NA,1.294,0.976,0.868,0.605,0.473,0.498,0.415,0.045,0.409
76,CRDA1201,RICER048,1,1,2012-08-15,76,13.6,29.7,22.7,NA,3.76,0.325,3.43,3.755,0.325,3.43,0,0,425.33,386.09,4.64,381.45,0,0,NA,NA,NA,0.862,0.652,0.579,0.405,0.318,0.334,0.278,0.033,0.421
77,CRDA1201,RICER048,1,1,2012-08-16,77,17.1,28.1,23.9,NA,4.688,0.436,4.246,4.682,0.436,4.246,0,0,430.01,390.77,5.08,385.69,0,0,NA,NA,NA,1.076,0.805,0.714,0.499,0.393,0.414,0.344,0.044,0.433
78,CRDA1201,RICER048,1,1,2012-08-17,78,22.5,27.5,23.1,NA,6.078,0.591,5.471,6.062,0.591,5.471,0,0,436.09,396.83,5.67,391.16,0,0,NA,NA,NA,1.4,0.999,0.917,0.646,0.513,0.543,0.453,0.059,0.443
79,CRDA1201,RICER048,1,1,2012-08-18,79,12.9,26.3,22.6,NA,3.415,0.356,3.049,3.404,0.356,3.048,0,0,439.51,400.24,6.03,394.21,0,0,NA,NA,NA,0.785,0.55,0.51,0.359,0.285,0.304,0.255,0.036,0.456
80,CRDA1201,RICER048,1,1,2012-08-19,80,18.3,29,22.9,NA,5.007,0.552,4.444,4.996,0.552,4.444,0,0,444.51,405.23,6.58,398.66,0,0,NA,NA,NA,1.167,0.805,0.738,0.517,0.41,0.439,0.369,0.055,0.472
81,CRDA1201,RICER048,1,1,2012-08-20,81,24.9,30.2,23.2,NA,6.893,0.802,6.072,6.874,0.802,6.072,0,0,451.41,412.11,7.38,404.73,0,0,NA,NA,NA,1.579,1.116,1.012,0.706,0.559,0.598,0.502,0.08,0.484
82,CRDA1201,RICER048,1,1,2012-08-21,82,19.6,29.7,23.2,NA,5.379,0.66,4.707,5.367,0.66,4.706,0,0,456.79,417.48,8.04,409.44,0,0,NA,NA,NA,1.215,0.869,0.788,0.549,0.433,0.463,0.389,0.066,0.5
83,CRDA1201,RICER048,1,1,2012-08-22,83,16.3,27.6,23.6,NA,4.386,0.562,3.813,4.375,0.562,3.813,0,0,461.17,421.85,8.6,413.25,0,0,NA,NA,NA,0.981,0.715,0.643,0.446,0.348,0.37,0.309,0.056,0.521
84,CRDA1201,RICER048,1,1,2012-08-23,84,17.5,28.3,22.1,NA,4.692,0.629,4.054,4.682,0.629,4.053,0,0,465.86,426.53,9.23,417.3,0,0,NA,NA,NA,1.045,0.749,0.685,0.479,0.373,0.394,0.328,0.063,0.539
85,CRDA1201,RICER048,1,1,2012-08-24,85,18.3,29.4,22.8,NA,4.982,0.691,4.276,4.966,0.691,4.275,0,0,470.84,431.5,9.92,421.58,0,0,NA,NA,NA,1.101,0.793,0.719,0.502,0.395,0.417,0.348,0.069,0.555
86,CRDA1201,RICER048,1,1,2012-08-25,86,10,27.8,23,NA,2.675,0.387,2.28,2.667,0.387,2.28,0,0,473.52,434.16,10.31,423.86,0,0,NA,NA,NA,0.578,0.43,0.383,0.267,0.211,0.225,0.186,0.039,0.573
87,CRDA1201,RICER048,1,1,2012-08-26,87,15.6,26.1,23.4,NA,4.111,0.612,3.486,4.097,0.612,3.485,0,0,477.63,438.26,10.92,427.34,0,0,NA,NA,NA,0.883,0.657,0.581,0.407,0.322,0.347,0.287,0.061,0.593
88,CRDA1201,RICER048,1,1,2012-08-27,88,18.1,29.6,22.3,NA,4.911,0.735,4.168,4.902,0.735,4.166,0,0,482.54,443.16,11.66,431.51,0,0,NA,NA,NA,1.048,0.785,0.696,0.488,0.386,0.415,0.348,0.074,0.605
89,CRDA1201,RICER048,1,1,2012-08-28,89,23.4,29.3,23.4,NA,6.376,0.945,5.416,6.358,0.945,5.413,0,0,488.92,449.52,12.6,436.92,0,0,NA,NA,NA,1.371,1.006,0.908,0.636,0.504,0.537,0.452,0.094,0.624
90,CRDA1201,RICER048,1,1,2012-08-29,90,23.7,29.1,23.2,NA,6.428,0.952,5.464,6.414,0.952,5.462,0,0,495.35,455.94,13.55,442.38,0,0,NA,NA,NA,1.387,0.976,0.917,0.647,0.516,0.553,0.467,0.095,0.644
91,CRDA1201,RICER048,1,1,2012-08-30,91,19.7,28.9,23.7,NA,5.338,0.788,4.542,5.327,0.788,4.539,0,0,500.68,461.26,14.34,446.92,0,0,NA,NA,NA,1.157,0.801,0.762,0.537,0.428,0.463,0.391,0.079,0.667
92,CRDA1201,RICER048,1,1,2012-08-31,92,17.6,27.2,23.4,NA,4.677,0.683,3.983,4.664,0.683,3.981,0,0,505.36,465.93,15.02,450.9,0,0,NA,NA,NA,1.051,0.7,0.66,0.465,0.369,0.399,0.337,0.068,0.691
93,CRDA1201,RICER048,1,1,2012-09-01,93,18.3,28.3,22.1,NA,4.89,0.709,4.168,4.874,0.709,4.165,0,0,510.25,470.8,15.73,455.07,0,0,NA,NA,NA,1.115,0.75,0.688,0.479,0.379,0.409,0.344,0.071,0.711
94,CRDA1201,RICER048,1,1,2012-09-02,94,14.7,26.8,22.7,NA,3.88,0.56,3.31,3.867,0.56,3.307,0,0,514.13,474.67,16.29,458.37,0,0,NA,NA,NA,0.878,0.609,0.55,0.381,0.299,0.322,0.27,0.056,0.729
95,CRDA1201,RICER048,1,1,2012-09-03,95,17.3,29.4,21.4,NA,4.659,0.671,3.979,4.645,0.671,3.974,0,0,518.79,479.31,16.96,462.35,0,0,NA,NA,NA,1.052,0.739,0.664,0.458,0.358,0.383,0.321,0.067,0.748
96,CRDA1201,RICER048,1,1,2012-09-04,96,21.2,28.6,22.9,NA,5.718,0.822,4.888,5.704,0.822,4.882,0,0,524.51,485.02,17.78,467.23,0,0,NA,NA,NA,1.261,0.926,0.824,0.572,0.443,0.468,0.389,0.082,0.758
97,CRDA1201,RICER048,1,1,2012-09-05,97,16.6,29.2,23.2,NA,4.513,0.65,3.862,4.506,0.65,3.856,0,0,529.02,489.52,18.43,471.09,0,0,NA,NA,NA,0.972,0.734,0.652,0.457,0.356,0.375,0.309,0.065,0.768
98,CRDA1201,RICER048,1,1,2012-09-06,98,16.5,25.1,22.9,NA,4.284,0.605,3.669,4.269,0.605,3.663,0,0,533.3,493.79,19.04,474.75,0,0,NA,NA,NA,0.923,0.693,0.614,0.431,0.341,0.363,0.298,0.061,0.78
99,CRDA1201,RICER048,1,1,2012-09-07,99,21.8,27.8,21.9,NA,5.792,0.812,4.965,5.768,0.812,4.957,0,0,539.1,499.56,19.85,479.71,0,0,NA,NA,NA,1.248,0.935,0.829,0.581,0.46,0.494,0.409,0.081,0.79
100,CRDA1201,RICER048,1,1,2012-09-08,100,24.9,30.3,22,NA,6.795,0.96,5.83,6.78,0.96,5.82,0,0,545.89,506.34,20.81,485.53,0,0,NA,NA,NA,1.479,1.048,0.975,0.688,0.548,0.588,0.495,0.096,0.799
101,CRDA1201,RICER048,1,1,2012-09-09,101,14.8,29.1,22.4,NA,3.991,0.563,3.428,3.983,0.563,3.421,0,0,549.88,510.32,21.37,488.95,0,0,NA,NA,NA,0.871,0.607,0.572,0.405,0.323,0.348,0.294,0.056,0.811
102,CRDA1201,RICER048,1,1,2012-09-10,102,22.6,29.5,22.9,NA,6.151,0.861,5.288,6.137,0.861,5.277,0,0,556.03,516.46,22.24,494.22,0,0,NA,NA,NA,1.377,0.927,0.879,0.618,0.492,0.533,0.451,0.086,0.823
103,CRDA1201,RICER048,1,1,2012-09-11,103,24.8,31.3,23,NA,6.874,0.962,5.917,6.864,0.962,5.902,0,0,562.91,523.32,23.2,500.13,0,0,NA,NA,NA,1.557,1.036,0.98,0.689,0.547,0.593,0.501,0.096,0.831
104,CRDA1201,RICER048,1,1,2012-09-12,104,21.8,31.3,23.9,NA,6.086,0.849,5.244,6.079,0.849,5.23,0,0,568.99,529.4,24.05,505.36,0,0,NA,NA,NA,1.402,0.921,0.865,0.604,0.479,0.52,0.438,0.085,0.842
