Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
105,CRDA1201,RICER048,1,1,2012-09-13,105,18,26.7,22.2,NA,4.716,0.698,4.019,4.706,0.698,4.009,0,0,555.03,540.07,23.41,516.66,0,0,NA,NA,NA,1.021,0.773,0.674,0.469,0.367,0.384,0.32,0.07,0.846
106,CRDA1201,RICER048,1,1,2012-09-14,106,20.7,30.9,22.3,NA,5.688,0.844,4.853,5.683,0.844,4.839,0,0,560.72,545.75,24.25,521.5,0,0,NA,NA,NA,1.246,0.923,0.802,0.564,0.447,0.469,0.389,0.084,0.857
107,CRDA1201,RICER048,1,1,2012-09-15,107,20.1,29.2,22.3,NA,5.42,0.793,4.629,5.408,0.793,4.615,0,0,566.14,551.16,25.05,526.12,0,0,NA,NA,NA,1.187,0.884,0.763,0.535,0.424,0.448,0.374,0.079,0.867
108,CRDA1201,RICER048,1,1,2012-09-16,108,18.8,30,23.2,NA,5.148,0.752,4.402,5.14,0.752,4.387,0,0,571.28,556.3,25.8,530.5,0,0,NA,NA,NA,1.13,0.85,0.725,0.506,0.399,0.423,0.354,0.075,0.877
109,CRDA1201,RICER048,1,1,2012-09-17,109,19,30.2,22.7,NA,5.197,0.756,4.449,5.189,0.756,4.433,0,0,576.48,561.49,26.55,534.94,0,0,NA,NA,NA,1.152,0.851,0.731,0.51,0.403,0.427,0.358,0.076,0.886
110,CRDA1201,RICER048,1,1,2012-09-18,110,22.2,28.3,23.4,NA,5.98,0.868,5.126,5.974,0.868,5.106,0,0,582.46,567.46,27.42,540.04,0,0,NA,NA,NA,1.341,0.963,0.84,0.588,0.465,0.494,0.415,0.087,0.895
111,CRDA1201,RICER048,1,1,2012-09-19,111,19.9,28,22.6,NA,5.309,0.762,4.556,5.299,0.762,4.537,0,0,587.77,572.76,28.18,544.58,0,0,NA,NA,NA,1.167,0.831,0.753,0.531,0.422,0.453,0.381,0.076,0.903
112,CRDA1201,RICER048,1,1,2012-09-20,112,21.9,30.1,21.8,NA,5.915,0.848,5.083,5.909,0.848,5.061,0,0,593.68,578.67,29.03,549.64,0,0,NA,NA,NA,1.325,0.925,0.834,0.587,0.466,0.502,0.422,0.085,0.912
113,CRDA1201,RICER048,1,1,2012-09-21,113,11.9,28.2,22.8,NA,3.187,0.454,2.742,3.183,0.454,2.73,0,0,596.87,581.86,29.48,552.37,0,0,NA,NA,NA,0.741,0.497,0.444,0.311,0.246,0.267,0.224,0.045,0.92
114,CRDA1201,RICER048,1,1,2012-09-22,114,23.8,31.6,21.4,NA,6.553,0.925,5.647,6.544,0.925,5.619,0,0,603.43,588.4,30.41,557.99,0,0,NA,NA,NA,1.534,1.022,0.914,0.639,0.505,0.546,0.459,0.093,0.929
115,CRDA1201,RICER048,1,1,2012-09-23,115,15.6,29.1,23.5,NA,4.23,0.587,3.65,4.218,0.587,3.631,0,0,607.66,592.62,31,561.62,0,0,NA,NA,NA,0.977,0.66,0.595,0.416,0.328,0.356,0.299,0.059,0.933
116,CRDA1201,RICER048,1,1,2012-09-24,116,12.5,30,22.5,NA,3.407,0.475,2.944,3.402,0.475,2.927,0,0,611.06,596.02,31.47,564.55,0,0,NA,NA,NA,0.792,0.533,0.479,0.334,0.263,0.286,0.24,0.048,0.941
117,CRDA1201,RICER048,1,1,2012-09-25,117,14.4,30.3,21.9,NA,3.916,0.541,3.389,3.91,0.541,3.369,0,0,614.98,599.93,32.01,567.92,0,0,NA,NA,NA,0.916,0.629,0.551,0.381,0.299,0.323,0.27,0.054,0.946
118,CRDA1201,RICER048,1,1,2012-09-26,118,16.5,29.6,22.8,NA,4.496,0.619,3.896,4.491,0.619,3.872,0,0,619.48,604.42,32.63,571.79,0,0,NA,NA,NA,1.057,0.74,0.633,0.435,0.339,0.364,0.304,0.062,0.95
119,CRDA1201,RICER048,1,1,2012-09-27,119,20.4,28.8,22.6,NA,5.501,0.752,4.774,5.495,0.752,4.743,0,0,624.98,609.92,33.38,576.53,0,0,NA,NA,NA,1.276,0.885,0.785,0.543,0.424,0.453,0.378,0.075,0.954
120,CRDA1201,RICER048,1,1,2012-09-28,120,19.6,28.7,23.4,NA,5.296,0.72,4.603,5.291,0.72,4.571,0,0,630.27,615.21,34.1,581.1,0,0,NA,NA,NA,1.215,0.84,0.756,0.528,0.415,0.445,0.372,0.072,0.959
121,CRDA1201,RICER048,1,1,2012-09-29,121,23.4,31.2,22,NA,6.431,0.866,5.598,6.423,0.866,5.557,0,0,636.7,621.63,34.97,586.66,0,0,NA,NA,NA,1.463,1.014,0.92,0.644,0.509,0.549,0.459,0.087,0.964
122,CRDA1201,RICER048,1,1,2012-09-30,122,15.8,28.8,22.8,NA,4.241,0.565,3.698,4.235,0.565,3.669,0,0,640.94,625.87,35.54,590.33,0,0,NA,NA,NA,0.951,0.668,0.61,0.427,0.338,0.367,0.308,0.057,0.97
123,CRDA1201,RICER048,1,1,2012-10-01,123,19,29.6,22.4,NA,5.141,0.68,4.49,5.133,0.68,4.453,0,0,646.08,631,36.22,594.78,0,0,NA,NA,NA,1.163,0.812,0.739,0.516,0.408,0.445,0.372,0.068,0.976
124,CRDA1201,RICER048,1,1,2012-10-02,124,22.3,30.7,22.1,NA,6.079,0.8,5.319,6.073,0.8,5.273,0,0,652.16,637.07,37.02,600.05,0,0,NA,NA,NA,1.338,0.966,0.886,0.616,0.487,0.534,0.446,0.08,0.979
125,CRDA1201,RICER048,1,1,2012-10-03,125,22.1,29.9,22.5,NA,5.974,0.778,5.236,5.967,0.778,5.189,0,0,658.14,643.04,37.79,605.24,0,0,NA,NA,NA,1.335,0.949,0.872,0.598,0.474,0.523,0.438,0.078,0.983
126,CRDA1201,RICER048,1,1,2012-10-04,126,18.9,31,21.7,NA,5.159,0.663,4.529,5.15,0.663,4.487,0,0,663.3,648.19,38.46,609.73,0,0,NA,NA,NA,1.182,0.822,0.751,0.506,0.403,0.447,0.374,0.066,0.988
127,CRDA1201,RICER048,1,1,2012-10-05,127,18.7,30.7,22.4,NA,5.111,0.653,4.495,5.104,0.653,4.451,0,0,668.41,653.29,39.11,614.18,0,0,NA,NA,NA,1.171,0.823,0.75,0.497,0.397,0.442,0.371,0.065,0.992
128,CRDA1201,RICER048,1,1,2012-10-06,128,21.9,29.3,22.4,NA,5.897,0.748,5.196,5.891,0.748,5.142,0,0,674.31,659.18,39.86,619.32,0,0,NA,NA,NA,1.368,0.955,0.871,0.565,0.453,0.506,0.425,0.075,0.995
129,CRDA1201,RICER048,1,1,2012-10-07,129,21.1,30,22.1,NA,5.714,0.718,5.044,5.707,0.718,4.989,0,0,680.02,664.89,40.58,624.31,0,0,NA,NA,NA,1.324,0.932,0.852,0.543,0.437,0.49,0.413,0.072,0.998
130,CRDA1201,RICER048,1,1,2012-10-08,130,14.9,29.6,21.5,NA,3.995,0.503,3.527,3.99,0.503,3.487,0,0,684.01,668.88,41.08,627.8,0,0,NA,NA,NA,0.922,0.655,0.599,0.376,0.304,0.342,0.289,0.05,1
131,CRDA1201,RICER048,1,1,2012-10-09,131,22.5,30.6,22.6,NA,6.155,0.773,5.433,6.147,0.773,5.373,0,0,690.17,675.03,41.85,633.17,0,0,NA,NA,NA,1.431,1.015,0.924,0.573,0.464,0.524,0.443,0.077,1.003
