Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
105,CRDA1201,RICER048,1,1,2012-09-13,105,18.3,28.9,24.6,NA,4.586,2.626,1.952,4.578,2.626,1.952,0,0,601.26,412.63,50.95,361.67,0,0,NA,NA,NA,0.565,0.373,0.306,0.213,0.168,0.178,0.149,0.263,1.594
106,CRDA1201,RICER048,1,1,2012-09-14,106,18.2,29.6,24.1,NA,4.567,2.679,1.882,4.562,2.679,1.882,0,0,605.83,417.19,53.63,363.56,0,0,NA,NA,NA,0.546,0.36,0.295,0.205,0.161,0.171,0.143,0.268,1.653
107,CRDA1201,RICER048,1,1,2012-09-15,107,16.4,29.9,23.8,NA,4.11,2.46,1.642,4.101,2.46,1.642,0,0,609.94,421.29,56.09,365.2,0,0,NA,NA,NA,0.478,0.312,0.257,0.179,0.14,0.149,0.125,0.246,1.71
108,CRDA1201,RICER048,1,1,2012-09-16,108,8.8,27.8,24.2,NA,2.158,1.315,0.838,2.153,1.315,0.838,0,0,612.1,423.44,57.41,366.04,0,0,NA,NA,NA,0.244,0.161,0.131,0.091,0.071,0.076,0.064,0.131,1.768
109,CRDA1201,RICER048,1,1,2012-09-17,109,19.9,28.1,24.1,NA,4.888,3.008,1.866,4.873,3.008,1.865,0,0,616.98,428.31,60.41,367.9,0,0,NA,NA,NA,0.534,0.374,0.294,0.202,0.157,0.166,0.138,0.301,1.821
110,CRDA1201,RICER048,1,1,2012-09-18,110,13.8,28.5,23.4,NA,3.379,2.114,1.251,3.365,2.114,1.251,0,0,620.36,431.68,62.53,369.15,0,0,NA,NA,NA,0.355,0.247,0.2,0.137,0.107,0.112,0.094,0.211,1.855
111,CRDA1201,RICER048,1,1,2012-09-19,111,17.9,28.3,22.9,NA,4.352,2.766,1.577,4.342,2.766,1.576,0,0,624.71,436.02,65.29,370.73,0,0,NA,NA,NA,0.446,0.314,0.251,0.173,0.135,0.141,0.117,0.277,1.919
112,CRDA1201,RICER048,1,1,2012-09-20,112,20.2,29.3,23.9,NA,4.992,3.223,1.762,4.984,3.223,1.761,0,0,629.71,441.01,68.52,372.49,0,0,NA,NA,NA,0.496,0.347,0.281,0.194,0.151,0.159,0.132,0.322,1.967
113,CRDA1201,RICER048,1,1,2012-09-21,113,13.3,30.1,24,NA,3.311,2.167,1.137,3.303,2.167,1.136,0,0,633.02,444.31,70.68,373.62,0,0,NA,NA,NA,0.32,0.224,0.18,0.125,0.098,0.103,0.086,0.217,2.027
114,CRDA1201,RICER048,1,1,2012-09-22,114,18.9,28.3,24.3,NA,4.622,3.061,1.555,4.615,3.061,1.553,0,0,637.64,448.92,73.74,375.18,0,0,NA,NA,NA,0.439,0.307,0.246,0.171,0.134,0.14,0.117,0.306,2.092
115,CRDA1201,RICER048,1,1,2012-09-23,115,19.2,30.5,23.7,NA,4.778,3.204,1.565,4.768,3.204,1.564,0,0,642.42,453.69,76.95,376.74,0,0,NA,NA,NA,0.441,0.298,0.248,0.174,0.137,0.145,0.121,0.32,2.139
116,CRDA1201,RICER048,1,1,2012-09-24,116,18.9,30.1,23.9,NA,4.685,3.159,1.518,4.675,3.159,1.516,0,0,647.1,458.37,80.11,378.26,0,0,NA,NA,NA,0.428,0.287,0.24,0.168,0.133,0.141,0.119,0.316,2.201
117,CRDA1201,RICER048,1,1,2012-09-25,117,17.1,29.5,24.4,NA,4.225,2.865,1.354,4.217,2.865,1.351,0,0,651.33,462.58,82.97,379.61,0,0,NA,NA,NA,0.391,0.254,0.211,0.148,0.117,0.125,0.105,0.287,2.264
118,CRDA1201,RICER048,1,1,2012-09-26,118,22.2,31.4,24,NA,5.58,3.802,1.77,5.569,3.802,1.767,0,0,656.91,468.15,86.77,381.38,0,0,NA,NA,NA,0.489,0.337,0.282,0.197,0.155,0.166,0.14,0.38,2.326
119,CRDA1201,RICER048,1,1,2012-09-27,119,23.1,31.6,24.1,NA,5.812,3.979,1.823,5.797,3.979,1.818,0,0,662.72,473.95,90.75,383.19,0,0,NA,NA,NA,0.489,0.347,0.293,0.205,0.162,0.175,0.147,0.398,2.383
120,CRDA1201,RICER048,1,1,2012-09-28,120,21.4,30.6,23.9,NA,5.314,3.662,1.648,5.305,3.662,1.643,0,0,668.03,479.25,94.41,384.84,0,0,NA,NA,NA,0.439,0.313,0.266,0.186,0.147,0.159,0.134,0.366,2.452
121,CRDA1201,RICER048,1,1,2012-09-29,121,21.2,29.6,24.3,NA,5.222,3.613,1.602,5.21,3.613,1.597,0,0,673.26,484.46,98.03,386.43,0,0,NA,NA,NA,0.429,0.304,0.259,0.179,0.141,0.155,0.13,0.361,2.522
122,CRDA1201,RICER048,1,1,2012-09-30,122,20.7,27.8,23.9,NA,4.983,3.463,1.513,4.971,3.463,1.508,0,0,678.24,489.43,101.49,387.94,0,0,NA,NA,NA,0.402,0.289,0.246,0.168,0.133,0.147,0.124,0.346,2.589
123,CRDA1201,RICER048,1,1,2012-10-01,123,23,30.1,23.2,NA,5.65,3.901,1.746,5.639,3.901,1.738,0,0,683.89,495.07,105.39,389.68,0,0,NA,NA,NA,0.46,0.336,0.283,0.192,0.152,0.171,0.144,0.39,2.656
124,CRDA1201,RICER048,1,1,2012-10-02,124,16.8,30.7,24,NA,4.179,2.864,1.313,4.171,2.864,1.307,0,0,688.07,499.24,108.26,390.99,0,0,NA,NA,NA,0.36,0.253,0.209,0.14,0.111,0.127,0.107,0.286,2.723
125,CRDA1201,RICER048,1,1,2012-10-03,125,19.4,30.3,24.2,NA,4.82,3.28,1.541,4.812,3.28,1.532,0,0,692.89,504.06,111.54,392.52,0,0,NA,NA,NA,0.442,0.297,0.243,0.158,0.125,0.145,0.122,0.328,2.792
126,CRDA1201,RICER048,1,1,2012-10-04,126,21.8,30.2,23.9,NA,5.404,3.649,1.758,5.394,3.649,1.744,0,0,698.29,509.45,115.19,394.26,0,0,NA,NA,NA,0.506,0.341,0.281,0.177,0.139,0.163,0.138,0.365,2.844
127,CRDA1201,RICER048,1,1,2012-10-05,127,21.5,30.6,24.5,NA,5.378,3.604,1.78,5.367,3.604,1.764,0,0,703.67,514.82,118.79,396.03,0,0,NA,NA,NA,0.512,0.346,0.288,0.178,0.138,0.164,0.139,0.36,2.902
128,CRDA1201,RICER048,1,1,2012-10-06,128,17.6,28.3,24.7,NA,4.305,2.864,1.449,4.297,2.864,1.434,0,0,707.97,519.11,121.65,397.46,0,0,NA,NA,NA,0.425,0.281,0.233,0.144,0.109,0.131,0.111,0.286,2.965
129,CRDA1201,RICER048,1,1,2012-10-07,129,15.3,28.1,24.2,NA,3.727,2.459,1.276,3.719,2.459,1.26,0,0,711.7,522.83,124.11,398.72,0,0,NA,NA,NA,0.364,0.251,0.209,0.13,0.095,0.115,0.098,0.246,3.025
130,CRDA1201,RICER048,1,1,2012-10-08,130,20.3,30,24.4,NA,5.051,3.307,1.76,5.041,3.307,1.734,0,0,716.75,527.87,127.42,400.45,0,0,NA,NA,NA,0.502,0.343,0.287,0.182,0.128,0.158,0.134,0.331,3.076
131,CRDA1201,RICER048,1,1,2012-10-09,131,21.7,29.6,24.9,NA,5.401,3.507,1.914,5.389,3.507,1.881,0,0.001,722.15,533.26,130.93,402.33,0,0,NA,NA,NA,0.538,0.374,0.314,0.202,0.137,0.172,0.146,0.351,3.102
132,CRDA1201,RICER048,1,1,2012-10-10,132,23.1,30.5,24.3,NA,5.779,3.723,2.084,5.766,3.723,2.042,0,0.001,727.93,539.03,134.65,404.38,0,0,NA,NA,NA,0.571,0.407,0.345,0.223,0.148,0.189,0.16,0.372,3.135
133,CRDA1201,RICER048,1,1,2012-10-11,133,21.1,30,24.3,NA,5.252,3.356,1.926,5.24,3.356,1.883,0,0.001,733.19,544.27,138,406.26,0,0,NA,NA,NA,0.525,0.376,0.319,0.204,0.135,0.175,0.149,0.336,3.169
134,CRDA1201,RICER048,1,1,2012-10-12,134,22.8,29.5,24,NA,5.637,3.573,2.103,5.624,3.573,2.05,0,0.001,738.82,549.89,141.58,408.31,0,0.01,NA,NA,NA,0.575,0.412,0.347,0.219,0.144,0.191,0.162,0.357,3.202
135,CRDA1201,RICER048,1,1,2012-10-13,135,20.4,30.8,23.4,NA,5.094,3.204,1.933,5.084,3.204,1.878,0,0.002,743.92,554.98,144.78,410.19,0,0.01,NA,NA,NA,0.534,0.379,0.316,0.197,0.129,0.174,0.148,0.32,3.232
136,CRDA1201,RICER048,1,1,2012-10-14,136,21.6,30.6,24.8,NA,5.44,3.395,2.101,5.431,3.395,2.034,0,0.002,749.36,560.41,148.18,412.22,0,0.01,NA,NA,NA,0.596,0.412,0.339,0.207,0.136,0.186,0.158,0.339,3.263
137,CRDA1201,RICER048,1,1,2012-10-15,137,19.4,30,24.6,NA,4.853,3.002,1.907,4.843,3.002,1.839,0,0.003,754.21,565.25,151.18,414.06,0,0.01,NA,NA,NA,0.567,0.372,0.304,0.179,0.116,0.162,0.138,0.3,3.288
138,CRDA1201,RICER048,1,1,2012-10-16,138,22.6,31.6,24.3,NA,5.75,3.526,2.298,5.737,3.526,2.209,0,0.003,759.96,570.99,154.7,416.27,0,0.01,NA,NA,NA,0.671,0.454,0.374,0.214,0.136,0.194,0.165,0.353,3.314
139,CRDA1201,RICER048,1,1,2012-10-17,139,23.4,31.5,23.6,NA,5.912,3.594,2.404,5.898,3.594,2.301,0,0.004,765.87,576.89,158.3,418.57,0,0.02,NA,NA,NA,0.66,0.48,0.405,0.229,0.143,0.208,0.177,0.359,3.288
140,CRDA1201,RICER048,1,1,2012-10-18,140,22.4,30.6,23.3,NA,5.589,3.369,2.312,5.577,3.369,2.203,0,0.004,771.46,582.46,161.67,420.77,0,0.02,NA,NA,NA,0.617,0.46,0.393,0.22,0.137,0.203,0.174,0.337,3.097
141,CRDA1201,RICER048,1,1,2012-10-19,141,21.2,31.3,23.2,NA,5.322,3.832,2.217,5.313,3.832,1.476,0,0.005,776.78,587.78,165.5,422.25,0,0.03,NA,NA,NA,1.242,0.157,0.048,0.014,0.006,0.006,0.004,0.383,3.013
142,CRDA1201,RICER048,1,1,2012-10-20,142,22.2,31.5,23.6,NA,5.595,4.183,2.348,5.582,4.183,1.393,0,0.006,782.38,593.36,169.68,423.64,0,0.03,NA,NA,NA,1.166,0.152,0.047,0.013,0.006,0.006,0.004,0.418,2.976
143,CRDA1201,RICER048,1,1,2012-10-21,143,21.9,29.7,24.7,NA,5.453,4.107,2.306,5.444,4.107,1.329,0,0.007,787.83,598.8,173.79,424.97,0,0.04,NA,NA,NA,1.11,0.146,0.045,0.013,0.006,0.006,0.004,0.411,2.951
144,CRDA1201,RICER048,1,1,2012-10-22,144,18.8,29.4,24.5,NA,4.657,3.344,1.985,4.647,3.344,1.295,0,0.008,792.49,603.45,177.13,426.27,0,0.05,NA,NA,NA,1.083,0.141,0.044,0.013,0.005,0.006,0.004,0.334,2.937
145,CRDA1201,RICER048,1,1,2012-10-23,145,19.9,29.7,23.7,NA,4.915,3.632,2.113,4.907,3.632,1.266,0,0.009,797.4,608.36,180.76,427.53,0,0.06,NA,NA,NA,1.06,0.136,0.043,0.012,0.005,0.006,0.004,0.363,2.933
146,CRDA1201,RICER048,1,1,2012-10-24,146,21.2,31.1,23.6,NA,5.308,4.086,2.302,5.3,4.086,1.203,0,0.011,802.71,613.66,184.85,428.74,0,0.07,NA,NA,NA,1.004,0.131,0.042,0.012,0.005,0.006,0.004,0.409,2.927
147,CRDA1201,RICER048,1,1,2012-10-25,147,19.9,30.4,24.1,NA,4.958,3.793,2.169,4.95,3.793,1.144,0,0.012,807.67,618.61,188.64,429.88,0,0.08,NA,NA,NA,0.953,0.125,0.041,0.011,0.005,0.006,0.003,0.379,2.737
148,CRDA1201,RICER048,1,1,2012-10-26,148,17.4,27,24.3,NA,4.184,3.061,1.848,4.176,3.061,1.1,0,0.014,811.85,622.78,191.71,430.98,0,0.1,NA,NA,NA,0.916,0.12,0.04,0.011,0.005,0.006,0.003,0.306,2.573
149,CRDA1201,RICER048,1,1,2012-10-27,149,22.5,32,23.4,NA,5.666,4.628,2.526,5.654,4.628,1.011,0,0.015,817.52,628.44,196.33,431.99,0,0.11,NA,NA,NA,0.832,0.115,0.038,0.011,0.005,0.006,0.003,0.463,2.379
150,CRDA1201,RICER048,1,1,2012-10-28,150,20.6,27.7,24.5,NA,4.987,4.076,2.246,4.98,4.076,0.89,0,0.014,822.51,633.42,200.41,432.88,0,0.13,NA,NA,NA,0.721,0.108,0.037,0.011,0.005,0.005,0.003,0.408,1.92
151,CRDA1201,RICER048,1,1,2012-10-29,151,21.2,31.4,21.8,NA,5.229,4.316,2.355,5.138,4.316,0.809,0,0.013,827.74,638.55,204.73,433.69,0,0.14,NA,NA,NA,0.647,0.103,0.035,0.01,0.005,0.005,0.003,0.432,1.693
152,CRDA1201,RICER048,1,1,2012-10-30,152,22.5,31.5,23.4,NA,5.616,4.633,2.529,5.375,4.624,0.74,0,0.011,833.35,643.93,209.35,434.43,0,0.15,NA,NA,NA,0.584,0.099,0.033,0.01,0.005,0.005,0.003,0.462,1.587
