Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
145,CRDA1201,RICER048,1,1,2012-10-23,145,1.1,12,12.8,17.1,34.2,0.39,29.7,23.7,26.6,27.5,21.9,26.6,27.5,42,394.8,0,0,NA,2012-10-23
146,CRDA1201,RICER048,1,1,2012-10-24,146,0.6,12,12.8,19.6,39.2,0.31,31.1,23.6,27.2,28.4,20.8,27.2,28.4,41,394.8,0,0,NA,2012-10-24
147,CRDA1201,RICER048,1,1,2012-10-25,147,1.2,12,12.8,18.5,37,0.34,30.4,24.1,27.1,28.1,21.6,27.1,28.1,44,394.8,0,0,NA,2012-10-25
148,CRDA1201,RICER048,1,1,2012-10-26,148,0.8,12,12.8,14.4,28.8,0.49,27,24.3,25.6,26,22.8,25.6,26,50,394.8,0,0,NA,2012-10-26
149,CRDA1201,RICER048,1,1,2012-10-27,149,0,12,12.8,21.7,43.4,0.23,32,23.4,27.5,28.9,20.8,27.5,28.9,55,394.8,0,0,NA,2012-10-27
150,CRDA1201,RICER048,1,1,2012-10-28,150,0,12,12.8,17.5,35,0.38,27.7,24.5,26,26.6,21.5,26,26.6,36,394.8,0,0,NA,2012-10-28
151,CRDA1201,RICER048,1,1,2012-10-29,151,0,12,12.8,19.9,39.8,0.29,31.4,21.8,26.4,28,18.1,26.4,28,52,394.8,0,0,NA,2012-10-29
152,CRDA1201,RICER048,1,1,2012-10-30,152,0,12,12.8,21.2,42.4,0.24,31.5,23.4,27.3,28.6,19.8,27.3,28.6,62,394.8,0,0,NA,2012-10-30
153,CRDA1201,RICER048,1,1,2012-10-31,153,0,12,12.8,21.1,42.2,0.24,31.3,22.8,26.9,28.2,19.3,26.9,28.2,59,394.8,0,0,NA,2012-10-31
154,CRDA1201,RICER048,1,1,2012-11-01,154,0,12,12.8,20.6,41.2,0.26,28.3,23.2,25.6,26.5,21,25.6,26.5,53,394.8,0,0,NA,2012-11-01
155,CRDA1201,RICER048,1,1,2012-11-02,155,0,12,12.8,21,42,0.25,30.8,23.4,26.9,28.1,20.6,26.9,28.1,46,394.8,0,0,NA,2012-11-02
156,CRDA1201,RICER048,1,1,2012-11-03,156,0,12,12.8,16.7,33.4,0.4,30.2,23.9,26.9,27.9,21.7,26.9,27.9,45,394.8,0,0,NA,2012-11-03
157,CRDA1201,RICER048,1,1,2012-11-04,157,0,12,12.8,20.6,41.2,0.26,29,23.3,26,27,21.5,26,27,58,394.8,0,0,NA,2012-11-04
158,CRDA1201,RICER048,1,1,2012-11-05,158,0,12,12.8,21.7,43.4,0.22,31.9,21.4,26.4,28.1,17.2,26.4,28.1,52,394.8,0,0,NA,2012-11-05
159,CRDA1201,RICER048,1,1,2012-11-06,159,0,12,12.8,22,44,0.21,32.4,21.7,26.8,28.6,17.3,26.8,28.6,52,394.8,0,0,NA,2012-11-06
160,CRDA1201,RICER048,1,1,2012-11-07,160,0,12,12.8,18.5,37,0.33,32.2,23.3,27.6,29,19.8,27.6,29,56,394.8,0,0,NA,2012-11-07
161,CRDA1201,RICER048,1,1,2012-11-08,161,0,12,12.8,14.2,28.4,0.49,30.5,23,26.6,27.8,18.3,26.6,27.8,75,394.8,0,0,NA,2012-11-08
162,CRDA1201,RICER048,1,1,2012-11-09,162,0,12,12.8,21.8,43.6,0.21,32.2,21.5,26.6,28.4,16.7,26.6,28.4,48,394.8,0,0,NA,2012-11-09
163,CRDA1201,RICER048,1,1,2012-11-10,163,0,12,12.8,22.7,45.4,0.18,31.5,20.3,25.7,27.5,14.7,25.7,27.5,61,394.8,0,0,NA,2012-11-10
