Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
105,CRDA1201,RICER048,1,1,2012-09-13,105,16.3,27.8,23.9,NA,4.294,1.096,3.179,4.273,1.096,3.178,0,0,568.54,478.83,22.25,456.58,0,0,NA,NA,NA,0.901,0.589,0.509,0.349,0.273,0.303,0.254,0.11,0.906
106,CRDA1201,RICER048,1,1,2012-09-14,106,16.1,29.7,23.2,NA,4.306,1.137,3.161,4.296,1.137,3.159,0,0,572.84,483.12,23.39,459.74,0,0,NA,NA,NA,0.88,0.608,0.512,0.348,0.269,0.295,0.246,0.114,0.937
107,CRDA1201,RICER048,1,1,2012-09-15,107,20.8,30.8,24.2,NA,5.661,1.531,4.121,5.649,1.531,4.118,0,0,578.5,488.77,24.92,463.85,0,0,NA,NA,NA,1.147,0.766,0.672,0.462,0.358,0.39,0.324,0.153,0.966
108,CRDA1201,RICER048,1,1,2012-09-16,108,17.8,29.4,24.2,NA,4.762,1.316,3.433,4.746,1.316,3.43,0,0,583.27,493.52,26.23,467.28,0,0,NA,NA,NA,0.947,0.637,0.558,0.386,0.301,0.328,0.272,0.132,0.995
109,CRDA1201,RICER048,1,1,2012-09-17,109,20.5,29.3,24.5,NA,5.487,1.547,3.92,5.463,1.547,3.916,0,0,588.75,498.98,27.78,471.2,0,0,NA,NA,NA,1.086,0.726,0.634,0.44,0.344,0.375,0.312,0.155,1.029
110,CRDA1201,RICER048,1,1,2012-09-18,110,14.9,29.9,24.1,NA,4.001,1.13,2.864,3.991,1.13,2.861,0,0,592.75,502.97,28.91,474.06,0,0,NA,NA,NA,0.795,0.523,0.463,0.322,0.252,0.276,0.23,0.113,1.061
111,CRDA1201,RICER048,1,1,2012-09-19,111,12.8,31.3,23.4,NA,3.475,0.979,2.493,3.469,0.979,2.49,0,0,596.23,506.44,29.89,476.55,0,0,NA,NA,NA,0.642,0.451,0.414,0.291,0.23,0.252,0.211,0.098,1.097
112,CRDA1201,RICER048,1,1,2012-09-20,112,20.5,31.1,23.5,NA,5.523,1.549,3.969,5.513,1.549,3.964,0,0,601.75,511.95,31.44,480.52,0,0,NA,NA,NA,1.047,0.709,0.652,0.458,0.362,0.4,0.335,0.155,1.125
113,CRDA1201,RICER048,1,1,2012-09-21,113,19.6,30.6,23.9,NA,5.282,1.469,3.804,5.267,1.469,3.798,0,0,607.03,517.22,32.91,484.31,0,0,NA,NA,NA,1.06,0.674,0.611,0.427,0.337,0.374,0.314,0.147,1.148
114,CRDA1201,RICER048,1,1,2012-09-22,114,21.3,30.7,24.6,NA,5.793,1.603,4.181,5.775,1.603,4.173,0,0,612.83,522.99,34.51,488.49,0,0,NA,NA,NA,1.165,0.746,0.672,0.468,0.369,0.41,0.344,0.16,1.182
115,CRDA1201,RICER048,1,1,2012-09-23,115,19,31.4,23.6,NA,5.151,1.414,3.724,5.13,1.414,3.716,0,0,617.98,528.12,35.92,492.2,0,0,NA,NA,NA,1.009,0.664,0.607,0.422,0.333,0.371,0.311,0.141,1.214
116,CRDA1201,RICER048,1,1,2012-09-24,116,21.2,30.1,24.3,NA,5.699,1.563,4.129,5.682,1.563,4.119,0,0,623.68,533.81,37.48,496.32,0,0,NA,NA,NA,1.12,0.734,0.673,0.468,0.368,0.411,0.345,0.156,1.248
117,CRDA1201,RICER048,1,1,2012-09-25,117,21.3,30.4,23.8,NA,5.718,1.567,4.151,5.707,1.567,4.141,0,0,629.39,539.51,39.05,500.46,0,0,NA,NA,NA,1.14,0.736,0.673,0.468,0.368,0.411,0.344,0.157,1.278
118,CRDA1201,RICER048,1,1,2012-09-26,118,16.8,28.6,24.4,NA,4.453,1.206,3.24,4.437,1.206,3.23,0,0,633.85,543.95,40.26,503.69,0,0,NA,NA,NA,0.917,0.584,0.519,0.358,0.28,0.312,0.261,0.121,1.298
119,CRDA1201,RICER048,1,1,2012-09-27,119,14.2,30.3,24.5,NA,3.849,1.043,2.806,3.84,1.043,2.797,0,0,637.7,547.79,41.3,506.49,0,0,NA,NA,NA,0.73,0.514,0.468,0.322,0.251,0.279,0.233,0.104,1.318
120,CRDA1201,RICER048,1,1,2012-09-28,120,21.2,30.3,23.5,NA,5.665,1.523,4.139,5.648,1.523,4.124,0,0,643.36,553.44,42.82,510.61,0,0,NA,NA,NA,1.026,0.747,0.699,0.488,0.383,0.426,0.356,0.152,1.334
121,CRDA1201,RICER048,1,1,2012-09-29,121,20.2,31.9,24.6,NA,5.51,1.476,4.034,5.494,1.476,4.018,0,0,648.87,558.93,44.3,514.63,0,0,NA,NA,NA,0.948,0.724,0.69,0.485,0.383,0.429,0.359,0.148,1.347
122,CRDA1201,RICER048,1,1,2012-09-30,122,22.4,30.8,23.7,NA,5.99,2.948,4.395,3.986,2.948,1.038,0,0,654.86,562.92,47.25,515.67,0,0,NA,NA,NA,0.856,0.112,0.039,0.014,0.007,0.006,0.004,0.295,1.366
123,CRDA1201,RICER048,1,1,2012-10-01,123,19.2,30,24.2,NA,5.097,2.495,3.748,3.5,2.495,1.004,0,0,659.96,566.42,49.74,516.67,0,0,NA,NA,NA,0.827,0.108,0.039,0.014,0.007,0.006,0.004,0.25,1.382
124,CRDA1201,RICER048,1,1,2012-10-02,124,22.8,31.4,23.9,NA,6.135,1.621,4.521,6.12,1.621,4.499,0,0,666.09,572.54,51.36,521.17,0,0,NA,NA,NA,1.203,0.786,0.743,0.509,0.404,0.465,0.39,0.162,1.4
125,CRDA1201,RICER048,1,1,2012-10-03,125,15.2,31.6,23.9,NA,4.16,1.098,3.073,4.154,1.098,3.056,0,0,670.25,576.69,52.46,524.23,0,0,NA,NA,NA,0.909,0.55,0.487,0.325,0.25,0.291,0.244,0.11,1.416
126,CRDA1201,RICER048,1,1,2012-10-04,126,21.7,31.4,24.9,NA,5.975,1.567,4.425,5.966,1.567,4.399,0,0,676.23,582.66,54.03,528.63,0,0,NA,NA,NA,1.278,0.809,0.714,0.483,0.359,0.411,0.345,0.157,1.433
127,CRDA1201,RICER048,1,1,2012-10-05,127,22.6,31.1,23.4,NA,6.117,1.591,4.541,6.104,1.591,4.513,0,0,682.34,588.76,55.62,533.14,0,0,NA,NA,NA,1.272,0.823,0.743,0.51,0.384,0.423,0.356,0.159,1.443
128,CRDA1201,RICER048,1,1,2012-10-06,128,16.3,29.4,24.5,NA,4.367,1.129,3.25,4.357,1.129,3.228,0,0,686.71,593.12,56.75,536.37,0,0,NA,NA,NA,0.927,0.584,0.527,0.363,0.279,0.299,0.25,0.113,1.458
129,CRDA1201,RICER048,1,1,2012-10-07,129,22.7,30.6,23.1,NA,6.124,1.569,4.569,6.106,1.569,4.536,0,0,692.84,599.22,58.32,540.91,0,0,NA,NA,NA,1.309,0.82,0.738,0.509,0.395,0.42,0.346,0.157,1.474
130,CRDA1201,RICER048,1,1,2012-10-08,130,16.7,31,23.2,NA,4.51,1.148,3.373,4.496,1.148,3.348,0,0,697.35,603.72,59.47,544.25,0,0,NA,NA,NA,0.912,0.608,0.556,0.386,0.301,0.325,0.261,0.115,1.484
131,CRDA1201,RICER048,1,1,2012-10-09,131,18.2,31.5,23.4,NA,4.938,1.249,3.704,4.923,1.249,3.674,0,0,702.28,608.64,60.71,547.93,0,0,NA,NA,NA,0.994,0.664,0.61,0.424,0.333,0.363,0.286,0.125,1.499
132,CRDA1201,RICER048,1,1,2012-10-10,132,19.5,31.1,22.8,NA,5.251,1.318,3.949,5.234,1.318,3.915,0,0,707.54,613.88,62.03,551.84,0,0,NA,NA,NA,1.096,0.703,0.641,0.445,0.349,0.385,0.298,0.132,1.509
133,CRDA1201,RICER048,1,1,2012-10-11,133,19.2,30,23.2,NA,5.141,1.288,3.877,5.13,1.288,3.842,0,0,712.68,619.01,63.32,555.68,0,0,NA,NA,NA,1.086,0.69,0.627,0.434,0.34,0.378,0.288,0.129,1.519
134,CRDA1201,RICER048,1,1,2012-10-12,134,21.7,32.3,23.5,NA,5.957,1.48,4.506,5.942,1.48,4.462,0,0,718.63,624.95,64.8,560.15,0,0,NA,NA,NA,1.278,0.802,0.724,0.5,0.391,0.437,0.33,0.148,1.53
135,CRDA1201,RICER048,1,1,2012-10-13,135,20.9,32.2,24.2,NA,5.777,1.423,4.382,5.761,1.423,4.338,0,0,724.41,630.71,66.22,564.48,0,0,NA,NA,NA,1.266,0.779,0.698,0.482,0.376,0.419,0.318,0.142,1.54
136,CRDA1201,RICER048,1,1,2012-10-14,136,22.2,32.2,24,NA,6.13,1.506,4.664,6.12,1.506,4.613,0,0,730.54,636.83,67.73,569.1,0,0,NA,NA,NA,1.333,0.832,0.746,0.515,0.402,0.446,0.34,0.151,1.55
137,CRDA1201,RICER048,1,1,2012-10-15,137,20.5,30.3,24.1,NA,5.547,1.35,4.233,5.535,1.35,4.185,0,0,736.09,642.37,69.08,573.28,0,0,NA,NA,NA,1.194,0.754,0.68,0.47,0.367,0.408,0.313,0.135,1.56
138,CRDA1201,RICER048,1,1,2012-10-16,138,12.7,29.8,24.3,NA,3.424,0.824,2.622,3.414,0.824,2.59,0,0,739.51,645.78,69.9,575.87,0,0,NA,NA,NA,0.726,0.466,0.423,0.293,0.229,0.255,0.197,0.082,1.57
139,CRDA1201,RICER048,1,1,2012-10-17,139,16.3,29.4,23,NA,4.334,1.039,3.329,4.326,1.039,3.286,0,0,743.85,650.11,70.94,579.16,0,0,NA,NA,NA,0.869,0.598,0.548,0.381,0.299,0.332,0.259,0.104,1.579
140,CRDA1201,RICER048,1,1,2012-10-18,140,21.6,29.9,23.6,NA,5.77,1.365,4.446,5.752,1.365,4.386,0,0,749.62,655.86,72.31,583.55,0,0,NA,NA,NA,1.091,0.796,0.747,0.522,0.411,0.459,0.362,0.137,1.583
141,CRDA1201,RICER048,1,1,2012-10-19,141,21.1,29.1,23.1,NA,5.543,2.427,4.286,3.52,2.427,1.093,0,0,755.16,659.38,74.74,584.64,0,0,NA,NA,NA,0.907,0.115,0.04,0.015,0.007,0.006,0.003,0.243,1.589
142,CRDA1201,RICER048,1,1,2012-10-20,142,21.4,30.3,22.4,NA,5.657,2.459,4.389,3.506,2.459,1.046,0,0.001,760.82,662.88,77.19,585.68,0,0,NA,NA,NA,0.864,0.112,0.039,0.014,0.007,0.006,0.003,0.246,1.597
143,CRDA1201,RICER048,1,1,2012-10-21,143,17,30,23.3,NA,4.503,1.942,3.506,2.956,1.942,1.013,0,0.001,765.32,665.84,79.14,586.7,0,0.01,NA,NA,NA,0.835,0.109,0.039,0.014,0.007,0.006,0.003,0.194,1.604
144,CRDA1201,RICER048,1,1,2012-10-22,144,19.9,30.2,24.1,NA,5.31,2.272,4.149,3.276,2.272,1.003,0,0.001,770.63,669.11,81.41,587.7,0,0.01,NA,NA,NA,0.828,0.106,0.038,0.014,0.007,0.006,0.003,0.227,1.611
145,CRDA1201,RICER048,1,1,2012-10-23,145,22.4,29.1,23.5,NA,5.883,2.488,4.614,3.542,2.488,1.054,0,0.001,776.51,672.66,83.9,588.75,0,0.01,NA,NA,NA,0.88,0.105,0.038,0.014,0.007,0.006,0.003,0.249,1.616
146,CRDA1201,RICER048,1,1,2012-10-24,146,15.8,28.6,23.4,NA,4.141,1.732,3.259,2.817,1.732,1.085,0,0.001,780.65,675.47,85.63,589.84,0,0.01,NA,NA,NA,0.912,0.105,0.037,0.014,0.007,0.006,0.003,0.173,1.621
147,CRDA1201,RICER048,1,1,2012-10-25,147,16.7,29.4,22.9,NA,4.392,1.838,3.457,2.897,1.838,1.058,0,0.001,785.05,678.37,87.47,590.9,0,0.01,NA,NA,NA,0.888,0.104,0.037,0.013,0.007,0.006,0.003,0.184,1.626
148,CRDA1201,RICER048,1,1,2012-10-26,148,14.4,30.4,22.7,NA,3.821,1.602,3.007,2.652,1.602,1.049,0,0.001,788.87,681.02,89.07,591.95,0,0.01,NA,NA,NA,0.882,0.101,0.036,0.013,0.007,0.006,0.003,0.16,1.631
