Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
145,CRDA1201,RICER048,1,1,2012-10-23,145,0,12,12.8,22.2,44.4,0.21,33.3,23.1,28,29.6,18.4,28,29.6,83,394.8,0,0,NA,2012-10-23
146,CRDA1201,RICER048,1,1,2012-10-24,146,0,12,12.8,21.8,43.6,0.23,33,23.2,27.9,29.5,19.6,27.9,29.5,131,394.8,0,0,NA,2012-10-24
147,CRDA1201,RICER048,1,1,2012-10-25,147,0,12,12.8,23.2,46.4,0.18,33.3,22.7,27.8,29.5,18,27.8,29.5,85,394.8,0,0,NA,2012-10-25
148,CRDA1201,RICER048,1,1,2012-10-26,148,0,12,12.8,22.4,44.8,0.2,32.8,21.6,27,28.8,16.7,27,28.8,110,394.8,0,0,NA,2012-10-26
149,CRDA1201,RICER048,1,1,2012-10-27,149,0.1,12,12.8,20.2,40.4,0.28,33.4,20.8,26.8,28.9,15.7,26.8,28.9,100,394.8,0,0,NA,2012-10-27
150,CRDA1201,RICER048,1,1,2012-10-28,150,3.8,12,12.8,17.5,35,0.38,28.8,22.9,25.7,26.7,20.6,25.7,26.7,149,394.8,0,0,NA,2012-10-28
151,CRDA1201,RICER048,1,1,2012-10-29,151,1.2,12,12.8,18.5,37,0.34,32.1,22.5,27.1,28.7,19.1,27.1,28.7,120,394.8,0,0,NA,2012-10-29
152,CRDA1201,RICER048,1,1,2012-10-30,152,2.4,12,12.8,21.2,42.4,0.24,32.6,23.1,27.6,29.2,19.4,27.6,29.2,98,394.8,0,0,NA,2012-10-30
153,CRDA1201,RICER048,1,1,2012-10-31,153,3,12,12.8,21.8,43.6,0.22,31,22.8,26.7,28.1,19.9,26.7,28.1,116,394.8,0,0,NA,2012-10-31
154,CRDA1201,RICER048,1,1,2012-11-01,154,2.8,12,12.8,18.6,37.2,0.33,28.2,23.8,25.9,26.6,21.9,25.9,26.6,134,394.8,0,0,NA,2012-11-01
155,CRDA1201,RICER048,1,1,2012-11-02,155,0.7,12,12.8,22.3,44.6,0.2,33.3,22.2,27.5,29.3,17.9,27.5,29.3,116,394.8,0,0,NA,2012-11-02
156,CRDA1201,RICER048,1,1,2012-11-03,156,0.5,12,12.8,21.8,43.6,0.22,33.4,21.5,27.2,29.1,15.5,27.2,29.1,79,394.8,0,0,NA,2012-11-03
157,CRDA1201,RICER048,1,1,2012-11-04,157,2,12,12.8,19.7,39.4,0.29,30.9,22.9,26.7,28,20.6,26.7,28,143,394.8,0,0,NA,2012-11-04
158,CRDA1201,RICER048,1,1,2012-11-05,158,1.7,12,12.8,18.3,36.6,0.34,30.4,22.7,26.4,27.6,20.6,26.4,27.6,152,394.8,0,0,NA,2012-11-05
159,CRDA1201,RICER048,1,1,2012-11-06,159,1.3,12,12.8,20.3,40.6,0.27,33,23.2,27.9,29.5,18.5,27.9,29.5,70,394.8,0,0,NA,2012-11-06
160,CRDA1201,RICER048,1,1,2012-11-07,160,1.4,12,12.8,21.6,43.2,0.22,31.4,23,27,28.4,19,27,28.4,102,394.8,0,0,NA,2012-11-07
161,CRDA1201,RICER048,1,1,2012-11-08,161,2,12,12.8,21.1,42.2,0.24,29.2,22.6,25.8,26.8,20.1,25.8,26.8,132,394.8,0,0,NA,2012-11-08
162,CRDA1201,RICER048,1,1,2012-11-09,162,3.5,12,12.8,21.2,42.4,0.23,31.4,22.2,26.6,28.1,18.7,26.6,28.1,87,394.8,0,0,NA,2012-11-09
163,CRDA1201,RICER048,1,1,2012-11-10,163,5.3,12,12.8,18.8,37.6,0.32,31.8,23.2,27.3,28.7,19.4,27.3,28.7,76,394.8,0,0,NA,2012-11-10
164,CRDA1201,RICER048,1,1,2012-11-11,164,4.1,12,12.8,14.3,28.6,0.48,31.2,23.3,27.1,28.4,20,27.1,28.4,79,394.8,0,0,NA,2012-11-11
165,CRDA1201,RICER048,1,1,2012-11-12,165,0,12,12.8,18.9,37.8,0.31,31.9,22.9,27.2,28.7,19.7,27.2,28.7,120,394.8,0,0,NA,2012-11-12
166,CRDA1201,RICER048,1,1,2012-11-13,166,0,12,12.8,16.9,33.8,0.38,31.8,22.9,27.2,28.6,18.5,27.2,28.6,85,394.8,0,0,NA,2012-11-13
167,CRDA1201,RICER048,1,1,2012-11-14,167,0,12,12.8,17.8,35.6,0.35,32.2,23.1,27.5,28.9,18.5,27.5,28.9,72,394.8,0,0,NA,2012-11-14
168,CRDA1201,RICER048,1,1,2012-11-15,168,0,12,12.8,15.5,31,0.43,30.6,23.8,27.1,28.2,19.2,27.1,28.2,73,395,0,0,NA,2012-11-15
169,CRDA1201,RICER048,1,1,2012-11-16,169,0,12,12.8,18.3,36.6,0.33,33.9,24.1,28.8,30.4,18.7,28.8,30.4,119,395,0,0,NA,2012-11-16
