Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
179,-13.90972222,13.82972222,2013,6,28,179,2013-06-28,11.01,35.3,27.09,30.33,15.14,57.12,5.58,2.42,227.44,0.35,0.38,0.38
180,-13.90972222,13.82972222,2013,6,29,180,2013-06-29,11.05,36.81,25.31,30.93,15.56,58.12,2.52,1.99,177.31,0.39,0.38,0.38
181,-13.90972222,13.82972222,2013,6,30,181,2013-06-30,22.21,37.64,26.15,31.34,15.87,58.19,2.22,2.69,186.56,0.38,0.38,0.38
182,-13.90972222,13.82972222,2013,7,1,182,2013-07-01,22.49,37.14,24.87,30.8,15.32,58.06,0.79,2.73,197,0.36,0.38,0.38
183,-13.90972222,13.82972222,2013,7,2,183,2013-07-02,20.35,31.64,26.26,28.2,16.85,71.12,7.76,1.99,244.94,0.44,0.38,0.38
184,-13.90972222,13.82972222,2013,7,3,184,2013-07-03,18.48,33.22,25.27,28.82,17.46,71.94,3.82,2.31,283.06,0.44,0.39,0.38
185,-13.90972222,13.82972222,2013,7,4,185,2013-07-04,23.73,36.46,25.77,30.62,16.05,60.88,1.19,2.62,284.62,0.4,0.39,0.39
186,-13.90972222,13.82972222,2013,7,5,186,2013-07-05,20.36,35.25,25.62,29.87,16.3,63.25,2.88,4.09,231.56,0.39,0.39,0.39
187,-13.90972222,13.82972222,2013,7,6,187,2013-07-06,23.32,34.15,24.45,29.12,16.66,68,2.55,2.57,224.44,0.41,0.39,0.39
188,-13.90972222,13.82972222,2013,7,7,188,2013-07-07,17.22,36.47,25.36,30.77,15.62,58.94,1.19,1.53,199.62,0.38,0.39,0.39
189,-13.90972222,13.82972222,2013,7,8,189,2013-07-08,12.87,38.33,26.08,31.82,15.01,53.44,2.84,1.61,194.5,0.38,0.39,0.39
190,-13.90972222,13.82972222,2013,7,9,190,2013-07-09,23.22,35.57,26.05,30.37,16.36,62.44,2.77,1.98,232.88,0.41,0.39,0.39
191,-13.90972222,13.82972222,2013,7,10,191,2013-07-10,19.61,34.48,24.05,29.01,16.17,66.69,7.92,2.94,248.12,0.44,0.4,0.39
192,-13.90972222,13.82972222,2013,7,11,192,2013-07-11,23.46,36.49,24.7,30.33,14.53,57,0.07,2.61,262.94,0.4,0.4,0.4
193,-13.90972222,13.82972222,2013,7,12,193,2013-07-12,23.86,37.72,24.85,30.82,13.06,49.06,0.49,2.28,182,0.35,0.39,0.39
194,-13.90972222,13.82972222,2013,7,13,194,2013-07-13,24.68,35.16,25.82,29.96,16.11,62.62,8.36,2.42,182.31,0.44,0.4,0.4
195,-13.90972222,13.82972222,2013,7,14,195,2013-07-14,19.06,33.23,24.05,28.47,17.09,71.88,11.66,2.38,245.75,0.51,0.41,0.41
196,-13.90972222,13.82972222,2013,7,15,196,2013-07-15,19.1,38.27,24.75,30.71,15.44,60.25,0.96,3.84,231.88,0.41,0.41,0.41
197,-13.90972222,13.82972222,2013,7,16,197,2013-07-16,24.24,34.88,25.43,29.57,17.09,68.31,4.54,2.4,205.19,0.42,0.41,0.41
198,-13.90972222,13.82972222,2013,7,17,198,2013-07-17,16.33,36.97,25.57,30.7,16.6,63.25,1.91,2.15,245,0.41,0.41,0.41
199,-13.90972222,13.82972222,2013,7,18,199,2013-07-18,21.05,33.74,25.1,29.12,18.19,73.44,6.92,2.77,272.75,0.45,0.41,0.41
200,-13.90972222,13.82972222,2013,7,19,200,2013-07-19,24.74,37.33,25.48,30.69,16.11,61.06,2.34,2.85,234.75,0.42,0.42,0.41
201,-13.90972222,13.82972222,2013,7,20,201,2013-07-20,23.67,33.07,25.77,28.96,18.49,75.19,9.86,1.47,222.38,0.49,0.43,0.42
202,-13.90972222,13.82972222,2013,7,21,202,2013-07-21,19.64,31.63,25.19,28.08,18.07,77.12,4.39,1.6,190.31,0.48,0.44,0.43
203,-13.90972222,13.82972222,2013,7,22,203,2013-07-22,20.14,33.08,24.4,28.5,17.88,75.19,11.71,1.76,183.19,0.5,0.44,0.43
204,-13.90972222,13.82972222,2013,7,23,204,2013-07-23,20.78,34.33,24.53,28.78,17.33,72.44,4.19,2.11,225.56,0.49,0.45,0.44
205,-13.90972222,13.82972222,2013,7,24,205,2013-07-24,24.29,35.46,24.52,29.76,16.66,66.56,0.8,2.22,256.88,0.43,0.45,0.44
206,-13.90972222,13.82972222,2013,7,25,206,2013-07-25,10.89,31.98,25.66,28.43,17.27,72.56,1.25,2.88,237.75,0.42,0.44,0.44
207,-13.90972222,13.82972222,2013,7,26,207,2013-07-26,25.03,33.36,24.37,28.74,17.21,71.94,2.12,1.68,208.81,0.43,0.44,0.44
208,-13.90972222,13.82972222,2013,7,27,208,2013-07-27,24.58,34.69,24.9,28.78,16.42,68.62,0.81,2.62,204.88,0.41,0.44,0.44
209,-13.90972222,13.82972222,2013,7,28,209,2013-07-28,18.16,36.06,23.54,29.5,15.93,65.12,0.69,2.62,254.94,0.4,0.43,0.44
210,-13.90972222,13.82972222,2013,7,29,210,2013-07-29,19.74,36.44,24.96,30.15,16.85,65.19,1.63,4,251.69,0.41,0.43,0.43
211,-13.90972222,13.82972222,2013,7,30,211,2013-07-30,21.51,31.76,25.23,28.15,18.55,79.06,11.14,2.78,216.5,0.49,0.44,0.44
212,-13.90972222,13.82972222,2013,7,31,212,2013-07-31,20.89,31.39,24.59,27.58,18.8,82.81,16.93,2.05,224.44,0.58,0.46,0.45
213,-13.90972222,13.82972222,2013,8,1,213,2013-08-01,19.88,28.6,23.75,26.01,17.82,85.44,8.69,2.2,245.25,0.56,0.48,0.46
214,-13.90972222,13.82972222,2013,8,2,214,2013-08-02,20.62,32.86,23.05,27.21,16.3,74.88,2.78,2.26,224.44,0.48,0.48,0.47
215,-13.90972222,13.82972222,2013,8,3,215,2013-08-03,19.55,34.17,23.17,28.15,16.97,73.56,3.41,1.84,244.12,0.48,0.48,0.47
216,-13.90972222,13.82972222,2013,8,4,216,2013-08-04,19.3,33.92,23.87,29,17.64,72.19,3.12,1.57,274.5,0.48,0.47,0.47
217,-13.90972222,13.82972222,2013,8,5,217,2013-08-05,15.52,32.4,25.33,28.48,18.25,76.06,3.6,1.52,243.56,0.48,0.47,0.47
218,-13.90972222,13.82972222,2013,8,6,218,2013-08-06,20.79,30.44,25,27.15,18.31,82.25,3.14,1.47,218.56,0.49,0.47,0.47
219,-13.90972222,13.82972222,2013,8,7,219,2013-08-07,17.96,30.54,23.92,26.88,17.7,81.06,4.94,1.74,225.88,0.51,0.47,0.47
220,-13.90972222,13.82972222,2013,8,8,220,2013-08-08,22.9,34.6,23.15,28.68,17.33,72.75,0.15,2.87,240.69,0.46,0.47,0.47
221,-13.90972222,13.82972222,2013,8,9,221,2013-08-09,5.38,30.47,25.15,27.25,18.92,83.88,20.88,2.34,250.56,0.58,0.48,0.48
222,-13.90972222,13.82972222,2013,8,10,222,2013-08-10,20.05,31.76,24.55,27.37,18.55,82.38,8.95,1.76,185.38,0.59,0.51,0.49
223,-13.90972222,13.82972222,2013,8,11,223,2013-08-11,19.27,29.51,23.77,26.27,18.37,86.44,14,2.77,215.19,0.61,0.51,0.5
224,-13.90972222,13.82972222,2013,8,12,224,2013-08-12,18.27,29.97,23.62,26.47,18.31,85.56,8.49,2.01,252.75,0.62,0.52,0.51
225,-13.90972222,13.82972222,2013,8,13,225,2013-08-13,18.81,30.23,23.71,26.49,18.55,86.62,15.67,2.25,215.19,0.65,0.53,0.52
226,-13.90972222,13.82972222,2013,8,14,226,2013-08-14,13.74,29.65,23.75,26.33,18.43,86.69,8.36,2.61,222.12,0.64,0.55,0.53
227,-13.90972222,13.82972222,2013,8,15,227,2013-08-15,23.46,32.01,22.61,27.27,18.07,81.25,3.21,1.61,264.88,0.59,0.54,0.52
228,-13.90972222,13.82972222,2013,8,16,228,2013-08-16,10.67,28.97,24.12,26.45,18.62,86.5,5.16,2.34,324.88,0.61,0.53,0.53
229,-13.90972222,13.82972222,2013,8,17,229,2013-08-17,17.07,32.8,23.69,27.76,17.76,77.81,0.5,1.81,280.62,0.55,0.53,0.52
230,-13.90972222,13.82972222,2013,8,18,230,2013-08-18,15,29.42,24.11,26.28,18.13,85.25,10.19,3.34,174.75,0.6,0.53,0.52
231,-13.90972222,13.82972222,2013,8,19,231,2013-08-19,18.88,30.39,22.44,25.96,17.88,86,9.66,2.96,213.69,0.62,0.54,0.53
232,-13.90972222,13.82972222,2013,8,20,232,2013-08-20,19.76,29.87,23.6,26.21,18.19,86.5,8.94,2.04,285.44,0.64,0.55,0.54
233,-13.90972222,13.82972222,2013,8,21,233,2013-08-21,15.64,32.19,22.28,27,17.58,80.06,3.05,2.13,317.94,0.6,0.55,0.54
234,-13.90972222,13.82972222,2013,8,22,234,2013-08-22,24.22,33.01,23.15,28.03,18.55,79.62,3.92,1.87,168.69,0.59,0.54,0.53
235,-13.90972222,13.82972222,2013,8,23,235,2013-08-23,24.9,32.54,23.48,27.77,18.8,81.69,4.38,2.66,170.75,0.58,0.53,0.53
236,-13.90972222,13.82972222,2013,8,24,236,2013-08-24,21.96,31.53,24.06,27.59,18.98,83.19,8.32,1.73,265.38,0.61,0.53,0.53
237,-13.90972222,13.82972222,2013,8,25,237,2013-08-25,15.33,30.72,24.23,27.15,19.47,86.62,17.19,1.73,296.88,0.67,0.55,0.54
238,-13.90972222,13.82972222,2013,8,26,238,2013-08-26,22.69,29.44,24.55,26.76,19.29,88,8.15,0.85,171.06,0.66,0.56,0.55
239,-13.90972222,13.82972222,2013,8,27,239,2013-08-27,20.37,31.26,23.87,27.24,18.86,84.31,18.63,1.09,248.81,0.7,0.58,0.56
240,-13.90972222,13.82972222,2013,8,28,240,2013-08-28,20.66,30.19,24.01,26.85,19.47,88.44,6.34,2.23,263,0.67,0.59,0.58
241,-13.90972222,13.82972222,2013,8,29,241,2013-08-29,6.77,27.15,24.08,25.42,18.8,92.69,33.85,1.8,223.56,0.75,0.6,0.59
242,-13.90972222,13.82972222,2013,8,30,242,2013-08-30,18.59,28.35,23.15,25.4,17.76,88.19,9.78,2.95,181.44,0.73,0.64,0.62
243,-13.90972222,13.82972222,2013,8,31,243,2013-08-31,24.14,28.96,22.27,25.13,17.15,86.69,1.61,3.11,204.88,0.67,0.63,0.62
244,-13.90972222,13.82972222,2013,9,1,244,2013-09-01,22.26,31.13,21.32,26.33,17.4,82.31,0.59,1.49,248.44,0.65,0.61,0.61
245,-13.90972222,13.82972222,2013,9,2,245,2013-09-02,18.52,31.19,23.23,27.03,18.37,83,0.46,1.62,258.38,0.63,0.6,0.6
246,-13.90972222,13.82972222,2013,9,3,246,2013-09-03,21.95,31.26,23.73,26.98,18.86,85.62,12.32,1.65,170.75,0.69,0.6,0.6
247,-13.90972222,13.82972222,2013,9,4,247,2013-09-04,21.3,28.76,23.19,25.85,18.68,90.12,15.64,1.4,230.81,0.73,0.62,0.61
248,-13.90972222,13.82972222,2013,9,5,248,2013-09-05,18.45,29.69,23.29,26.15,18.25,86.88,7.93,1.53,317.81,0.7,0.63,0.62
249,-13.90972222,13.82972222,2013,9,6,249,2013-09-06,15.64,29.73,23.07,26.49,18.01,83.81,5.95,1.05,180.5,0.7,0.63,0.62
250,-13.90972222,13.82972222,2013,9,7,250,2013-09-07,19.35,29.92,22.88,26.33,18.62,87.25,13.1,1.79,175.75,0.72,0.63,0.62
251,-13.90972222,13.82972222,2013,9,8,251,2013-09-08,22.14,27.92,23.13,25.37,17.88,88.62,4.49,2.52,167.56,0.7,0.64,0.63
252,-13.90972222,13.82972222,2013,9,9,252,2013-09-09,22.86,29.18,23.23,25.56,17.7,87.38,5,1.92,205.75,0.7,0.64,0.63
253,-13.90972222,13.82972222,2013,9,10,253,2013-09-10,15.96,30.98,22.5,26.55,18.49,85.94,10.51,1.23,250.31,0.71,0.64,0.63
254,-13.90972222,13.82972222,2013,9,11,254,2013-09-11,23.1,31.49,23.3,27.01,18.68,84.38,4.09,1.48,295.94,0.7,0.64,0.64
255,-13.90972222,13.82972222,2013,9,12,255,2013-09-12,16.91,31.67,22.73,27.62,18.62,81.06,10.09,1.22,258.81,0.71,0.64,0.64
256,-13.90972222,13.82972222,2013,9,13,256,2013-09-13,23.74,32.81,24.19,28.73,18.86,77.06,6.21,0.88,177.88,0.7,0.64,0.64
257,-13.90972222,13.82972222,2013,9,14,257,2013-09-14,20.06,30.19,23.48,26.48,18.68,87.06,15.05,2.84,157.56,0.73,0.64,0.64
258,-13.90972222,13.82972222,2013,9,15,258,2013-09-15,18.88,29.95,22.97,26.35,18.43,86.69,12.72,1.24,227.62,0.75,0.66,0.66
259,-13.90972222,13.82972222,2013,9,16,259,2013-09-16,22.34,30.3,23.11,26.73,18.74,86.06,8.85,1.34,160.88,0.73,0.66,0.66
260,-13.90972222,13.82972222,2013,9,17,260,2013-09-17,21.12,28.73,23.79,26.16,18.86,89.06,5.57,1.32,85.94,0.73,0.66,0.66
261,-13.90972222,13.82972222,2013,9,18,261,2013-09-18,21.84,30.94,23.84,27.4,19.1,84.31,3.43,0.83,80.88,0.71,0.66,0.66
262,-13.90972222,13.82972222,2013,9,19,262,2013-09-19,21.91,30.07,24.22,26.98,19.17,86.56,3.07,1.21,283.88,0.71,0.66,0.66
263,-13.90972222,13.82972222,2013,9,20,263,2013-09-20,20.93,29.93,23.91,26.39,18.8,87.88,1.76,1.54,285.25,0.7,0.66,0.66
264,-13.90972222,13.82972222,2013,9,21,264,2013-09-21,23.44,31.47,22.99,27,18.74,84.62,4.67,1.32,283.69,0.7,0.66,0.66
265,-13.90972222,13.82972222,2013,9,22,265,2013-09-22,14.05,32.12,23.17,27.51,19.29,84.88,4.51,1.23,197.69,0.7,0.66,0.66
266,-13.90972222,13.82972222,2013,9,23,266,2013-09-23,23.9,32.06,23.67,27.55,19.41,85.19,3.74,1.43,227.56,0.7,0.66,0.66
267,-13.90972222,13.82972222,2013,9,24,267,2013-09-24,18.55,30.49,23.99,26.97,19.71,88.62,6.67,2.5,266.44,0.71,0.66,0.66
268,-13.90972222,13.82972222,2013,9,25,268,2013-09-25,16.23,30.31,24.27,26.88,19.78,89.62,5.2,1.66,228.25,0.71,0.66,0.66
269,-13.90972222,13.82972222,2013,9,26,269,2013-09-26,20.65,30.65,23.81,26.93,19.23,87.31,5.44,0.99,139.5,0.71,0.66,0.66
270,-13.90972222,13.82972222,2013,9,27,270,2013-09-27,19.31,28.76,24.32,26.38,18.68,87.38,4.15,1.08,103.69,0.71,0.66,0.66
271,-13.90972222,13.82972222,2013,9,28,271,2013-09-28,19.47,29.84,23.62,26.55,18.92,87.5,0.51,1.03,273.25,0.7,0.66,0.66
272,-13.90972222,13.82972222,2013,9,29,272,2013-09-29,23.48,31.97,23.14,27.44,19.29,85.19,1.09,1.48,287.25,0.69,0.65,0.66
273,-13.90972222,13.82972222,2013,9,30,273,2013-09-30,22.83,32.03,23.73,27.55,19.71,86.31,0.93,1.3,211.75,0.68,0.65,0.65
274,-13.90972222,13.82972222,2013,10,1,274,2013-10-01,18.8,31.15,23.58,27.21,19.29,86.06,0.76,1.7,263,0.67,0.64,0.65
275,-13.90972222,13.82972222,2013,10,2,275,2013-10-02,21.61,32.3,23.8,27.62,18.74,82.19,1.19,1.9,266.19,0.66,0.63,0.64
276,-13.90972222,13.82972222,2013,10,3,276,2013-10-03,19.6,32.73,23.1,27.51,18.49,82.06,2.95,1.23,208.19,0.67,0.62,0.63
277,-13.90972222,13.82972222,2013,10,4,277,2013-10-04,20.74,31.83,23.75,27.97,17.76,76.62,1.87,0.59,201.62,0.66,0.62,0.63
278,-13.90972222,13.82972222,2013,10,5,278,2013-10-05,22.95,32.79,24.63,28.55,17.76,73.75,1.25,0.73,145.31,0.66,0.62,0.62
279,-13.90972222,13.82972222,2013,10,6,279,2013-10-06,22.51,32.01,23.67,28.08,18.62,79.19,3.21,0.78,181.06,0.66,0.61,0.62
280,-13.90972222,13.82972222,2013,10,7,280,2013-10-07,21.38,29.99,24.58,27.11,18.74,83.88,2.74,1.02,270.44,0.66,0.62,0.62
281,-13.90972222,13.82972222,2013,10,8,281,2013-10-08,23.19,32.08,22.34,27.11,18.13,82.25,0.6,1.27,255.38,0.64,0.61,0.62
282,-13.90972222,13.82972222,2013,10,9,282,2013-10-09,21.07,32.45,22.81,27.32,17.7,79.25,0.76,1.78,280.12,0.63,0.6,0.61
283,-13.90972222,13.82972222,2013,10,10,283,2013-10-10,20.15,32.79,21.84,27.26,16.97,76.88,1.18,1.4,217.88,0.62,0.59,0.6
284,-13.90972222,13.82972222,2013,10,11,284,2013-10-11,15.3,32.25,23.74,27.64,18.31,80,2.33,1.29,138.94,0.62,0.59,0.6
285,-13.90972222,13.82972222,2013,10,12,285,2013-10-12,22.55,31.24,24.39,27.24,18.19,81.56,1.45,1.24,166.44,0.62,0.59,0.59
286,-13.90972222,13.82972222,2013,10,13,286,2013-10-13,21.79,34.23,23.96,29.05,18.37,74.62,2.39,1.32,179.19,0.62,0.58,0.59
287,-13.90972222,13.82972222,2013,10,14,287,2013-10-14,22.01,34.29,23.58,28.24,17.33,74.62,0.3,1.4,269.94,0.6,0.57,0.59
288,-13.90972222,13.82972222,2013,10,15,288,2013-10-15,19.05,33.09,23.12,27.82,18.07,78.94,1.83,1.2,218.31,0.61,0.57,0.58
289,-13.90972222,13.82972222,2013,10,16,289,2013-10-16,19.63,30.21,23.41,26.68,18.43,84.69,2.3,1.24,250.19,0.62,0.57,0.58
290,-13.90972222,13.82972222,2013,10,17,290,2013-10-17,14.48,30.83,23.64,26.41,18.37,86.19,2.16,1.73,173.62,0.62,0.57,0.58
291,-13.90972222,13.82972222,2013,10,18,291,2013-10-18,18.26,31.73,22.9,27.48,16.72,74.62,1.08,0.62,69.88,0.61,0.57,0.58
292,-13.90972222,13.82972222,2013,10,19,292,2013-10-19,21.58,34.37,22.64,27.12,15.5,71.62,0.16,1.7,205,0.59,0.56,0.57
293,-13.90972222,13.82972222,2013,10,20,293,2013-10-20,21.43,32.51,21.96,26.55,17.76,83.25,0.51,1.82,206.38,0.59,0.55,0.56
294,-13.90972222,13.82972222,2013,10,21,294,2013-10-21,19.01,30.94,22.77,26.46,17.94,84.19,0.68,1.45,247.94,0.59,0.55,0.56
295,-13.90972222,13.82972222,2013,10,22,295,2013-10-22,19.47,30.83,23.03,26.47,17.58,82.5,0.91,1.01,215.81,0.59,0.55,0.56
296,-13.90972222,13.82972222,2013,10,23,296,2013-10-23,21.48,30.64,23.78,27.23,16.97,76.25,1.82,0.94,197.56,0.59,0.55,0.55
297,-13.90972222,13.82972222,2013,10,24,297,2013-10-24,22.57,31.48,21.99,26.25,16.91,80.56,1.11,1.37,238.94,0.59,0.55,0.55
298,-13.90972222,13.82972222,2013,10,25,298,2013-10-25,15.77,28.89,22.7,25.28,17.76,88.62,1.64,1.19,233.88,0.59,0.55,0.55
299,-13.90972222,13.82972222,2013,10,26,299,2013-10-26,17.46,29.65,22.04,25.34,17.03,85,1.29,1.43,214.19,0.59,0.55,0.55
300,-13.90972222,13.82972222,2013,10,27,300,2013-10-27,15.26,31.34,22.38,26.51,14.77,69.94,2.29,0.84,160.31,0.59,0.55,0.55
301,-13.90972222,13.82972222,2013,10,28,301,2013-10-28,12.75,32.3,23.07,27.05,16.24,74.44,0.25,1.09,207.81,0.56,0.54,0.55
302,-13.90972222,13.82972222,2013,10,29,302,2013-10-29,20.22,32.42,22.6,27.55,16.6,73.88,0.34,0.88,257.5,0.55,0.53,0.54
303,-13.90972222,13.82972222,2013,10,30,303,2013-10-30,18.9,32.89,23.1,27.51,16.11,72.19,0.11,1.62,162.25,0.54,0.52,0.54
304,-13.90972222,13.82972222,2013,10,31,304,2013-10-31,18.17,32.99,23.04,27.72,16.05,71.62,0,0.89,160.56,0.53,0.52,0.53
305,-13.90972222,13.82972222,2013,11,1,305,2013-11-01,14.34,33.17,23.41,27.4,15.56,70.19,0.07,1.04,191.12,0.52,0.52,0.52
306,-13.90972222,13.82972222,2013,11,2,306,2013-11-02,12.63,30.19,21.37,25.8,13.55,66.5,0.12,2.26,113.25,0.52,0.52,0.52
307,-13.90972222,13.82972222,2013,11,3,307,2013-11-03,21.6,35.77,21.38,27.65,12.76,59.19,0,1.59,165,0.5,0.51,0.52
308,-13.90972222,13.82972222,2013,11,4,308,2013-11-04,22.53,36.21,21.02,27.73,13.61,62.38,0,1.23,137.5,0.49,0.5,0.52
309,-13.90972222,13.82972222,2013,11,5,309,2013-11-05,21.56,36.26,21.73,27.23,13,61.94,0,1.73,123.25,0.48,0.49,0.51
310,-13.90972222,13.82972222,2013,11,6,310,2013-11-06,22.33,36.51,20.55,27.08,11.72,56.94,0,1.43,112.12,0.47,0.49,0.5
311,-13.90972222,13.82972222,2013,11,7,311,2013-11-07,21.58,35.99,20.14,26.75,11.9,58.94,0,1.51,114.06,0.46,0.48,0.5
312,-13.90972222,13.82972222,2013,11,8,312,2013-11-08,22,35.85,19.19,26.27,10.25,53.19,0,1.59,121.12,0.45,0.48,0.49
313,-13.90972222,13.82972222,2013,11,9,313,2013-11-09,22.41,36.3,18.51,26.97,11.17,54.44,0,1.54,139.81,0.45,0.48,0.49
314,-13.90972222,13.82972222,2013,11,10,314,2013-11-10,22.09,37.28,21.52,27.78,10.8,50.75,0,2.13,104.94,0.44,0.47,0.48
315,-13.90972222,13.82972222,2013,11,11,315,2013-11-11,22.38,37.05,19.23,26.74,10.07,51,0,2.17,89.38,0.43,0.47,0.48
316,-13.90972222,13.82972222,2013,11,12,316,2013-11-12,22.46,37.48,19.23,27.14,9.89,49.12,0,1.78,109.5,0.42,0.46,0.48
317,-13.90972222,13.82972222,2013,11,13,317,2013-11-13,20.77,34.15,20.02,26.65,13.49,65.38,0,1.42,242.5,0.43,0.46,0.48
318,-13.90972222,13.82972222,2013,11,14,318,2013-11-14,18.86,34.23,22.24,27.48,13.98,64.69,0,1.63,206.69,0.43,0.46,0.47
319,-13.90972222,13.82972222,2013,11,15,319,2013-11-15,20.94,34.77,22.15,27.87,13.92,62.44,0,1.25,183.06,0.42,0.45,0.47
320,-13.90972222,13.82972222,2013,11,16,320,2013-11-16,15.64,32.12,23.45,27.8,13.12,58,0,0.66,253.44,0.43,0.45,0.47
321,-13.90972222,13.82972222,2013,11,17,321,2013-11-17,12.57,32.26,22.13,26.43,9.52,46.69,0,1.31,110.69,0.42,0.45,0.46
322,-13.90972222,13.82972222,2013,11,18,322,2013-11-18,13.09,35.37,20.07,26.78,8.42,42.44,0,1.87,153.06,0.41,0.45,0.46
323,-13.90972222,13.82972222,2013,11,19,323,2013-11-19,9.64,30.05,20.06,24.58,8.79,47.56,0,2.51,59.25,0.41,0.45,0.46
324,-13.90972222,13.82972222,2013,11,20,324,2013-11-20,9.14,29.41,20.9,24.39,10.25,55.06,0,2.02,42,0.41,0.45,0.45
325,-13.90972222,13.82972222,2013,11,21,325,2013-11-21,14.35,29.55,20.4,23.88,8.18,46,0,2.8,27.31,0.41,0.45,0.45
326,-13.90972222,13.82972222,2013,11,22,326,2013-11-22,19.64,33.3,19.54,25.37,8.73,45.5,0,1.99,49.88,0.4,0.45,0.45
327,-13.90972222,13.82972222,2013,11,23,327,2013-11-23,21.48,36.75,20.79,27.64,8.97,42.5,0,1.08,80.69,0.39,0.44,0.45
328,-13.90972222,13.82972222,2013,11,24,328,2013-11-24,21.16,36.11,20.15,27.4,8.3,40.06,0,1.3,93.5,0.39,0.44,0.45
329,-13.90972222,13.82972222,2013,11,25,329,2013-11-25,21.8,36.48,19.91,27.96,8,37.19,0,1.21,168,0.38,0.43,0.45
330,-13.90972222,13.82972222,2013,11,26,330,2013-11-26,21.45,36.16,18.31,26.62,8.3,41.25,0,1.48,229.25,0.38,0.43,0.44
331,-13.90972222,13.82972222,2013,11,27,331,2013-11-27,21.11,36.21,19.59,26.96,9.03,43.62,0,1.23,140,0.38,0.43,0.44
332,-13.90972222,13.82972222,2013,11,28,332,2013-11-28,20.58,37.69,20.84,28.58,10.38,45.62,0,1.84,159.88,0.38,0.42,0.44
333,-13.90972222,13.82972222,2013,11,29,333,2013-11-29,20.51,38.94,21.54,29.44,10.25,43,0,2.49,68.19,0.37,0.42,0.43
334,-13.90972222,13.82972222,2013,11,30,334,2013-11-30,20.11,37.94,22.63,29.32,10.5,45.38,0,2.36,106.06,0.37,0.42,0.43
335,-13.90972222,13.82972222,2013,12,1,335,2013-12-01,20.07,37.37,20.77,28.5,11.41,50.81,0,2.26,152.31,0.36,0.41,0.43
336,-13.90972222,13.82972222,2013,12,2,336,2013-12-02,20.61,37.51,23.09,29.42,13.55,57.75,0,1.49,166.69,0.37,0.41,0.42
337,-13.90972222,13.82972222,2013,12,3,337,2013-12-03,20.76,38.32,21.49,28.69,10.68,48.62,0,1.62,154.81,0.36,0.41,0.42
338,-13.90972222,13.82972222,2013,12,4,338,2013-12-04,18.71,37.46,20.83,28.74,10.68,47.31,0,1.98,145.94,0.36,0.41,0.42
339,-13.90972222,13.82972222,2013,12,5,339,2013-12-05,15.81,34.48,22.16,28.08,10.62,47.31,0,2.53,120.94,0.36,0.41,0.42
340,-13.90972222,13.82972222,2013,12,6,340,2013-12-06,20.44,36.25,20.98,27.26,8.97,43.5,0,3.15,91.31,0.36,0.41,0.41
341,-13.90972222,13.82972222,2013,12,7,341,2013-12-07,20.41,35.27,18.74,26.01,8.42,44.62,0,3.2,90.44,0.35,0.41,0.41
342,-13.90972222,13.82972222,2013,12,8,342,2013-12-08,21.24,34.73,17.95,25.45,7.32,39.94,0,3.18,82.31,0.35,0.41,0.41
343,-13.90972222,13.82972222,2013,12,9,343,2013-12-09,21.01,34.37,18.31,25.28,6.84,37.19,0,3.52,75.12,0.34,0.4,0.41
344,-13.90972222,13.82972222,2013,12,10,344,2013-12-10,21.11,33.85,16.72,24.27,5.8,33.31,0,3.24,67.31,0.34,0.4,0.41
345,-13.90972222,13.82972222,2013,12,11,345,2013-12-11,18.69,33.15,15.56,23.83,4.88,29.19,0,2.22,68.69,0.34,0.4,0.41
346,-13.90972222,13.82972222,2013,12,12,346,2013-12-12,17.58,33.48,15.14,24,6.35,36.25,0,1.8,149.25,0.34,0.4,0.41
347,-13.90972222,13.82972222,2013,12,13,347,2013-12-13,17.86,34.08,18.84,25.7,7.32,37.25,0,1.55,213.69,0.34,0.4,0.41
348,-13.90972222,13.82972222,2013,12,14,348,2013-12-14,18.18,33.4,16.97,24.65,5.98,32.5,0,1.83,209,0.34,0.39,0.4
349,-13.90972222,13.82972222,2013,12,15,349,2013-12-15,18.07,32.97,17.45,24.92,6.84,35.25,0,2.17,313.56,0.34,0.39,0.4
350,-13.90972222,13.82972222,2013,12,16,350,2013-12-16,13.24,33.62,18.49,25.65,7.87,38.81,0,2.09,96.88,0.34,0.39,0.4
351,-13.90972222,13.82972222,2013,12,17,351,2013-12-17,12.68,31.43,22.77,26.36,8.61,41.62,0.46,2.88,73,0.34,0.39,0.4
352,-13.90972222,13.82972222,2013,12,18,352,2013-12-18,14.61,31.83,21.07,25.36,4.39,23.12,0,4.66,52.69,0.33,0.39,0.4
353,-13.90972222,13.82972222,2013,12,19,353,2013-12-19,15.87,31.16,17.81,24.01,4.09,23.25,0,4.37,62.75,0.32,0.38,0.39
354,-13.90972222,13.82972222,2013,12,20,354,2013-12-20,18.62,32.22,17.73,23.23,4.64,27.56,0,3.84,66.88,0.32,0.38,0.39
355,-13.90972222,13.82972222,2013,12,21,355,2013-12-21,20.97,33.02,14.51,22.9,4.21,26,0,3.49,68.19,0.32,0.38,0.39
