LON,LAT,sand,silt,clay,BULK,COARSE,OrganicCarbon,N,PH,SLLL,SDUL,SSAT,SSKS
-12.3907,12.4399,0.34,0.321,0.338,1.53,2.19,0.82,0.83,6,0.2056874872,0.333688679635217,0.437015611635217,0.23
-12.3907,12.5246,0.345,0.343,0.312,1.52,1.1,0.88,0.82,6,0.1911419536,0.32116919906267,0.43333849058267,0.23
-12.3907,12.6093,0.349,0.331,0.32,1.57,0.9,0.69,0.7,6,0.1949263546,0.323001329512479,0.430572178712479,0.23
-12.3907,12.694,0.336,0.357,0.307,1.59,0.99,0.81,0.66,6,0.18799006564,0.319885398232256,0.432394258864256,0.23
-12.3907,12.7787,0.381,0.282,0.338,1.57,1,0.71,0.7,6.1,0.20539135396,0.326838066969272,0.429522180057272,0.23
-12.3907,12.8634,0.416,0.267,0.316,1.56,0.88,0.61,0.83,6,0.19234771792,0.309640321850049,0.420045217306049,0.23
-12.3907,12.9481,0.369,0.27,0.361,1.55,1.31,0.77,0.9,5.8,0.21875732728,0.340269992506212,0.435786621810212,0.23
-12.3907,13.0328,0.383,0.27,0.347,1.54,1.36,0.71,0.82,5.8,0.21056626312,0.331010842630756,0.430647899326756,0.23
-12.3907,13.1175,0.417,0.276,0.307,1.54,1.25,0.65,0.72,5.8,0.18732882688,0.305196541447259,0.419373017391259,0.23
-12.3907,13.2022,0.377,0.313,0.31,1.54,0.93,0.67,0.72,5.9,0.1891352914,0.313479064776045,0.425065563176045,0.23
-12.3907,13.2869,0.36,0.312,0.328,1.54,1.47,0.75,0.63,5.8,0.1997662816,0.325445658376752,0.431469472456752,0.23
-12.306,12.3552,0.325,0.285,0.39,1.53,0.96,0.81,0.84,6,0.235153147,0.360207271790028,0.448143638990028,0.23
-12.306,12.4399,0.334,0.318,0.349,1.52,1.15,0.71,0.78,6,0.21153162652,0.339146508193137,0.437930843609137,0.23
-12.306,12.5246,0.382,0.294,0.324,1.53,1.01,0.9,0.75,6,0.19815544336,0.321036104157243,0.430486040925243,0.23
-12.306,12.6093,0.383,0.293,0.324,1.54,1.08,0.71,0.67,6,0.19735626004,0.319622679736743,0.427118043208743,0.23
-12.306,12.694,0.358,0.308,0.334,1.52,0.84,0.71,0.69,5.9,0.20303527264,0.328391147958958,0.432025148710958,0.23
-12.306,12.7787,0.38,0.297,0.323,1.58,1.04,0.68,0.64,5.9,0.19665016,0.319409249193886,0.426845358153886,0.23
-12.306,12.8634,0.374,0.274,0.352,1.54,1,0.74,0.68,5.9,0.21351489136,0.334965001958448,0.433171312166448,0.23
-12.306,12.9481,0.374,0.295,0.332,1.53,1.25,0.7,0.69,5.7,0.20188871536,0.324892122063903,0.429373735631904,0.23
-12.306,13.0328,0.404,0.29,0.305,1.53,2.03,0.72,0.75,5.8,0.1864968184,0.306883198114396,0.421931839394396,0.23
-12.306,13.1175,0.411,0.29,0.299,1.52,1.9,0.7,0.77,5.8,0.18294627928,0.302565175706564,0.419929750570564,0.23
-12.306,13.2022,0.423,0.307,0.27,1.52,1.11,0.67,0.65,5.7,0.1660361782,0.285765069674144,0.414403426154144,0.23
-12.306,13.2869,0.396,0.289,0.316,1.52,1.21,0.69,0.6,5.8,0.19268857792,0.313448464457345,0.423924524393345,0.23
-12.2213,12.4399,0.376,0.273,0.351,1.53,1.25,0.72,0.82,6,0.21287419312,0.334071588202026,0.432425311978026,0.23
-12.2213,12.5246,0.381,0.296,0.324,1.51,1.05,0.83,0.64,6,0.19785785548,0.320731003905296,0.429426952369296,0.23
-12.2213,12.6093,0.382,0.299,0.319,1.53,1.31,0.75,0.7,5.9,0.19465469716,0.31759966014058,0.42719731134858,0.23
-12.2213,12.694,0.399,0.293,0.309,1.53,1.12,0.7,0.68,5.8,0.18870594232,0.30955358655022,0.422734784166221,0.23
-12.2213,12.7787,0.414,0.284,0.302,1.54,0.94,0.73,0.54,5.9,0.18481812736,0.303784454317326,0.420504888765326,0.23
-12.2213,12.8634,0.383,0.274,0.343,1.54,1.09,0.72,0.57,5.8,0.20830826968,0.329078410609561,0.430177753553561,0.23
-12.2213,12.9481,0.368,0.269,0.363,1.53,1.45,0.73,0.77,5.7,0.21975458788,0.341190113061317,0.435691720445317,0.23
-12.2213,13.0328,0.387,0.302,0.311,1.52,2.4,0.66,0.83,5.7,0.18967107544,0.312240173230353,0.423793333982353,0.23
-12.2213,13.1175,0.418,0.267,0.315,1.54,2.1,0.72,0.89,5.8,0.1922713744,0.309594518016339,0.421520504256339,0.23
-12.2213,13.2022,0.398,0.261,0.341,1.53,1.75,0.67,0.67,5.8,0.20700479596,0.32554280639478,0.42702799944278,0.23
-12.2213,13.2869,0.408,0.254,0.338,1.5,1.48,0.76,0.78,5.7,0.20567717248,0.323085416586925,0.426598982090925,0.23
-12.2213,13.3716,0.395,0.252,0.353,1.52,1.42,0.65,0.74,5.6,0.2138293672,0.331954672798561,0.429011319958561,0.23
-12.1366,12.4399,0.329,0.3,0.371,1.53,1.5,0.79,0.69,5.9,0.22431384688,0.350627184643014,0.443805901467014,0.23
-12.1366,12.5246,0.366,0.286,0.348,1.53,1.49,0.76,0.82,5.9,0.21126676576,0.334269196251176,0.433981685979176,0.23
-12.1366,12.6093,0.333,0.297,0.371,1.5,0.96,0.74,0.73,5.8,0.22417546456,0.349869364522751,0.442478508250751,0.23
-12.1366,12.694,0.359,0.306,0.335,1.53,1.35,0.78,0.81,5.9,0.2038848508,0.329141840385833,0.433218472465833,0.23
-12.1366,12.7787,0.348,0.31,0.343,1.51,1.22,0.76,0.64,5.8,0.20834121568,0.334508391131368,0.435720132795368,0.23
-12.1366,12.8634,0.36,0.322,0.318,1.51,1.6,0.72,0.82,5.8,0.1939211824,0.32046643077634,0.42936450053634,0.23
-12.1366,12.9481,0.346,0.327,0.327,1.5,1.56,0.78,0.72,5.8,0.19928159464,0.327356481580341,0.433716338812341,0.23
-12.1366,13.0328,0.357,0.309,0.334,1.48,2.13,0.82,0.94,5.8,0.20346444616,0.329211158825196,0.434007189033196,0.23
-12.1366,13.1175,0.383,0.308,0.308,1.49,1.74,0.8,0.91,5.7,0.18856796128,0.312437474531043,0.426399245795043,0.23
-12.1366,13.2022,0.386,0.273,0.342,1.5,2.02,0.8,0.85,5.7,0.20806157824,0.328614709262875,0.430847170574875,0.23
-12.1366,13.2869,0.43,0.271,0.299,1.54,1.9,0.83,0.74,5.7,0.183574417,0.300351841523765,0.420011197403765,0.23
-12.1366,13.3716,0.364,0.259,0.376,1.51,1.92,0.81,0.69,5.7,0.22744574608,0.348524215887227,0.439543848911227,0.23
-12.0519,12.4399,0.354,0.316,0.33,1.5,1.61,0.73,0.73,5.9,0.2008159024,0.32721534240336,0.43225383576336,0.23
-12.0519,12.5246,0.355,0.287,0.358,1.51,0.96,0.66,0.64,5.6,0.2165818972,0.340188249936105,0.435724739216105,0.23
-12.0519,12.6093,0.328,0.329,0.343,1.51,1.06,0.8,0.72,5.7,0.20841504208,0.33770998275533,0.43921466505933,0.23
-12.0519,12.694,0.332,0.297,0.371,1.51,0.98,0.82,0.72,5.6,0.22442858104,0.350361394095342,0.443775179807342,0.23
-12.0519,12.7787,0.339,0.333,0.328,1.53,1.73,0.72,0.71,5.7,0.19959976864,0.328557543539168,0.433766534771168,0.23
-12.0519,12.8634,0.348,0.304,0.347,1.53,1.05,0.72,0.71,5.8,0.21047754832,0.336196516537471,0.435749864633471,0.23
-12.0519,12.9481,0.355,0.304,0.341,1.51,1.05,0.78,0.75,5.7,0.20729947,0.332622755708004,0.434732267628004,0.23
-12.0519,13.0328,0.354,0.347,0.299,1.5,2.3,0.74,0.86,5.7,0.18313426072,0.312618862966131,0.427541047462131,0.23
-12.0519,13.1175,0.414,0.295,0.291,1.49,1.85,0.67,0.94,5.7,0.17818389508,0.297824355580229,0.417981839524229,0.23
-12.0519,13.2022,0.37,0.304,0.326,1.48,2.84,0.89,0.78,5.7,0.1992206776,0.323814353429318,0.432221084069318,0.23
-12.0519,13.2869,0.389,0.275,0.336,1.51,2.24,1.04,0.78,5.7,0.20561050528,0.326690746133012,0.433380717077012,0.23
-11.9672,12.4399,0.331,0.336,0.333,1.52,1.49,0.99,0.73,5.6,0.20345699056,0.333737929564439,0.440413551652439,0.23
-11.9672,12.5246,0.312,0.363,0.325,1.52,1.44,0.75,0.81,5.8,0.197949133,0.331638612299057,0.437416757699057,0.23
-11.9672,12.6093,0.298,0.336,0.366,1.5,1.22,0.79,0.74,5.5,0.22129799056,0.352503540181024,0.447619663109024,0.23
-11.9672,12.694,0.339,0.315,0.345,1.5,1.15,0.81,0.75,5.7,0.2096325256,0.337068380541599,0.438145486901599,0.23
-11.9672,12.7787,0.3,0.325,0.375,1.49,1.6,0.72,0.72,5.6,0.2262001,0.356045081979877,0.447996313979877,0.23
-11.9672,12.8634,0.293,0.343,0.364,1.52,1.22,0.71,0.74,5.7,0.21988879324,0.351934364720775,0.446741805152775,0.23
-11.9672,12.9481,0.326,0.352,0.322,1.5,1.8,0.67,0.81,5.8,0.19595655664,0.327526000225045,0.433550508657045,0.23
-11.9672,13.0328,0.357,0.344,0.299,1.51,1.88,0.73,0.97,5.7,0.18308993296,0.312029963494376,0.426980465742376,0.23
-11.9672,13.1175,0.392,0.26,0.348,1.47,1.34,0.8,0.74,5.8,0.21152612032,0.330723922232801,0.430875912248801,0.23
-11.9672,13.2022,0.322,0.302,0.377,1.48,1.66,0.75,0.72,5.7,0.22755959788,0.354208479101171,0.445410837045171,0.23
-11.9672,13.2869,0.386,0.272,0.342,1.52,2.1,0.77,0.78,5.7,0.20794242544,0.32843494543285,0.43038185930485,0.23
-11.8825,12.4399,0.334,0.316,0.349,1.49,2.51,0.89,1,5.7,0.21217451812,0.340105138665001,0.440822735281001,0.23
-11.8825,12.5246,0.262,0.358,0.38,1.53,1.32,0.71,0.65,5.5,0.2287762492,0.363239573122,0.454767173122,0.23
-11.8825,12.6093,0.211,0.42,0.369,1.5,1.38,0.68,0.69,5.6,0.22221449128,0.365315550921005,0.459723660425005,0.23
-11.8825,12.694,0.244,0.385,0.37,1.5,2.35,0.72,0.63,5.6,0.2230573936,0.361353280411823,0.455565028251823,0.23
-11.8825,12.7787,0.275,0.375,0.35,1.44,1.22,0.8,0.96,5.8,0.2121667,0.34869270644898,0.44815362644898,0.23
-11.8825,12.8634,0.278,0.366,0.356,1.49,1.31,0.93,0.79,5.6,0.21597827176,0.351483616910876,0.451042590798876,0.23
-11.8825,12.9481,0.297,0.344,0.359,1.5,1.66,0.76,0.73,5.7,0.21723063016,0.349337883225588,0.445968731033588,0.23
-11.8825,13.0328,0.345,0.334,0.321,1.46,1.63,0.76,0.8,5.9,0.1957759852,0.324569914394112,0.432525000794112,0.23
-11.8825,13.1175,0.345,0.299,0.356,1.51,2.16,0.75,1.02,5.8,0.2157138214,0.341100261015987,0.438189395335987,0.23
-11.8825,13.2022,0.363,0.294,0.343,1.48,1.82,0.8,0.82,5.8,0.20854766968,0.332510081445885,0.434243634629885,0.23
-11.8825,13.2869,0.412,0.249,0.339,1.47,1.93,0.96,0.83,5.9,0.20709860656,0.324256199862887,0.429225183990887,0.23
-11.8825,13.3716,0.419,0.234,0.347,1.52,2.4,0.81,0.9,5.8,0.21110395096,0.326372660061623,0.427035517669623,0.23
-11.7978,12.4399,0.316,0.327,0.356,1.49,1.7,0.77,0.78,5.7,0.21565027552,0.345321285534917,0.442757503230917,0.23
-11.7978,12.5246,0.301,0.329,0.369,1.5,1.42,0.81,0.7,5.6,0.22307669608,0.353544816344126,0.448031526128126,0.23
-11.7978,12.6093,0.282,0.336,0.381,1.52,1.26,0.81,0.8,5.6,0.22974575764,0.361456355685602,0.453301377197602,0.23
-11.7978,12.694,0.21,0.381,0.408,1.5,1.21,0.7,0.72,5.5,0.2441430616,0.381507595651844,0.469339160131844,0.06
-11.7978,12.7787,0.28,0.364,0.356,1.46,1.16,0.98,0.85,5.6,0.216147352,0.351431095854688,0.451571716974688,0.23
-11.7978,12.8634,0.293,0.347,0.359,1.47,1.46,0.71,0.81,5.6,0.21705193744,0.349672123970296,0.445757951162296,0.23
-11.7978,12.9481,0.329,0.304,0.367,1.46,1.18,0.82,0.77,5.7,0.22213623256,0.348878807822979,0.443534724670979,0.23
-11.7978,13.0328,0.351,0.3,0.349,1.49,1.59,0.75,0.74,5.8,0.21174197248,0.336881657267671,0.436134349691671,0.23
-11.7978,13.1175,0.397,0.252,0.352,1.48,1.61,0.83,0.94,5.8,0.21395999068,0.332187164390714,0.431174474934714,0.23
-11.7978,13.2022,0.4,0.248,0.352,1.47,1.39,0.79,0.96,6,0.2138178304,0.331531195559176,0.430163106599176,0.23
-11.7978,13.2869,0.468,0.184,0.348,1.5,2.37,0.82,0.82,6,0.21193057408,0.319928357429088,0.420351032693088,0.12
-11.7131,12.4399,0.315,0.317,0.368,1.51,1.17,0.72,0.77,5.6,0.2223048112,0.350794036315913,0.444360058715913,0.23
-11.7131,12.5246,0.291,0.339,0.369,1.51,1.53,0.68,0.69,5.6,0.22262416168,0.354348085880501,0.447574747704501,0.23
-11.7131,12.6093,0.299,0.334,0.368,1.49,1.35,0.98,0.8,5.7,0.22302400984,0.354095436546409,0.450743563938409,0.23
-11.7131,12.694,0.316,0.334,0.35,1.49,1,0.7,0.8,5.7,0.211998892,0.342194733837467,0.440526929837467,0.23
-11.7131,12.7787,0.261,0.362,0.377,1.48,1.44,0.72,0.74,5.6,0.22710283864,0.362092970413089,0.454438575245089,0.23
-11.7131,12.8634,0.277,0.372,0.351,1.48,1.2,0.81,0.84,5.6,0.21277233184,0.348885196010454,0.448224757682454,0.23
-11.7131,12.9481,0.287,0.344,0.37,1.46,1.34,0.72,0.78,5.9,0.2232907288,0.35551078649724,0.44899577241724,0.23
-11.7131,13.0328,0.335,0.289,0.376,1.47,1.57,0.74,0.71,5.8,0.2270376124,0.351992466522693,0.443079067002693,0.23
-11.7131,13.1175,0.392,0.24,0.368,1.47,1.38,0.78,0.71,5.9,0.22292794432,0.340689602138905,0.433592934234905,0.23
-11.7131,13.2022,0.409,0.219,0.372,1.46,2.22,1.06,0.91,5.9,0.22634898856,0.341907341838847,0.435151822126847,0.23
-11.7131,13.2869,0.404,0.253,0.343,1.46,2.41,0.88,0.85,5.9,0.20902779664,0.32694690798635,0.42966408801835,0.23
-11.7131,13.3716,0.402,0.235,0.362,1.39,2.95,0.92,1.13,5.9,0.22006269568,0.337036345282251,0.433092475906251,0.23
-11.6284,12.4399,0.312,0.295,0.393,1.49,0.89,0.7,0.77,5.7,0.23645051032,0.362819600047919,0.449384898463919,0.23
-11.6284,12.5246,0.37,0.259,0.372,1.49,1.5,1.05,0.81,5.7,0.2260213708,0.346907040255557,0.441189037695557,0.23
-11.6284,12.6093,0.306,0.321,0.373,1.48,1.17,0.72,0.76,5.7,0.22509852256,0.354326814151043,0.446685053959043,0.23
-11.6284,12.694,0.288,0.332,0.38,1.48,1.39,0.73,0.81,5.6,0.2289930088,0.359935868784441,0.450997789904441,0.23
-11.6284,12.7787,0.297,0.349,0.354,1.48,1.29,0.89,0.77,5.6,0.21482318956,0.347708575889752,0.447157139217752,0.23
-11.6284,12.8634,0.306,0.336,0.358,1.44,1.21,0.73,0.72,5.8,0.21660784816,0.347468417983408,0.443966424911408,0.23
-11.6284,12.9481,0.303,0.345,0.352,1.45,1.02,0.73,0.81,5.7,0.21318708892,0.345158934709348,0.443270824325348,0.23
-11.6284,13.0328,0.343,0.319,0.338,1.44,1.34,0.83,0.74,5.8,0.20573589388,0.333292996648274,0.436761722632274,0.23
-11.6284,13.1175,0.401,0.273,0.327,1.49,1.35,0.77,0.77,5.7,0.19937272624,0.318680194984423,0.426175481296423,0.23
-11.6284,13.2022,0.372,0.281,0.347,1.48,1.36,0.78,0.77,5.9,0.21079406248,0.333018945439696,0.433276632623696,0.23
-11.6284,13.2869,0.4,0.283,0.317,1.48,0.96,0.77,0.8,5.8,0.1936225822,0.313857058910173,0.424935216230173,0.23
-11.6284,13.3716,0.388,0.271,0.341,1.43,1.04,0.84,0.9,6,0.20765551936,0.328064118838263,0.431042128406264,0.23
-11.5437,12.5246,0.33,0.331,0.339,1.5,1.2,0.72,0.77,5.8,0.2058512368,0.335099896675537,0.436893683235537,0.23
-11.5437,12.6093,0.373,0.281,0.345,1.46,1.47,0.92,0.77,5.7,0.2101924252,0.332702369786643,0.435001367866643,0.23
-11.5437,12.694,0.361,0.317,0.322,1.47,1.42,0.78,0.8,5.8,0.19646009464,0.322610245742336,0.430925017774336,0.23
-11.5437,12.7787,0.356,0.349,0.295,1.47,1.34,0.81,0.85,5.7,0.1811619034,0.310918330768252,0.428083425608252,0.23
-11.5437,12.8634,0.353,0.323,0.324,1.45,1.18,0.78,0.76,5.7,0.19758568504,0.324834099546442,0.432299145658442,0.23
-11.5437,12.9481,0.382,0.298,0.32,1.46,1.19,1.06,0.8,5.8,0.1965536248,0.320181305753417,0.432724905433418,0.23
-11.5437,13.0328,0.37,0.303,0.327,1.47,1.43,0.76,0.78,5.9,0.1992579784,0.323460295519394,0.430145070719394,0.23
-11.5437,13.1175,0.378,0.329,0.293,1.45,2.01,0.81,0.83,5.8,0.18001970548,0.306155916901434,0.425149933805434,0.23
-11.5437,13.2022,0.425,0.284,0.291,1.47,1.56,0.8,0.84,5.9,0.17881657,0.296953903052916,0.419152862252916,0.23
-11.5437,13.2869,0.357,0.316,0.327,1.48,1.27,0.76,0.88,6,0.19922780488,0.325501171188509,0.431886896052509,0.23
-11.459,12.5246,0.395,0.313,0.292,1.44,1.93,0.81,0.91,5.7,0.1794454054,0.302723349621169,0.422993184421169,0.23
-11.459,12.6093,0.365,0.303,0.332,1.45,2.52,0.86,1.09,5.8,0.2025074572,0.327274175596026,0.433268386636026,0.23
-11.459,12.694,0.408,0.294,0.298,1.45,1.63,0.97,0.88,5.9,0.18365271448,0.304655503837273,0.425150389421273,0.23
-11.459,12.7787,0.376,0.325,0.299,1.44,1.94,0.92,0.91,5.8,0.18395442688,0.310180927137939,0.428318877441939,0.23
-11.459,12.8634,0.363,0.335,0.303,1.42,2.71,0.9,0.88,5.7,0.18613098328,0.314119637774472,0.430106317438472,0.23
-11.459,12.9481,0.358,0.296,0.347,1.41,3.66,1.04,1.23,5.9,0.21171016192,0.336518357447836,0.439361456903836,0.23
-11.459,13.0328,0.341,0.32,0.34,1.4,2.69,1.01,1.05,5.9,0.2075414578,0.335563026388482,0.440364925348482,0.23
-11.3743,12.4399,0.358,0.339,0.303,1.45,1.19,0.85,0.85,5.7,0.18590518348,0.314604150867425,0.429778498891425,0.23
-11.3743,12.9481,0.347,0.342,0.311,1.41,2.43,0.9,0.84,5.7,0.19066077784,0.320512873235321,0.433305268227321,0.23
-14.8142,13.7787,0.489,0.253,0.258,1.42,1.26,0.74,0.97,5.4,0.15927224584,0.268091688749297,0.408025298541297,0.43
-14.7295,13.694,0.444,0.294,0.263,1.42,1.2,1.28,0.98,5.4,0.16526228464,0.283913354602997,0.423914257834998,1.32
-14.7295,13.7787,0.518,0.27,0.212,1.41,1.14,1.13,0.98,5.6,0.13489397512,0.242908266483964,0.411584279859964,0.43
-14.6448,13.694,0.469,0.257,0.274,1.21,1.04,1.05,0.79,5.6,0.17031451612,0.282794414005607,0.417259273461607,0.43
-14.6448,13.7787,0.477,0.276,0.247,1.4,1.12,0.78,0.85,5.4,0.15315278968,0.265076651103307,0.409138254447307,1.32
-14.6448,13.8634,0.539,0.255,0.206,1.38,1.19,0.78,1.11,5.5,0.12891771208,0.231696620144072,0.402132802608072,0.43
-14.5601,13.694,0.533,0.252,0.215,1.37,1.22,0.85,0.85,5.4,0.1346922544,0.238354411987502,0.404325773307502,0.43
-14.5601,13.7787,0.483,0.287,0.23,1.37,0.99,1.9,1.1,5.2,0.1501787668,0.266858526280891,0.432000464520891,1.32
-14.5601,13.8634,0.494,0.286,0.219,1.39,1.56,0.9,0.88,5.3,0.13756435672,0.248786173490082,0.408563398626082,1.32
-14.5601,13.9481,0.506,0.272,0.222,1.36,1.29,0.77,0.71,5.5,0.13840807984,0.246519429930197,0.404891665722197,0.43
-14.5601,14.0328,0.533,0.243,0.224,1.34,1.3,0.76,0.92,5.5,0.13935710704,0.242076931678801,0.402691672350801,0.43
-14.5601,14.1175,0.445,0.299,0.256,1.34,1.31,1.34,0.88,5.3,0.1616026156,0.280903765867147,0.424650842507147,1.32
-14.5601,14.2022,0.447,0.291,0.262,1.03,1.69,2.88,1.69,5.5,0.17350049008,0.297675907267661,0.456320403331661,1.32
-14.5601,14.2869,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.5601,14.3716,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.5601,14.4563,0.411,0.277,0.312,0.91,1.45,7.04,2.14,5.4,0.21934611904,0.356211445093625,0.532872035045625,0.23
-14.5601,14.541,0.42,0.284,0.296,1.02,1.31,3.97,1.49,5.4,0.197063068,0.325548276975151,0.479001273455151,0.23
-14.4754,13.6093,0.483,0.282,0.235,1.35,1.56,0.86,0.89,5.3,0.1466462716,0.258621750724313,0.409471102164313,1.32
-14.4754,13.694,0.536,0.23,0.234,1.35,1.2,0.93,1.24,5.3,0.14628743608,0.248533061314732,0.406289675858732,0.43
-14.4754,13.7787,0.47,0.284,0.246,1.33,1.48,0.89,1.19,5.4,0.1532451616,0.266979845926613,0.412018750966613,1.32
-14.4754,13.8634,0.499,0.269,0.232,1.34,1.33,0.86,0.96,5.4,0.14483506696,0.253964110092739,0.407918152300739,0.43
-14.4754,13.9481,0.555,0.225,0.22,1.33,1.29,1.08,1.16,5.5,0.13904254,0.239095994059578,0.407592405259578,0.43
-14.4754,14.0328,0.481,0.275,0.243,1.31,1.38,1.04,1.44,5.4,0.15236900776,0.264840896981595,0.413935818229595,1.32
-14.4754,14.1175,0.47,0.286,0.244,1.23,1.38,1.25,2.02,5.4,0.1542133636,0.269509453908843,0.419508285588843,1.32
-14.4754,14.2022,0.394,0.306,0.3,1.2,2.05,1.16,1.76,5.4,0.185659192,0.309420005430981,0.430680390710981,0.23
-14.4754,14.2869,0.426,0.306,0.267,1.23,1.49,1.07,1.41,5.5,0.16641802804,0.28725264182439,0.42193557517639,0.23
-14.4754,14.3716,0.418,0.292,0.291,1.07,1.33,1.97,1.41,5.3,0.18456293836,0.307569763049581,0.442044734017581,0.23
-14.4754,14.4563,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.4754,14.541,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.3907,13.5246,0.467,0.262,0.271,1,0.94,2.1,1.2,5.2,0.17434728664,0.291113279382004,0.437541385414004,0.43
-14.3907,13.6093,0.441,0.271,0.288,1.13,1.19,1.23,1.02,5.2,0.17926695436,0.296221907173669,0.424945647861669,0.23
-14.3907,13.694,0.47,0.265,0.265,1.15,1.38,1.26,0.84,5.3,0.166304158,0.279991981529954,0.420673825929954,0.43
-14.3907,13.7787,0.465,0.26,0.275,1.32,1.7,1.26,1.29,5.4,0.17202787,0.285868532419146,0.421769747219146,0.43
-14.3907,13.8634,0.542,0.229,0.229,1.33,1.36,1.24,1.09,5.5,0.14537289616,0.248037136542283,0.412025239550283,0.43
-14.3907,13.9481,0.479,0.279,0.242,1.35,1.56,1.15,1.07,5.4,0.15245552236,0.265814863602044,0.416399365970044,1.32
-14.3907,14.0328,0.482,0.252,0.266,1.33,1.47,1.03,1.16,5.4,0.16558399264,0.276209091570678,0.414929471042678,0.43
-14.3907,14.1175,0.401,0.323,0.276,1.25,1.69,1.36,1.77,5.3,0.17302604032,0.298533001436878,0.431540683612878,0.23
-14.3907,14.2022,0.4,0.286,0.314,1.04,1.64,1.64,1.46,5.3,0.1957841248,0.318556632514069,0.439714692994069,0.23
-14.3907,14.2869,0.359,0.331,0.31,1.04,1.85,1.63,1.58,5.4,0.1932468838,0.323145577767172,0.445235715047172,0.23
-14.3907,14.3716,0.424,0.301,0.275,1.18,1.67,1.61,1.61,5.4,0.173794585,0.296137418141175,0.433637756021175,0.23
-14.3907,14.4563,0.409,0.299,0.292,0.94,1.63,3.46,2,5.8,0.19228013416,0.321503369437659,0.471824094205659,0.23
-14.3907,14.541,0.363,0.308,0.328,1.13,1.85,1.84,1.89,5.4,0.20418577888,0.331890493278373,0.449768552542373,0.23
-14.306,13.5246,0.5,0.246,0.254,1.32,1.23,1.24,1.02,5.3,0.1598686528,0.268791378786397,0.416552933666397,0.43
-14.306,13.6093,0.462,0.3,0.238,1.05,1.31,1.94,1.95,5.3,0.15489201472,0.275030437898499,0.435165375274499,1.32
-14.306,13.694,0.456,0.307,0.237,0.96,1.16,2.05,2.54,5.3,0.15496930444,0.276815100651591,0.438306497523591,1.32
-14.306,13.7787,0.462,0.27,0.268,1.14,1.47,1.68,1.89,5.3,0.17032889152,0.286736562463773,0.429984511519773,0.43
-14.306,13.8634,0.424,0.294,0.282,0.97,1.42,2.88,1.61,5,0.18419240416,0.310156868259909,0.458745978147909,0.23
-14.306,13.9481,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.306,14.0328,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.306,14.1175,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.306,14.2022,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.306,14.2869,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.306,14.3716,0.377,0.32,0.304,0.93,1.41,3.67,2.04,5.2,0.19913929756,0.332639372704201,0.480616315632201,0.23
-14.306,14.4563,0.394,0.309,0.297,1.07,1.55,2.27,1.66,5.6,0.18915312556,0.31653540245667,0.45142209390467,0.23
-14.306,14.541,0.401,0.278,0.321,0.96,1.51,4.51,1.93,5.3,0.21226171672,0.341705784347155,0.488785635043155,0.23
-14.2213,13.5246,0.491,0.237,0.273,1.32,1.47,1.17,1.52,5.4,0.17040501616,0.279465335817044,0.416959185505044,0.43
-14.2213,13.6093,0.501,0.223,0.276,1,1.26,1.48,1.72,5.4,0.17387743792,0.282065020076813,0.421564521452813,0.43
-14.2213,13.694,0.47,0.255,0.275,1.27,1.3,1.13,1.55,5.3,0.171325915,0.283834061742569,0.418724547942569,0.43
-14.2213,13.7787,0.442,0.277,0.281,1.03,1,4.36,1.59,5.4,0.19153071184,0.319718028406575,0.484499459478575,0.23
-14.2213,13.8634,0.462,0.255,0.283,1.36,1.43,2.49,1.99,5.2,0.18309660652,0.301015925656609,0.445371953872609,0.43
-14.2213,13.9481,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.2213,14.0328,0.439,0.279,0.281,1.09,1.35,1.69,1.54,5.3,0.17764794688,0.297048109770773,0.433505889794773,0.23
-14.2213,14.1175,0.371,0.297,0.331,1.23,1.63,1.25,2.19,5.5,0.20353515352,0.328322572221558,0.438819186597558,0.23
-14.2213,14.2022,0.368,0.328,0.304,1.15,1.66,2.73,1.93,5.7,0.19481879104,0.327049564677466,0.464369705989466,0.23
-14.2213,14.2869,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.2213,14.3716,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.2213,14.4563,0.468,0.263,0.269,1.2,1.52,4.66,2.15,5.8,0.18736604104,0.313796825818993,0.487670384490993,0.43
-14.2213,14.541,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,13.6093,0.468,0.236,0.296,1.33,1.46,1.02,1.31,5.3,0.18283078816,0.293956296501913,0.418448301109913,0.43
-14.1366,13.694,0.463,0.278,0.259,1.29,1.32,1.75,1.47,5.3,0.16563116584,0.28288812765104,0.43110106684304,1.32
