Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
106,CRDA1201,RICER048,1,1,2012-09-14,106,18.6,29.5,23.5,NA,4.698,2.494,2.186,4.68,2.494,2.185,0,0,588.51,435.54,43.82,391.71,0,0,NA,NA,NA,0.603,0.414,0.354,0.243,0.19,0.208,0.174,0.249,1.44
107,CRDA1201,RICER048,1,1,2012-09-15,107,16.4,29.8,23.6,NA,4.146,2.258,1.869,4.126,2.258,1.868,0,0,592.66,439.66,46.08,393.58,0,0,NA,NA,NA,0.518,0.346,0.304,0.209,0.163,0.179,0.149,0.226,1.498
108,CRDA1201,RICER048,1,1,2012-09-16,108,12.2,28.4,24,NA,3.04,1.692,1.331,3.023,1.692,1.331,0,0,595.7,442.69,47.77,394.91,0,0,NA,NA,NA,0.37,0.246,0.215,0.149,0.117,0.127,0.106,0.169,1.553
109,CRDA1201,RICER048,1,1,2012-09-17,109,19.8,30,24,NA,5.01,2.827,2.144,4.971,2.827,2.144,0,0,600.71,447.66,50.6,397.06,0,0,NA,NA,NA,0.589,0.412,0.348,0.239,0.186,0.202,0.168,0.283,1.604
110,CRDA1201,RICER048,1,1,2012-09-18,110,14,28.7,23.4,NA,3.467,1.992,1.438,3.43,1.992,1.438,0,0,604.17,451.09,52.59,398.5,0,0,NA,NA,NA,0.388,0.265,0.237,0.165,0.128,0.14,0.116,0.199,1.646
111,CRDA1201,RICER048,1,1,2012-09-19,111,17.3,29.4,22.8,NA,4.287,2.529,1.736,4.265,2.529,1.736,0,0,608.46,455.35,55.12,400.23,0,0,NA,NA,NA,0.469,0.326,0.284,0.197,0.154,0.167,0.14,0.253,1.706
112,CRDA1201,RICER048,1,1,2012-09-20,112,21.4,29.9,23.6,NA,5.356,3.227,2.112,5.338,3.227,2.111,0,0,613.82,460.69,58.35,402.34,0,0,NA,NA,NA,0.579,0.397,0.343,0.237,0.185,0.202,0.168,0.323,1.753
113,CRDA1201,RICER048,1,1,2012-09-21,113,18.7,30.6,23.9,NA,4.714,2.879,1.804,4.682,2.879,1.804,0,0,618.53,465.37,61.23,404.15,0,0,NA,NA,NA,0.493,0.341,0.293,0.203,0.158,0.173,0.144,0.288,1.809
114,CRDA1201,RICER048,1,1,2012-09-22,114,14.3,29.6,24.5,NA,3.576,2.234,1.334,3.567,2.234,1.333,0,0,622.11,468.94,63.46,405.48,0,0,NA,NA,NA,0.367,0.248,0.217,0.15,0.117,0.128,0.107,0.223,1.875
115,CRDA1201,RICER048,1,1,2012-09-23,115,18.3,31,24,NA,4.622,2.908,1.687,4.595,2.908,1.687,0,0,626.73,473.54,66.37,407.17,0,0,NA,NA,NA,0.467,0.303,0.273,0.191,0.151,0.165,0.138,0.291,1.934
116,CRDA1201,RICER048,1,1,2012-09-24,116,21.3,30.4,23.7,NA,5.322,3.4,1.894,5.293,3.4,1.893,0,0,632.05,478.83,69.77,409.06,0,0,NA,NA,NA,0.522,0.337,0.306,0.214,0.17,0.187,0.157,0.34,1.983
117,CRDA1201,RICER048,1,1,2012-09-25,117,19.4,30.4,24.2,NA,4.856,3.155,1.68,4.833,3.155,1.679,0,0,636.9,483.66,72.92,410.74,0,0,NA,NA,NA,0.472,0.296,0.269,0.188,0.149,0.165,0.139,0.315,2.042
118,CRDA1201,RICER048,1,1,2012-09-26,118,19.9,31.6,23.4,NA,5.009,3.293,1.688,4.978,3.293,1.686,0,0,641.91,488.64,76.22,412.42,0,0,NA,NA,NA,0.456,0.301,0.275,0.192,0.151,0.169,0.142,0.329,2.109
119,CRDA1201,RICER048,1,1,2012-09-27,119,17.8,32.2,23.6,NA,4.503,3.001,1.477,4.476,3.001,1.475,0,0,646.42,493.12,79.22,413.9,0,0,NA,NA,NA,0.394,0.263,0.242,0.169,0.133,0.149,0.126,0.3,2.171
120,CRDA1201,RICER048,1,1,2012-09-28,120,20.9,31.2,23.8,NA,5.237,3.518,1.7,5.216,3.518,1.698,0,0,651.65,498.33,82.74,415.6,0,0,NA,NA,NA,0.454,0.302,0.279,0.194,0.153,0.172,0.144,0.352,2.234
121,CRDA1201,RICER048,1,1,2012-09-29,121,22.3,30,23.9,NA,5.516,3.721,1.77,5.488,3.721,1.767,0,0,657.17,503.82,86.46,417.36,0,0,NA,NA,NA,0.47,0.315,0.291,0.202,0.159,0.179,0.151,0.372,2.291
122,CRDA1201,RICER048,1,1,2012-09-30,122,13.3,27.9,23.9,NA,3.214,2.177,1.019,3.194,2.177,1.017,0,0,660.38,507.01,88.63,418.38,0,0,NA,NA,NA,0.264,0.182,0.169,0.117,0.092,0.104,0.088,0.218,2.357
123,CRDA1201,RICER048,1,1,2012-10-01,123,15.7,30,23.3,NA,3.861,2.635,1.214,3.846,2.635,1.212,0,0,664.25,510.86,91.27,419.59,0,0,NA,NA,NA,0.308,0.218,0.204,0.141,0.11,0.125,0.106,0.263,2.427
124,CRDA1201,RICER048,1,1,2012-10-02,124,19.2,30.7,23.4,NA,4.757,3.256,1.483,4.735,3.256,1.479,0,0,669,515.6,94.52,421.07,0,0,NA,NA,NA,0.393,0.265,0.246,0.169,0.13,0.15,0.126,0.326,2.474
125,CRDA1201,RICER048,1,1,2012-10-03,125,16.4,29.7,24.3,NA,4.049,2.785,1.25,4.031,2.785,1.246,0,0,673.05,519.63,97.31,422.32,0,0,NA,NA,NA,0.349,0.223,0.204,0.14,0.104,0.122,0.103,0.278,2.527
126,CRDA1201,RICER048,1,1,2012-10-04,126,20.2,31.1,23.4,NA,5.029,3.471,1.54,5.006,3.471,1.534,0,0,678.08,524.63,100.78,423.85,0,0,NA,NA,NA,0.438,0.276,0.25,0.172,0.126,0.148,0.125,0.347,2.589
127,CRDA1201,RICER048,1,1,2012-10-05,127,19.8,30.7,24.2,NA,4.935,3.422,1.497,4.913,3.422,1.49,0,0,683.02,529.54,104.2,425.34,0,0,NA,NA,NA,0.432,0.269,0.242,0.166,0.122,0.141,0.119,0.342,2.644
128,CRDA1201,RICER048,1,1,2012-10-06,128,16.9,30.1,24.6,NA,4.202,2.894,1.297,4.184,2.894,1.29,0,0,687.22,533.73,107.1,426.63,0,0,NA,NA,NA,0.377,0.233,0.209,0.144,0.106,0.12,0.101,0.289,2.707
129,CRDA1201,RICER048,1,1,2012-10-07,129,19,28.7,24.1,NA,4.641,3.171,1.457,4.62,3.171,1.449,0,0,691.86,538.35,110.27,428.08,0,0,NA,NA,NA,0.39,0.267,0.243,0.168,0.126,0.138,0.117,0.317,2.769
130,CRDA1201,RICER048,1,1,2012-10-08,130,17.7,30.8,23.9,NA,4.411,2.994,1.409,4.393,2.994,1.399,0,0,696.27,542.74,113.26,429.48,0,0,NA,NA,NA,0.376,0.255,0.235,0.162,0.125,0.133,0.113,0.299,2.823
131,CRDA1201,RICER048,1,1,2012-10-09,131,23.1,30.2,24.4,NA,5.747,3.868,1.868,5.721,3.868,1.852,0,0,702.02,548.46,117.13,431.33,0,0,NA,NA,NA,0.493,0.337,0.312,0.216,0.167,0.177,0.15,0.387,2.882
132,CRDA1201,RICER048,1,1,2012-10-10,132,21.7,31.3,23.7,NA,5.434,3.623,1.797,5.402,3.623,1.779,0,0,707.45,553.86,120.75,433.11,0,0,NA,NA,NA,0.458,0.325,0.304,0.209,0.162,0.173,0.147,0.362,2.935
133,CRDA1201,RICER048,1,1,2012-10-11,133,19.7,30.3,23.8,NA,4.886,3.231,1.644,4.856,3.231,1.624,0,0,712.34,558.72,123.98,434.74,0,0,NA,NA,NA,0.417,0.297,0.28,0.189,0.147,0.159,0.135,0.323,3.001
134,CRDA1201,RICER048,1,1,2012-10-12,134,20.6,31.1,23.8,NA,5.156,3.389,1.765,5.13,3.389,1.741,0,0,717.49,563.85,127.37,436.48,0,0,NA,NA,NA,0.459,0.319,0.297,0.198,0.154,0.169,0.144,0.339,3.06
135,CRDA1201,RICER048,1,1,2012-10-13,135,17.8,31.4,23.7,NA,4.471,2.918,1.557,4.451,2.918,1.532,0,0.001,721.96,568.3,130.29,438.01,0,0,NA,NA,NA,0.42,0.282,0.26,0.168,0.131,0.146,0.124,0.292,3.115
136,CRDA1201,RICER048,1,1,2012-10-14,136,20.2,31,23.9,NA,5.067,3.283,1.795,5.046,3.283,1.762,0,0.001,727.03,573.35,133.57,439.77,0,0,NA,NA,NA,0.501,0.327,0.298,0.188,0.145,0.164,0.14,0.328,3.149
137,CRDA1201,RICER048,1,1,2012-10-15,137,20.9,30.6,24.3,NA,5.24,3.362,1.889,5.212,3.362,1.849,0,0.001,732.27,578.56,136.94,441.62,0,0,NA,NA,NA,0.551,0.345,0.309,0.195,0.143,0.165,0.141,0.336,3.177
138,CRDA1201,RICER048,1,1,2012-10-16,138,23.4,32.2,23.9,NA,5.962,3.792,2.187,5.929,3.792,2.135,0,0.001,738.23,584.49,140.73,443.76,0,0,NA,NA,NA,0.629,0.404,0.36,0.233,0.16,0.188,0.16,0.379,3.207
139,CRDA1201,RICER048,1,1,2012-10-17,139,20.3,32,23.3,NA,5.136,3.236,1.916,5.102,3.236,1.865,0,0.001,743.37,589.59,143.96,445.62,0,0.01,NA,NA,NA,0.5,0.357,0.328,0.219,0.143,0.172,0.146,0.324,3.221
140,CRDA1201,RICER048,1,1,2012-10-18,140,22.2,31.3,22.6,NA,5.541,3.467,2.103,5.51,3.467,2.041,0,0.002,748.91,595.1,147.43,447.66,0,0.01,NA,NA,NA,0.527,0.389,0.365,0.245,0.158,0.192,0.164,0.347,3.05
141,CRDA1201,RICER048,1,1,2012-10-19,141,20.6,31.9,22.9,NA,5.183,4.075,2.002,5.166,4.075,1.088,0,0.002,754.09,600.27,151.51,448.75,0,0.01,NA,NA,NA,0.908,0.113,0.039,0.014,0.006,0.005,0.003,0.408,2.956
142,CRDA1201,RICER048,1,1,2012-10-20,142,22.5,31.9,23.7,NA,5.691,4.646,2.236,5.663,4.646,1.014,0,0.003,759.78,605.93,156.15,449.76,0,0.01,NA,NA,NA,0.841,0.109,0.038,0.013,0.006,0.005,0.003,0.465,2.919
143,CRDA1201,RICER048,1,1,2012-10-21,143,20.7,30.9,24.6,NA,5.212,4.231,2.083,5.197,4.231,0.962,0,0.003,765,611.13,160.38,450.73,0,0.02,NA,NA,NA,0.796,0.103,0.037,0.013,0.006,0.005,0.003,0.423,2.857
144,CRDA1201,RICER048,1,1,2012-10-22,144,18,29.9,24.2,NA,4.473,3.514,1.819,4.448,3.514,0.931,0,0.004,769.47,615.57,163.9,451.66,0,0.02,NA,NA,NA,0.771,0.098,0.036,0.012,0.005,0.005,0.003,0.351,2.743
145,CRDA1201,RICER048,1,1,2012-10-23,145,18.2,30.2,23.1,NA,4.502,3.575,1.863,4.483,3.575,0.903,0,0.005,773.97,620.06,167.47,452.56,0,0.03,NA,NA,NA,0.75,0.094,0.035,0.012,0.005,0.005,0.003,0.358,2.543
146,CRDA1201,RICER048,1,1,2012-10-24,146,20,31.9,23.1,NA,5.035,4.148,2.099,5.018,4.148,0.865,0,0.006,779.01,625.07,171.62,453.42,0,0.03,NA,NA,NA,0.717,0.089,0.033,0.012,0.005,0.005,0.003,0.415,2.107
147,CRDA1201,RICER048,1,1,2012-10-25,147,18.3,31.4,23.4,NA,4.588,3.722,1.928,4.572,3.722,0.843,0,0.007,783.59,629.65,175.34,454.27,0,0.04,NA,NA,NA,0.701,0.086,0.032,0.011,0.005,0.005,0.003,0.372,1.491
148,CRDA1201,RICER048,1,1,2012-10-26,148,15.8,27.2,24.2,NA,3.809,2.943,1.613,3.793,2.943,0.842,0,0.008,787.4,633.44,178.29,455.11,0,0.05,NA,NA,NA,0.705,0.083,0.03,0.011,0.005,0.005,0.003,0.294,1.047
149,CRDA1201,RICER048,1,1,2012-10-27,149,21.9,32.8,22.9,NA,5.55,4.688,2.37,5.486,4.688,0.788,0,0.009,792.95,638.93,182.97,455.9,0,0.05,NA,NA,NA,0.655,0.081,0.029,0.011,0.005,0.005,0.003,0.469,0.797
150,CRDA1201,RICER048,1,1,2012-10-28,150,17.1,29.6,24.8,NA,4.24,3.507,1.827,4.224,3.507,0.706,0,0.01,797.19,643.15,186.48,456.6,0,0.06,NA,NA,NA,0.578,0.078,0.028,0.01,0.005,0.005,0.003,0.351,0.515
151,CRDA1201,RICER048,1,1,2012-10-29,151,20.3,31.8,21.9,NA,5.043,4.231,2.192,4.484,3.817,0.655,0,0.012,802.24,647.63,190.3,457.26,0,0.08,NA,NA,NA,0.53,0.076,0.027,0.01,0.005,0.004,0.003,0.382,0.382
152,CRDA1201,RICER048,1,1,2012-10-30,152,22.3,32.3,22.7,NA,5.595,4.658,2.455,3.36,2.745,0.602,0,0.013,807.83,650.99,193.04,457.86,0,0.09,NA,NA,NA,0.481,0.073,0.026,0.01,0.005,0.004,0.003,0.275,0.277
153,CRDA1201,RICER048,1,1,2012-10-31,153,22.2,32.2,22.3,NA,5.544,4.583,2.469,2.753,2.185,0.555,0,0.012,813.38,653.75,195.23,458.42,0,0.1,NA,NA,NA,0.437,0.071,0.026,0.009,0.005,0.004,0.003,0.219,0.219
154,CRDA1201,RICER048,1,1,2012-11-01,154,20.5,29.1,22.6,NA,4.961,4.062,2.251,2.345,1.82,0.513,0,0.011,818.34,656.09,197.05,458.93,0,0.11,NA,NA,NA,0.398,0.07,0.025,0.009,0.005,0.004,0.003,0.182,0.182
155,CRDA1201,RICER048,1,1,2012-11-02,155,21.2,31.3,22.4,NA,5.237,4.293,2.376,2.048,1.562,0.476,0,0.01,823.58,658.14,198.61,459.4,0,0.12,NA,NA,NA,0.362,0.069,0.025,0.009,0.005,0.004,0.003,0.156,0.156
156,CRDA1201,RICER048,1,1,2012-11-03,156,16.9,30.9,23.4,NA,4.185,3.433,1.899,1.821,1.371,0.441,0,0.009,827.76,659.96,199.98,459.85,0,0.13,NA,NA,NA,0.329,0.067,0.025,0.009,0.005,0.004,0.003,0.137,0.137
