Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
106,CRDA1201,RICER048,1,1,2012-09-14,106,16.4,29.5,23.5,NA,4.076,2.485,1.574,4.059,2.485,1.574,0,0,621.32,445.59,58.45,387.14,0,0,NA,NA,NA,0.47,0.327,0.236,0.162,0.126,0.138,0.115,0.248,1.775
107,CRDA1201,RICER048,1,1,2012-09-15,107,16.6,29.8,23.6,NA,4.133,2.563,1.549,4.112,2.563,1.549,0,0,625.46,449.7,61.01,388.69,0,0,NA,NA,NA,0.464,0.316,0.234,0.161,0.125,0.136,0.114,0.256,1.835
108,CRDA1201,RICER048,1,1,2012-09-16,108,8,28.4,24,NA,1.964,1.238,0.715,1.953,1.238,0.715,0,0,627.42,451.65,62.25,389.4,0,0,NA,NA,NA,0.214,0.145,0.107,0.074,0.058,0.063,0.053,0.124,1.89
109,CRDA1201,RICER048,1,1,2012-09-17,109,22.1,30,24,NA,5.516,3.496,1.976,5.471,3.496,1.975,0,0,632.94,457.13,65.75,391.38,0,0,NA,NA,NA,0.584,0.414,0.299,0.205,0.159,0.172,0.143,0.35,1.945
110,CRDA1201,RICER048,1,1,2012-09-18,110,16.3,28.7,23.4,NA,3.985,2.558,1.381,3.939,2.558,1.381,0,0,636.92,461.06,68.3,392.76,0,0,NA,NA,NA,0.402,0.278,0.211,0.147,0.115,0.125,0.104,0.256,1.976
111,CRDA1201,RICER048,1,1,2012-09-19,111,20,29.4,22.8,NA,4.896,3.215,1.655,4.869,3.215,1.654,0,0,641.82,465.93,71.52,394.41,0,0,NA,NA,NA,0.482,0.339,0.251,0.174,0.136,0.148,0.124,0.321,2.045
112,CRDA1201,RICER048,1,1,2012-09-20,112,22.4,29.9,23.6,NA,5.539,3.7,1.82,5.519,3.7,1.819,0,0,647.36,471.45,75.22,396.23,0,0,NA,NA,NA,0.537,0.375,0.274,0.189,0.148,0.161,0.135,0.37,2.101
113,CRDA1201,RICER048,1,1,2012-09-21,113,12.2,30.6,23.9,NA,3.04,2.051,0.97,3.019,2.051,0.969,0,0,650.4,474.47,77.27,397.2,0,0,NA,NA,NA,0.285,0.2,0.146,0.101,0.079,0.086,0.072,0.205,2.166
114,CRDA1201,RICER048,1,1,2012-09-22,114,17.2,29.6,24.5,NA,4.259,2.902,1.347,4.248,2.902,1.346,0,0,654.66,478.72,80.17,398.55,0,0,NA,NA,NA,0.4,0.276,0.203,0.14,0.109,0.119,0.099,0.29,2.237
115,CRDA1201,RICER048,1,1,2012-09-23,115,21.1,31,24,NA,5.28,3.597,1.653,5.248,3.597,1.651,0,0,659.94,483.97,83.77,400.2,0,0,NA,NA,NA,0.492,0.326,0.248,0.174,0.137,0.15,0.125,0.36,2.281
116,CRDA1201,RICER048,1,1,2012-09-24,116,20.8,30.4,23.7,NA,5.156,3.535,1.595,5.127,3.535,1.592,0,0,665.09,489.09,87.3,401.79,0,0,NA,NA,NA,0.477,0.311,0.238,0.167,0.132,0.146,0.122,0.353,2.339
117,CRDA1201,RICER048,1,1,2012-09-25,117,20.1,30.4,24.2,NA,4.998,3.448,1.529,4.974,3.448,1.526,0,0,670.09,494.07,90.75,403.32,0,0,NA,NA,NA,0.468,0.296,0.225,0.157,0.124,0.139,0.117,0.345,2.406
118,CRDA1201,RICER048,1,1,2012-09-26,118,22.2,31.6,23.4,NA,5.557,3.843,1.682,5.522,3.843,1.678,0,0,675.65,499.59,94.59,405,0,0,NA,NA,NA,0.498,0.33,0.251,0.175,0.138,0.155,0.131,0.384,2.472
119,CRDA1201,RICER048,1,1,2012-09-27,119,22.6,32.2,23.6,NA,5.691,3.957,1.704,5.657,3.957,1.699,0,0,681.34,505.25,98.55,406.69,0,0,NA,NA,NA,0.498,0.335,0.256,0.178,0.14,0.159,0.134,0.396,2.537
120,CRDA1201,RICER048,1,1,2012-09-28,120,22,31.2,23.8,NA,5.487,3.844,1.626,5.465,3.844,1.621,0,0,686.82,510.71,102.4,408.32,0,0,NA,NA,NA,0.475,0.319,0.244,0.17,0.133,0.151,0.127,0.384,2.605
121,CRDA1201,RICER048,1,1,2012-09-29,121,21.9,30,23.9,NA,5.4,3.75,1.629,5.372,3.75,1.622,0,0,692.22,516.08,106.15,409.94,0,0,NA,NA,NA,0.475,0.321,0.245,0.17,0.132,0.152,0.128,0.375,2.674
122,CRDA1201,RICER048,1,1,2012-09-30,122,19.8,27.9,23.9,NA,4.777,3.287,1.466,4.746,3.287,1.459,0,0,697,520.83,109.43,411.4,0,0,NA,NA,NA,0.42,0.29,0.223,0.155,0.117,0.138,0.116,0.329,2.741
123,CRDA1201,RICER048,1,1,2012-10-01,123,22.7,30,23.3,NA,5.578,3.824,1.742,5.556,3.824,1.732,0,0,702.58,526.39,113.26,413.13,0,0,NA,NA,NA,0.487,0.348,0.268,0.184,0.139,0.166,0.14,0.382,2.806
124,CRDA1201,RICER048,1,1,2012-10-02,124,16.2,30.7,23.4,NA,4.014,2.728,1.276,3.995,2.728,1.267,0,0,706.59,530.38,115.98,414.4,0,0,NA,NA,NA,0.371,0.254,0.194,0.13,0.098,0.119,0.101,0.273,2.866
125,CRDA1201,RICER048,1,1,2012-10-03,125,21,29.7,24.3,NA,5.192,3.504,1.68,5.169,3.504,1.665,0,0,711.78,535.55,119.49,416.06,0,0,NA,NA,NA,0.518,0.333,0.252,0.164,0.122,0.15,0.127,0.35,2.93
126,CRDA1201,RICER048,1,1,2012-10-04,126,22,31.1,23.4,NA,5.491,3.677,1.808,5.466,3.677,1.789,0,0,717.28,541.02,123.17,417.85,0,0,NA,NA,NA,0.564,0.36,0.27,0.177,0.126,0.158,0.134,0.368,2.976
127,CRDA1201,RICER048,1,1,2012-10-05,127,22.1,30.7,24.2,NA,5.528,3.674,1.852,5.504,3.674,1.829,0,0,722.8,546.52,126.84,419.68,0,0,NA,NA,NA,0.585,0.369,0.276,0.184,0.123,0.159,0.134,0.367,3.032
128,CRDA1201,RICER048,1,1,2012-10-06,128,18.2,30.1,24.6,NA,4.541,2.997,1.549,4.523,2.997,1.526,0,0,727.35,551.04,129.84,421.21,0,0,NA,NA,NA,0.492,0.308,0.23,0.156,0.1,0.13,0.11,0.3,3.064
129,CRDA1201,RICER048,1,1,2012-10-07,129,19.9,28.7,24.1,NA,4.879,3.192,1.693,4.857,3.192,1.664,0,0.001,732.22,555.9,133.03,422.87,0,0,NA,NA,NA,0.5,0.344,0.26,0.178,0.113,0.145,0.123,0.319,3.105
130,CRDA1201,RICER048,1,1,2012-10-08,130,22.1,30.8,23.9,NA,5.527,3.59,1.952,5.504,3.59,1.913,0,0.001,737.75,561.4,136.62,424.78,0,0,NA,NA,NA,0.574,0.392,0.3,0.207,0.132,0.167,0.142,0.359,3.131
131,CRDA1201,RICER048,1,1,2012-10-09,131,21.4,30.2,24.4,NA,5.342,3.44,1.92,5.318,3.44,1.876,0,0.001,743.09,566.72,140.06,426.66,0,0,NA,NA,NA,0.559,0.385,0.295,0.204,0.128,0.165,0.14,0.344,3.136
132,CRDA1201,RICER048,1,1,2012-10-10,132,23.2,31.3,23.7,NA,5.828,3.716,2.131,5.794,3.716,2.077,0,0.001,748.92,572.52,143.77,428.74,0,0.01,NA,NA,NA,0.602,0.43,0.332,0.228,0.142,0.186,0.158,0.372,2.949
133,CRDA1201,RICER048,1,1,2012-10-11,133,22.2,30.3,23.8,NA,5.522,3.491,2.055,5.489,3.491,1.997,0,0.002,754.44,578.01,147.27,430.73,0,0.01,NA,NA,NA,0.577,0.415,0.318,0.217,0.135,0.18,0.153,0.349,2.854
134,CRDA1201,RICER048,1,1,2012-10-12,134,22.9,31.1,23.8,NA,5.748,3.61,2.177,5.719,3.61,2.108,0,0.002,760.19,583.72,150.88,432.84,0,0.01,NA,NA,NA,0.625,0.44,0.329,0.222,0.141,0.189,0.161,0.361,2.808
135,CRDA1201,RICER048,1,1,2012-10-13,135,20.2,31.4,23.7,NA,5.087,3.172,1.961,5.065,3.172,1.891,0,0.003,765.28,588.79,154.05,434.73,0,0.01,NA,NA,NA,0.584,0.397,0.288,0.191,0.123,0.166,0.142,0.317,2.778
136,CRDA1201,RICER048,1,1,2012-10-14,136,22.7,31,23.9,NA,5.703,3.565,2.198,5.68,3.565,2.112,0,0.003,770.98,594.47,157.61,436.84,0,0.01,NA,NA,NA,0.676,0.446,0.32,0.202,0.134,0.181,0.154,0.357,2.764
137,CRDA1201,RICER048,1,1,2012-10-15,137,21.4,30.6,24.3,NA,5.371,3.349,2.07,5.343,3.349,1.991,0,0.003,776.35,599.81,160.96,438.83,0,0.02,NA,NA,NA,0.665,0.422,0.303,0.179,0.12,0.162,0.139,0.335,2.754
