Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
106,CRDA1201,RICER048,1,1,2012-09-14,106,12.1,28.7,23.5,NA,3.087,1.349,1.728,3.075,1.349,1.726,0,0,601.24,561.81,43.18,518.63,0,0,NA,NA,NA,0.44,0.324,0.293,0.203,0.159,0.167,0.14,0.135,1.328
107,CRDA1201,RICER048,1,1,2012-09-15,107,18.1,29.2,22.5,NA,4.61,2.033,2.563,4.592,2.033,2.56,0,0,605.85,566.41,45.21,521.19,0,0,NA,NA,NA,0.653,0.485,0.435,0.302,0.235,0.245,0.205,0.203,1.377
108,CRDA1201,RICER048,1,1,2012-09-16,108,18.2,29.6,22.9,NA,4.66,2.075,2.568,4.639,2.075,2.564,0,0,610.51,571.05,47.29,523.76,0,0,NA,NA,NA,0.652,0.482,0.435,0.303,0.238,0.248,0.207,0.207,1.41
109,CRDA1201,RICER048,1,1,2012-09-17,109,20.7,30.4,22.4,NA,5.328,2.372,2.944,5.311,2.372,2.939,0,0,615.84,576.36,49.66,526.7,0,0,NA,NA,NA,0.743,0.55,0.496,0.347,0.274,0.29,0.24,0.237,1.456
110,CRDA1201,RICER048,1,1,2012-09-18,110,14.8,30.2,22.5,NA,3.804,1.685,2.107,3.787,1.685,2.103,0,0,619.64,580.14,51.34,528.8,0,0,NA,NA,NA,0.534,0.377,0.354,0.25,0.199,0.211,0.177,0.168,1.503
111,CRDA1201,RICER048,1,1,2012-09-19,111,19,28.9,22.1,NA,4.802,2.122,2.666,4.782,2.122,2.66,0,0,624.44,584.93,53.47,531.46,0,0,NA,NA,NA,0.679,0.491,0.447,0.313,0.248,0.262,0.221,0.212,1.552
112,CRDA1201,RICER048,1,1,2012-09-20,112,22,29.9,22.6,NA,5.644,2.491,3.142,5.624,2.491,3.134,0,0,630.09,590.55,55.96,534.59,0,0,NA,NA,NA,0.796,0.595,0.53,0.366,0.288,0.303,0.255,0.249,1.59
113,CRDA1201,RICER048,1,1,2012-09-21,113,7,29.3,24,NA,1.802,0.793,1.006,1.796,0.793,1.003,0,0,631.89,592.35,56.75,535.6,0,0,NA,NA,NA,0.253,0.19,0.171,0.119,0.093,0.097,0.081,0.079,1.636
114,CRDA1201,RICER048,1,1,2012-09-22,114,20.3,30,23.4,NA,5.252,2.305,2.939,5.234,2.305,2.929,0,0,637.14,597.58,59.06,538.53,0,0,NA,NA,NA,0.76,0.532,0.492,0.347,0.275,0.285,0.238,0.23,1.685
115,CRDA1201,RICER048,1,1,2012-09-23,115,18.9,28.5,23.6,NA,4.813,2.099,2.701,4.789,2.099,2.69,0,0,641.95,602.37,61.15,541.22,0,0,NA,NA,NA,0.694,0.478,0.451,0.319,0.254,0.268,0.225,0.21,1.704
116,CRDA1201,RICER048,1,1,2012-09-24,116,18.6,29.7,23.1,NA,4.779,2.08,2.689,4.757,2.08,2.677,0,0,646.73,607.13,63.23,543.89,0,0,NA,NA,NA,0.691,0.472,0.449,0.317,0.252,0.269,0.227,0.208,1.748
117,CRDA1201,RICER048,1,1,2012-09-25,117,22.4,31,23.4,NA,5.846,2.54,3.298,5.823,2.54,3.282,0,0,652.58,612.95,65.77,547.18,0,0,NA,NA,NA,0.86,0.577,0.549,0.386,0.306,0.328,0.277,0.254,1.776
118,CRDA1201,RICER048,1,1,2012-09-26,118,23.1,31.6,21.5,NA,5.989,2.592,3.389,5.964,2.592,3.371,0,0,658.57,618.91,68.37,550.55,0,0,NA,NA,NA,0.892,0.593,0.563,0.394,0.312,0.335,0.283,0.259,1.801
119,CRDA1201,RICER048,1,1,2012-09-27,119,20.3,31.7,22.7,NA,5.312,2.292,3.015,5.29,2.292,2.998,0,0,663.88,624.2,70.66,553.54,0,0,NA,NA,NA,0.804,0.531,0.499,0.347,0.274,0.295,0.248,0.229,1.83
120,CRDA1201,RICER048,1,1,2012-09-28,120,20.5,31.3,22.9,NA,5.359,2.312,3.051,5.343,2.312,3.031,0,0,669.24,629.55,72.97,556.58,0,0,NA,NA,NA,0.818,0.539,0.505,0.35,0.275,0.295,0.248,0.231,1.857
121,CRDA1201,RICER048,1,1,2012-09-29,121,20.5,29.7,23.1,NA,5.272,2.256,3.011,5.246,2.256,2.99,0,0,674.51,634.79,75.23,559.57,0,0,NA,NA,NA,0.807,0.534,0.499,0.345,0.27,0.29,0.244,0.226,1.881
122,CRDA1201,RICER048,1,1,2012-09-30,122,19.9,28.4,23.5,NA,5.068,2.158,2.905,5.041,2.158,2.882,0,0,679.58,639.83,77.38,562.45,0,0,NA,NA,NA,0.769,0.516,0.484,0.335,0.262,0.281,0.235,0.216,1.904
123,CRDA1201,RICER048,1,1,2012-10-01,123,13.5,29.9,22.5,NA,3.463,1.477,1.992,3.452,1.477,1.975,0,0,683.04,643.29,78.86,564.42,0,0,NA,NA,NA,0.528,0.352,0.331,0.23,0.18,0.193,0.161,0.148,1.927
124,CRDA1201,RICER048,1,1,2012-10-02,124,13.9,29.3,22.4,NA,3.551,1.503,2.05,3.534,1.503,2.031,0,0,686.59,646.82,80.36,566.46,0,0,NA,NA,NA,0.557,0.365,0.338,0.233,0.182,0.194,0.163,0.15,1.948
125,CRDA1201,RICER048,1,1,2012-10-03,125,18.5,29.7,21.9,NA,4.73,1.995,2.741,4.709,1.995,2.714,0,0,691.32,651.53,82.36,569.17,0,0,NA,NA,NA,0.729,0.489,0.455,0.315,0.246,0.262,0.219,0.199,1.961
126,CRDA1201,RICER048,1,1,2012-10-04,126,19.7,30.8,22.3,NA,5.104,2.149,2.97,5.087,2.149,2.938,0,0,696.43,656.62,84.51,572.11,0,0,NA,NA,NA,0.767,0.526,0.498,0.346,0.271,0.289,0.242,0.215,1.974
127,CRDA1201,RICER048,1,1,2012-10-05,127,19.2,28.6,23.7,NA,4.904,2.057,2.865,4.889,2.057,2.832,0,0,701.33,661.51,86.56,574.94,0,0,NA,NA,NA,0.745,0.503,0.478,0.332,0.261,0.279,0.234,0.206,1.991
128,CRDA1201,RICER048,1,1,2012-10-06,128,17.5,30,23.7,NA,4.544,1.9,2.667,4.534,1.9,2.634,0,0,705.87,666.04,88.46,577.57,0,0,NA,NA,NA,0.695,0.467,0.443,0.308,0.242,0.26,0.217,0.19,2.007
129,CRDA1201,RICER048,1,1,2012-10-07,129,21.9,30.7,23,NA,5.697,2.363,3.358,5.676,2.363,3.313,0,0,711.57,671.72,90.83,580.89,0,0,NA,NA,NA,0.847,0.591,0.564,0.393,0.309,0.333,0.276,0.236,2.023
130,CRDA1201,RICER048,1,1,2012-10-08,130,21.8,31,23.5,NA,5.698,2.356,3.375,5.684,2.356,3.327,0,0,717.27,677.4,93.18,584.21,0,0,NA,NA,NA,0.819,0.595,0.576,0.399,0.316,0.34,0.283,0.236,2.035
131,CRDA1201,RICER048,1,1,2012-10-09,131,20.9,29.3,24,NA,5.379,2.21,3.202,5.363,2.21,3.153,0,0.001,722.65,682.76,95.39,587.37,0,0,NA,NA,NA,0.762,0.564,0.548,0.379,0.301,0.327,0.272,0.221,2.051
132,CRDA1201,RICER048,1,1,2012-10-10,132,22.2,30.4,23.8,NA,5.771,3.721,3.453,5.024,3.721,1.302,0,0.001,728.42,687.79,99.11,588.67,0,0,NA,NA,NA,1.081,0.135,0.049,0.018,0.009,0.007,0.004,0.372,2.065
133,CRDA1201,RICER048,1,1,2012-10-11,133,18,29.4,23.4,NA,4.613,2.948,2.774,4.216,2.948,1.267,0,0.001,733.03,692,102.06,589.93,0,0,NA,NA,NA,1.05,0.132,0.048,0.017,0.009,0.007,0.004,0.295,2.077
134,CRDA1201,RICER048,1,1,2012-10-12,134,17.5,28.9,23.4,NA,4.462,1.796,2.699,4.445,1.796,2.648,0,0.001,737.49,696.45,103.86,592.58,0,0.01,NA,NA,NA,0.668,0.475,0.444,0.309,0.246,0.276,0.23,0.18,2.09
135,CRDA1201,RICER048,1,1,2012-10-13,135,19.5,29.6,23.5,NA,5.037,2.02,3.064,5.024,2.02,3.003,0,0.001,742.53,701.47,105.88,595.59,0,0.01,NA,NA,NA,0.836,0.546,0.486,0.329,0.262,0.297,0.247,0.202,2.098
136,CRDA1201,RICER048,1,1,2012-10-14,136,21.8,31.3,23,NA,5.73,2.303,3.485,5.715,2.303,3.411,0,0.001,748.26,707.19,108.18,599,0,0.01,NA,NA,NA,0.973,0.627,0.564,0.359,0.287,0.328,0.273,0.23,2.013
137,CRDA1201,RICER048,1,1,2012-10-15,137,21.4,31,23,NA,5.603,2.246,3.408,5.584,2.246,3.337,0,0.001,753.86,712.77,110.43,602.33,0,0.01,NA,NA,NA,0.941,0.616,0.57,0.35,0.276,0.318,0.266,0.225,1.838
