Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
145,CRDA1201,RICER048,1,1,2012-10-23,145,0.2,12,12.8,18.4,36.8,0.35,30,22.3,26,27.2,19.3,26,27.2,88,394.8,0,0,NA,2012-10-23
146,CRDA1201,RICER048,1,1,2012-10-24,146,0.2,12,12.8,17.8,35.6,0.37,32,22.4,27,28.6,18.2,27,28.6,76,394.8,0,0,NA,2012-10-24
147,CRDA1201,RICER048,1,1,2012-10-25,147,0.4,12,12.8,17.7,35.4,0.37,32.5,23.2,27.6,29.2,18.9,27.6,29.2,91,394.8,0,0,NA,2012-10-25
148,CRDA1201,RICER048,1,1,2012-10-26,148,0.6,12,12.8,19.1,38.2,0.32,30,24.5,27.1,28,22.2,27.1,28,91,394.8,0,0,NA,2012-10-26
149,CRDA1201,RICER048,1,1,2012-10-27,149,5.3,12,12.8,20.6,41.2,0.27,30.9,24.1,27.4,28.5,21.5,27.4,28.5,87,394.8,0,0,NA,2012-10-27
150,CRDA1201,RICER048,1,1,2012-10-28,150,2.9,12,12.8,9.6,19.2,0.66,28.8,24,26.3,27.1,21.2,26.3,27.1,101,394.8,0,0,NA,2012-10-28
151,CRDA1201,RICER048,1,1,2012-10-29,151,5.8,12,12.8,16.7,33.4,0.4,31.3,22.7,26.8,28.2,18.3,26.8,28.2,69,394.8,0,0,NA,2012-10-29
152,CRDA1201,RICER048,1,1,2012-10-30,152,2.7,12,12.8,21.5,43,0.23,30.1,23.9,26.9,27.9,20,26.9,27.9,72,394.8,0,0,NA,2012-10-30
153,CRDA1201,RICER048,1,1,2012-10-31,153,1.5,12,12.8,22.6,45.2,0.19,30.2,21.8,25.8,27.2,19.3,25.8,27.2,131,394.8,0,0,NA,2012-10-31
154,CRDA1201,RICER048,1,1,2012-11-01,154,0,12,12.8,19.6,39.2,0.3,30.3,22.4,26.2,27.5,19.9,26.2,27.5,102,394.8,0,0,NA,2012-11-01
155,CRDA1201,RICER048,1,1,2012-11-02,155,0,12,12.8,20.2,40.4,0.28,30.9,21.1,25.8,27.4,17.8,25.8,27.4,95,394.8,0,0,NA,2012-11-02
156,CRDA1201,RICER048,1,1,2012-11-03,156,0,12,12.8,17.8,35.6,0.36,28.3,23.1,25.6,26.4,20.7,25.6,26.4,84,394.8,0,0,NA,2012-11-03
157,CRDA1201,RICER048,1,1,2012-11-04,157,0,12,12.8,21,42,0.24,30.8,21.9,26.2,27.6,18.5,26.2,27.6,91,394.8,0,0,NA,2012-11-04
158,CRDA1201,RICER048,1,1,2012-11-05,158,0,12,12.8,21.5,43,0.22,31.7,21.8,26.5,28.1,18.2,26.5,28.1,95,394.8,0,0,NA,2012-11-05
159,CRDA1201,RICER048,1,1,2012-11-06,159,0,12,12.8,21.6,43.2,0.22,31.9,21.8,26.6,28.3,17.8,26.6,28.3,131,394.8,0,0,NA,2012-11-06
160,CRDA1201,RICER048,1,1,2012-11-07,160,0.1,12,12.8,21.1,42.2,0.24,31.9,22.7,27.1,28.6,18.6,27.1,28.6,159,394.8,0,0,NA,2012-11-07
161,CRDA1201,RICER048,1,1,2012-11-08,161,0,12,12.8,20.6,41.2,0.25,31.9,20.7,26.1,27.9,15.9,26.1,27.9,155,394.8,0,0,NA,2012-11-08
162,CRDA1201,RICER048,1,1,2012-11-09,162,0,12,12.8,22.5,45,0.18,31.2,20.6,25.7,27.4,14.4,25.7,27.4,127,394.8,0,0,NA,2012-11-09
163,CRDA1201,RICER048,1,1,2012-11-10,163,0,12,12.8,20.9,41.8,0.24,30.3,19.8,24.8,26.5,12.2,24.8,26.5,138,394.8,0,0,NA,2012-11-10
164,CRDA1201,RICER048,1,1,2012-11-11,164,0,12,12.8,22.2,44.4,0.19,32.3,18.8,25.3,27.5,12.7,25.3,27.5,145,394.8,0,0,NA,2012-11-11
165,CRDA1201,RICER048,1,1,2012-11-12,165,0,12,12.8,21.4,42.8,0.22,32.3,19.2,25.5,27.6,12.7,25.5,27.6,174,394.8,0,0,NA,2012-11-12
166,CRDA1201,RICER048,1,1,2012-11-13,166,0,12,12.8,21.9,43.8,0.2,32.9,20.4,26.4,28.4,14.8,26.4,28.4,120,394.8,0,0,NA,2012-11-13
167,CRDA1201,RICER048,1,1,2012-11-14,167,0,12,12.8,18.2,36.4,0.34,31.8,19.8,25.5,27.5,14.4,25.5,27.5,131,394.8,0,0,NA,2012-11-14
168,CRDA1201,RICER048,1,1,2012-11-15,168,0,12,12.8,14,28,0.49,27.7,18.2,22.7,24.3,15,22.7,24.3,122,395,0,0,NA,2012-11-15
169,CRDA1201,RICER048,1,1,2012-11-16,169,0,12,12.8,19.5,39,0.29,31.1,20.5,25.6,27.3,17.5,25.6,27.3,150,395,0,0,NA,2012-11-16
170,CRDA1201,RICER048,1,1,2012-11-17,170,0,12,12.8,19.6,39.2,0.28,31.5,20.2,25.6,27.4,16.5,25.6,27.4,108,395,0,0,NA,2012-11-17
171,CRDA1201,RICER048,1,1,2012-11-18,171,0.2,12,12.9,19.6,39.2,0.28,29.2,20.9,24.9,26.2,17.2,24.9,26.2,91,395,0,0,NA,2012-11-18
172,CRDA1201,RICER048,1,1,2012-11-19,172,0.1,12,12.9,12.9,25.8,0.53,27.5,22.6,24.9,25.7,20,24.9,25.7,103,395,0,0,NA,2012-11-19
173,CRDA1201,RICER048,1,1,2012-11-20,173,0.1,12,12.9,18.3,36.6,0.33,26.7,21.6,24,24.9,19.2,24,24.9,78,395,0,0,NA,2012-11-20
174,CRDA1201,RICER048,1,1,2012-11-21,174,0.1,12,12.9,13.1,26.2,0.52,28,21.3,24.5,25.6,19.3,24.5,25.6,101,395,0,0,NA,2012-11-21
175,CRDA1201,RICER048,1,1,2012-11-22,175,0.2,12,12.9,19.1,38.2,0.29,30.6,22.1,26.2,27.5,18.7,26.2,27.5,120,395,0,0,NA,2012-11-22
