*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  DEC 30, 2025 00:11:04

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 231    79    36  11.0     3  0.29   169   218     0    74     0   387     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.3  0.00  0.00  1.00  1.00  0.57  0.13  0.11  0.09      0      0    662
 2012 232    80    37  11.0     3  0.31   181   243     0    80     0   425     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.9  0.00  0.00  1.00  1.00  0.57  0.14  0.12  0.10      0      0    679
 2012 233    81    38  11.0     3  0.33   190   271     0    85     0   461     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.2  0.00  0.00  1.00  1.01  0.58  0.14  0.13  0.11      1      0    696
 2012 234    82    39  11.0     3  0.34   198   293     0    90     0   490     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 171.5  0.00  0.00  1.00  1.01  0.58  0.15  0.14  0.11      1      0    714
 2012 235    83    40  12.0     3  0.35   206   316     0    94     0   522     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 170.8  0.00  0.00  1.00  1.01  0.59  0.16  0.14  0.12      1      0    731
 2012 236    84    41  12.0     3  0.37   215   341     0   100     0   557     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 170.0  0.00  0.00  1.00  1.02  0.59  0.17  0.15  0.13      1      0    748
 2012 237    85    42  12.0     3  0.38   225   371     0   105     0   596     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.3  0.00  0.00  1.00  1.02  0.60  0.17  0.16  0.14      1      0    765
 2012 238    86    43  12.0     4  0.38   225   406     0   111     0   631     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.5  0.00  0.00  1.00  1.03  0.61  0.18  0.17  0.15      2      0    782
 2012 239    87    44  12.0     4  0.38   225   450     0   117     0   675     0   0.0 0.000   117 0.000 0.000 0.000 0.000 0.000   0.00   0.00 167.7  0.00  0.00  1.00  1.03  0.61  0.19  0.18  0.15      2      0    799
 2012 240    88    45  12.0     4  0.38   225   495     0   124     0   720     0   0.0 0.000   117 0.000 0.000 0.000 0.000 0.000   0.00   0.00 166.9  0.00  0.00  1.00  1.04  0.62  0.20  0.19  0.17      3      0    816
 2012 241    89    46  12.0     4  0.37   225   543     0   131     0   768     0   0.0 0.000   116 0.000 0.000 0.000 0.000 0.000   0.00   0.00 166.0  0.00  0.00  1.00  1.04  0.63  0.21  0.20  0.18      3      0    833
 2012 242    90    47  12.0     4  0.37   225   586     0   137     0   810     0   0.0 0.000   116 0.000 0.000 0.000 0.000 0.000   0.00   0.00 165.2  0.00  0.00  1.00  1.05  0.64  0.22  0.21  0.19      3      0    850
 2012 243    91    48  12.0     4  0.37   225   631     0   144     0   856     0   0.0 0.000   115 0.000 0.000 0.000 0.000 0.000   0.00   0.00 164.4  0.00  0.00  1.00  1.06  0.65  0.23  0.22  0.20      4      0    867
 2012 244    92    49  12.0     4  0.37   225   674     0   150     0   898     0   0.0 0.000   115 0.000 0.000 0.000 0.000 0.000   0.00   0.00 163.6  0.00  0.00  1.00  1.06  0.65  0.25  0.23  0.21      5      0    884
 2012 245    93    50  12.0     5  0.37   225   350   239   153   365   940  1597  22.9 0.255   115 0.000 0.000 0.000 0.000 0.000   0.00  65.61 162.8  0.00  0.00  1.00  1.07  0.66  0.25  0.24  0.22      5      0    901
 2012 246    94    51  12.0     5  0.36   225   388   242   156   367   980  1613  22.8 0.247   115 0.000 0.000 0.000 0.000 0.000   0.00  65.84 162.0  0.00  0.00  1.00  1.07  0.67  0.26  0.24  0.22      6      0    917
 2012 247    95    52  12.0     5  0.36   224   428   244   159   370  1022  1629  22.7 0.239   115 0.000 0.000 0.000 0.000 0.000   0.00  66.06 161.1  0.00  0.00  1.00  1.07  0.67  0.27  0.25  0.23      7      0    934
 2012 248    96    53  12.0     5  0.36   224   467   247   162   372  1064  1645  22.6 0.232   115 0.000 0.000 0.000 0.000 0.000   0.00  66.29 160.3  0.00  0.00  1.00  1.07  0.67  0.27  0.26  0.23      8      0    951
 2012 249    97    54  12.0     5  0.36   224   507   249   165   375  1106  1662  22.6 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  66.51 159.5  0.00  0.00  1.00  1.07  0.68  0.28  0.26  0.24      8      0    968
 2012 250    98    55  12.0     5  0.36   224   536   258   168   383  1143  1719  22.3 0.226   115 0.000 0.000 0.000 0.000 0.000   0.00  67.26 158.6  0.00  0.00  1.00  1.07  0.68  0.28  0.27  0.25      9      0    985
 2012 251    99    56  12.0     5  0.35   224   565   267   170   392  1181  1777  22.1 0.226   115 0.000 0.000 0.000 0.000 0.000   0.00  67.99 157.7  0.00  0.00  1.00  1.07  0.68  0.29  0.27  0.25     10      0   1002
 2012 252   100    57  12.0     5  0.35   224   601   275   174   401  1226  1834  21.8 0.224   115 0.000 0.000 0.000 0.000 0.000   0.00  68.67 156.8  0.00  0.00  1.00  1.08  0.68  0.29  0.28  0.26     11      0   1019
 2012 253   101    58  12.0     5  0.35   224   634   284   176   409  1267  1890  21.6 0.224   115 0.000 0.000 0.000 0.000 0.000   0.00  69.31 156.0  0.00  0.00  1.00  1.08  0.69  0.30  0.28  0.26     12      0   1036
 2012 254   102    59  12.0     5  0.35   224   664   292   179   418  1306  1947  21.4 0.224   115 0.000 0.000 0.000 0.000 0.000   0.00  69.94 155.0  0.00  0.00  1.00  1.08  0.69  0.30  0.29  0.27     13      0   1054
 2012 255   103    60  12.0     5  0.35   224   700   300   182   426  1350  2003  21.3 0.223   115 0.000 0.000 0.000 0.000 0.000   0.00  70.53 154.1  0.00  0.00  1.00  1.08  0.69  0.31  0.29  0.27     15      0   1072
 2012 256   104    61  12.0     5  0.34   224   732   309   185   434  1390  2058  21.1 0.222   115 0.000 0.000 0.000 0.000 0.000   0.00  71.09 153.2  0.00  0.00  1.00  1.08  0.70  0.31  0.30  0.28     16      0   1089
 2012 257   105    62  12.0     5  0.34   224   756   317   186   442  1422  2111  20.9 0.223   115 0.000 0.000 0.000 0.000 0.000   0.00  71.61 152.2  0.00  0.00  1.00  1.08  0.70  0.32  0.30  0.28     17      0   1106
 2012 258   106    63  12.0     5  0.34   224   787   324   189   450  1461  2163  20.8 0.222   115 0.000 0.000 0.000 0.000 0.000   0.00  72.10 151.2  0.00  0.00  1.00  1.08  0.70  0.32  0.31  0.29     18      0   1123
 2012 259   107    64  12.0     5  0.34   224   813   332   191   458  1495  2214  20.7 0.222   115 0.000 0.000 0.000 0.000 0.000   0.00  72.57 150.2  0.00  0.00  1.00  1.08  0.71  0.33  0.31  0.29     20      0   1140
 2012 260   108    65  12.0     5  0.33   224   844   340   193   465  1533  2263  20.5 0.221   115 0.000 0.000 0.000 0.000 0.000   0.00  73.01 149.2  0.00  0.00  1.00  1.08  0.71  0.33  0.32  0.30     21      0   1157
 2012 261   109    66  12.0     5  0.33   224   875   347   195   473  1571  2314  20.4 0.221   115 0.000 0.000 0.000 0.000 0.000   0.00  73.44 148.2  0.00  0.00  1.00  1.08  0.71  0.33  0.32  0.30     23      0   1174
 2012 262   110    67  12.0     5  0.33   224   892   354   196   480  1596  2363  20.3 0.222   115 0.000 0.000 0.000 0.000 0.000   0.00  73.85 147.1  0.00  0.00  1.00  1.08  0.71  0.34  0.32  0.31     24      0   1191
 2012 263   111    68  12.0     5  0.33   224   909   362   197   487  1620  2410  20.2 0.223   115 0.000 0.000 0.000 0.000 0.000   0.00  74.23 146.0  0.00  0.00  1.00  1.08  0.71  0.34  0.33  0.31     26      0   1208
 2012 264   112    69  12.0     5  0.32   224   925   369   197   494  1642  2457  20.1 0.224   115 0.000 0.000 0.000 0.000 0.000   0.00  74.59 144.9  0.00  0.00  1.00  1.08  0.71  0.34  0.33  0.31     28      0   1225
 2012 265   113    70  12.0     5  0.32   223   946   375   199   501  1671  2503  20.0 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  74.94 143.8  0.00  0.00  1.00  1.08  0.71  0.35  0.33  0.31     29      0   1242
 2012 266   114    71  12.0     5  0.32   223   965   382   200   508  1697  2548  19.9 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  75.28 142.6  0.00  0.00  1.00  1.08  0.72  0.35  0.33  0.32     31      0   1259
 2012 267   115    72  12.0     5  0.32   223   989   389   201   514  1727  2592  19.8 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  75.60 141.4  0.00  0.00  1.00  1.08  0.72  0.35  0.34  0.32     33      0   1276
